id_prestamo,edad,ingresos_mensuales_eur,ingresos_conyuge_eur,importe_prestamo_eur,plazo_meses,cuota_mensual_eur,ratio_endeudamiento,ratio_cuota_ingreso,antiguedad_empleo_anos,antiguedad_cliente_anos,num_prestamos_previos,num_prestamos_activos,num_impagos_previos,dias_mora_max_historico,score_credito,score_externo,saldo_medio_cuenta_eur,num_productos_contratados,patrimonio_declarado_eur,num_consultas_buro_6m,tasa_interes_pct,gastos_fijos_mensuales_eur,finalidad,tipo_empleo,regimen_vivienda,nivel_estudios,sector_actividad,tiene_avalista,impago
PRE010169,27,2055.0,762.0,4934,12,444.0,21.6,15.8,5.0,6.4,4.0,1,0,30,667,585,2935.0,,67923,3,,836.0,vivienda,temporal,hipoteca,medio,publico,no,0
PRE010170,53,3785.0,2702.0,10629,12,957.0,25.3,14.7,3.2,2.8,0.0,0,0,0,850,875,,8.0,204926,0,2.4,378.0,estudios,fijo,alquiler,superior,industria,no,0
PRE010171,42,2424.0,1944.0,7220,24,325.0,13.4,,3.0,0.3,1.0,1,0,15,613,599,-570.0,2.0,73154,0,6.5,700.0,consumo,temporal,propiedad,superior,industria,si,0
PRE010172,57,3124.0,654.0,8120,120,73.0,2.3,1.9,0.9,16.0,2.0,1,1,15,564,545,1644.0,2.0,31276,2,7.6,957.0,coche,fijo,alquiler,basico,construccion,no,0
PRE010173,31,4617.0,1811.0,22210,60,400.0,8.7,6.2,6.2,0.7,0.0,1,0,48,759,771,3772.0,3.0,118097,1,6.9,2301.0,coche,fijo,hipoteca,medio,industria,no,0
PRE010174,45,3638.0,2921.0,9252,84,119.0,3.3,1.8,0.7,3.3,2.0,0,0,9,813,826,8578.0,5.0,176437,0,3.4,,negocio,temporal,propiedad,basico,servicios,no,0
PRE010175,37,2403.0,,5606,48,126.0,5.2,3.4,1.6,2.6,0.0,2,0,20,707,801,5769.0,5.0,179555,0,4.5,432.0,consumo,fijo,alquiler,superior,servicios,no,0
PRE010176,53,2316.0,0.0,25232,12,2271.0,98.0,98.0,11.3,9.9,1.0,1,0,22,658,670,,5.0,54981,0,8.9,1000.0,vivienda,fijo,alquiler,medio,servicios,no,0
PRE010177,50,2007.0,645.0,10300,24,464.0,23.1,17.5,2.0,9.5,2.0,0,1,33,502,407,-2000.0,0.0,0,2,13.4,1293.0,coche,fijo,propiedad,basico,servicios,no,1
PRE010178,27,842.0,418.0,17187,24,773.0,91.7,61.3,15.9,5.5,0.0,0,1,9,627,624,3852.0,3.0,62090,1,6.7,399.0,consumo,fijo,hipoteca,basico,servicios,no,0
PRE010179,41,2163.0,1145.0,13047,48,294.0,13.6,8.9,,2.0,0.0,1,1,27,487,492,1411.0,5.0,15043,4,11.6,650.0,consumo,fijo,alquiler,medio,servicios,no,0
PRE010180,49,4506.0,1771.0,15072,72,226.0,5.0,3.6,0.3,3.1,0.0,3,0,13,668,649,3352.0,4.0,89113,1,6.0,1750.0,consumo,fijo,alquiler,medio,agrario,si,0
PRE010181,49,2517.0,145.0,10360,48,233.0,9.3,8.8,10.4,1.7,2.0,3,0,20,653,752,3180.0,3.0,55312,2,5.9,866.0,consumo,fijo,propiedad,basico,industria,no,1
PRE010182,59,3602.0,390.0,9619,60,173.0,4.8,4.3,3.9,10.4,0.0,1,0,0,827,817,9319.0,7.0,175616,0,3.2,499.0,coche,temporal,alquiler,medio,servicios,si,0
PRE010183,46,3660.0,123.0,15943,96,179.0,4.9,4.7,4.8,2.8,3.0,0,2,27,603,660,,4.0,48737,1,8.7,,negocio,temporal,hipoteca,basico,agrario,no,0
PRE010184,31,1744.0,627.0,11811,72,177.0,10.2,7.5,12.0,1.9,0.0,1,0,10,658,632,,4.0,71314,1,6.6,668.0,consumo,autonomo,propiedad,basico,publico,no,0
PRE010185,21,1205.0,601.0,26893,12,2420.0,200.0,133.9,,1.5,0.0,0,1,10,663,592,820.0,3.0,73608,0,9.2,560.0,estudios,fijo,hipoteca,basico,servicios,no,0
PRE010186,45,1621.0,201.0,9313,84,120.0,7.4,6.6,0.2,12.1,2.0,0,0,42,469,447,,4.0,0,4,11.3,1036.0,estudios,funcionario,propiedad,basico,construccion,si,0
PRE010187,48,3028.0,1553.0,11684,84,150.0,5.0,3.3,21.6,5.6,3.0,0,1,12,713,687,6467.0,7.0,128445,3,6.1,2059.0,negocio,fijo,alquiler,medio,servicios,no,0
PRE010188,33,1483.0,987.0,17356,60,312.0,21.1,12.6,5.8,5.9,1.0,2,1,50,591,584,,6.0,39073,1,11.5,444.0,coche,funcionario,hipoteca,superior,publico,no,0
PRE010189,37,1683.0,580.0,9951,12,896.0,53.2,39.6,2.4,2.4,2.0,0,0,41,481,334,-2000.0,1.0,0,1,13.8,623.0,coche,fijo,alquiler,basico,construccion,si,1
PRE010190,55,1823.0,1094.0,3081,36,92.0,5.1,,,8.2,1.0,2,0,3,732,653,5285.0,2.0,177328,0,4.5,949.0,consumo,fijo,propiedad,medio,construccion,no,0
PRE010191,65,3502.0,1381.0,12016,84,154.0,4.4,3.2,5.6,0.7,0.0,0,0,5,690,643,5108.0,5.0,60410,4,7.0,1649.0,coche,fijo,alquiler,medio,agrario,si,0
PRE010192,55,,1613.0,10410,120,94.0,4.1,2.4,6.4,0.7,,0,1,26,543,508,1321.0,2.0,0,2,,1314.0,coche,fijo,alquiler,superior,construccion,no,0
PRE010193,38,1831.0,436.0,10809,72,162.0,8.9,7.1,4.7,4.5,,0,0,10,698,697,4575.0,1.0,95054,1,5.7,510.0,negocio,fijo,hipoteca,medio,servicios,no,1
PRE010194,39,2336.0,884.0,18341,120,165.0,7.1,5.1,6.1,3.9,,1,1,13,573,626,2479.0,,5216,2,7.3,569.0,vivienda,temporal,propiedad,medio,agrario,no,0
PRE010195,21,1451.0,563.0,40602,84,522.0,36.0,25.9,3.7,3.1,0.0,1,0,15,582,599,1066.0,3.0,18712,0,9.0,506.0,vivienda,fijo,propiedad,medio,construccion,no,1
PRE010196,21,2100.0,923.0,6838,72,103.0,4.9,3.4,1.3,3.7,1.0,2,0,17,706,690,4277.0,6.0,115433,0,,565.0,consumo,temporal,alquiler,medio,servicios,no,0
PRE010197,63,2912.0,820.0,6096,60,110.0,3.8,2.9,5.7,3.1,0.0,0,1,25,723,736,6626.0,2.0,118172,1,7.0,1643.0,consumo,fijo,propiedad,medio,construccion,no,0
PRE010198,31,3251.0,2601.0,21773,84,280.0,8.6,4.8,,5.5,0.0,1,0,0,763,713,,7.0,190861,0,4.7,775.0,consumo,autonomo,hipoteca,medio,servicios,no,0
PRE010199,46,2505.0,933.0,29668,84,381.0,15.2,11.1,4.0,1.7,1.0,1,1,56,637,593,3989.0,3.0,13968,0,9.6,1290.0,coche,autonomo,hipoteca,basico,servicios,si,0
PRE010200,59,1692.0,418.0,10549,24,475.0,28.0,,3.3,0.9,1.0,1,1,55,612,627,2367.0,2.0,51893,2,8.0,904.0,coche,fijo,alquiler,basico,agrario,no,0
PRE010201,45,1622.0,500.0,9097,48,205.0,12.6,9.6,1.1,4.6,0.0,1,0,14,613,600,1273.0,4.0,63324,1,11.2,932.0,consumo,fijo,alquiler,superior,servicios,si,0
PRE010202,27,2285.0,1305.0,6687,72,100.0,4.4,2.8,3.9,3.3,0.0,1,0,5,805,744,,8.0,148092,0,,463.0,consumo,autonomo,alquiler,medio,publico,no,0
PRE010203,51,2235.0,0.0,7315,48,165.0,7.4,7.4,18.4,2.3,0.0,1,0,6,717,723,,4.0,141612,0,3.9,458.0,estudios,fijo,propiedad,medio,industria,no,0
PRE010204,42,1716.0,1213.0,11475,60,207.0,12.0,7.0,10.5,0.0,1.0,1,0,9,703,679,4309.0,,150423,1,6.2,,vivienda,fijo,propiedad,basico,servicios,no,0
PRE010205,62,1247.0,75.0,24319,60,438.0,35.1,33.1,,10.4,,0,0,26,604,557,2243.0,5.0,0,4,10.8,,coche,fijo,propiedad,superior,servicios,si,0
PRE010206,28,1113.0,666.0,18919,36,568.0,50.9,31.9,11.4,3.9,1.0,0,2,10,694,554,,5.0,65868,1,7.2,512.0,coche,fijo,alquiler,basico,industria,no,0
PRE010207,37,2197.0,843.0,12190,96,137.0,6.2,4.5,14.7,3.2,0.0,0,0,62,795,890,5963.0,6.0,299779,0,2.0,691.0,coche,fijo,propiedad,superior,servicios,no,0
PRE010208,62,2822.0,1310.0,15287,36,459.0,16.2,11.1,2.4,15.5,2.0,0,0,46,691,722,4586.0,,139698,0,10.1,1828.0,consumo,temporal,propiedad,medio,industria,no,0
PRE010209,18,2311.0,1751.0,5174,60,93.0,4.0,2.3,5.7,7.3,1.0,0,1,53,546,431,-1509.0,3.0,0,3,13.1,521.0,vivienda,temporal,alquiler,medio,industria,si,1
PRE010210,20,1626.0,608.0,23560,12,2120.0,130.3,94.9,6.9,5.1,2.0,1,0,31,616,553,177.0,3.0,0,4,10.6,834.0,estudios,fijo,propiedad,basico,publico,no,1
PRE010211,41,2298.0,1749.0,11892,36,357.0,15.5,8.8,0.2,22.7,2.0,0,0,24,562,503,223.0,3.0,10540,2,11.0,1129.0,negocio,funcionario,alquiler,basico,agrario,no,0
PRE010212,48,,992.0,15140,120,136.0,4.3,3.3,1.7,5.5,3.0,0,0,16,547,524,2157.0,4.0,9640,3,9.7,,negocio,funcionario,alquiler,basico,construccion,no,0
PRE010213,24,4292.0,,20835,24,938.0,21.8,12.6,0.6,3.2,0.0,0,1,7,710,760,2980.0,,102245,3,7.5,2006.0,coche,autonomo,alquiler,basico,agrario,no,0
PRE010214,41,3111.0,1135.0,8084,12,728.0,23.4,17.1,18.5,3.0,0.0,0,0,0,782,849,8887.0,7.0,191390,0,3.3,1836.0,consumo,fijo,alquiler,medio,agrario,no,0
PRE010215,37,2297.0,1225.0,30791,84,396.0,17.2,11.2,3.5,15.7,2.0,0,0,7,696,655,4042.0,4.0,69719,2,5.2,610.0,consumo,fijo,hipoteca,medio,servicios,no,0
PRE010216,53,,973.0,10076,24,453.0,22.4,15.1,11.2,4.0,1.0,1,0,41,654,571,,3.0,60600,0,10.4,1426.0,negocio,autonomo,hipoteca,superior,industria,no,0
PRE010217,46,1811.0,1222.0,12274,24,552.0,30.5,18.2,1.5,27.6,0.0,0,0,13,728,718,2933.0,3.0,112824,1,7.7,291.0,consumo,funcionario,alquiler,medio,publico,no,0
PRE010218,42,1812.0,1084.0,13343,24,600.0,33.1,20.7,2.2,6.6,2.0,1,3,34,606,574,5612.0,2.0,54495,2,10.5,555.0,negocio,temporal,propiedad,superior,servicios,no,0
PRE010219,60,1893.0,,15296,120,138.0,7.3,7.3,18.7,0.1,2.0,1,2,45,412,288,-2000.0,3.0,0,5,12.0,668.0,estudios,fijo,hipoteca,medio,industria,no,0
PRE010220,37,3053.0,1908.0,6792,120,61.0,2.0,1.2,,2.0,2.0,0,0,31,715,742,7004.0,6.0,128654,0,7.2,1139.0,estudios,funcionario,propiedad,medio,servicios,no,0
PRE010221,60,7411.0,3437.0,8714,96,98.0,1.3,0.9,1.6,3.3,2.0,0,0,46,723,647,3864.0,4.0,105903,1,7.1,1296.0,coche,autonomo,hipoteca,medio,servicios,no,0
PRE010222,57,2752.0,429.0,12338,84,159.0,5.8,5.0,5.7,7.2,0.0,1,0,10,702,744,6865.0,5.0,130056,2,6.8,1718.0,vivienda,temporal,hipoteca,medio,construccion,si,0
PRE010223,53,2147.0,838.0,35628,60,641.0,29.9,21.5,1.6,2.8,0.0,1,0,12,692,671,6685.0,4.0,132553,3,7.4,735.0,negocio,temporal,hipoteca,superior,construccion,si,0
PRE010224,37,1733.0,463.0,24910,48,560.0,32.3,25.5,9.4,8.2,3.0,0,2,24,538,434,-438.0,1.0,0,0,11.7,770.0,negocio,fijo,propiedad,medio,agrario,no,0
PRE010225,40,2266.0,561.0,4354,96,49.0,2.2,1.7,3.5,9.1,3.0,2,0,41,593,494,1372.0,5.0,45160,3,11.0,1876.0,coche,fijo,alquiler,basico,servicios,si,0
PRE010226,33,3722.0,1830.0,7305,84,94.0,2.5,1.7,,2.1,3.0,0,0,15,594,568,3601.0,5.0,0,1,7.6,1275.0,estudios,fijo,propiedad,superior,agrario,no,0
PRE010227,64,3004.0,548.0,6226,96,70.0,2.3,2.0,,5.0,1.0,2,1,20,640,679,2540.0,3.0,95679,3,8.8,1031.0,vivienda,fijo,alquiler,superior,construccion,no,1
PRE010228,21,5253.0,6304.0,9191,24,414.0,7.9,3.6,21.7,4.1,1.0,1,0,9,786,823,8243.0,4.0,174070,0,,3199.0,negocio,fijo,propiedad,medio,servicios,no,0
PRE010229,33,1893.0,838.0,17945,12,,85.3,59.1,9.5,10.2,0.0,2,0,7,728,759,3449.0,5.0,129180,0,9.1,632.0,consumo,fijo,alquiler,medio,publico,no,0
PRE010230,45,2959.0,,14068,60,253.0,8.6,5.8,2.8,9.2,0.0,1,1,22,630,619,522.0,4.0,30088,2,5.9,1796.0,consumo,fijo,propiedad,medio,industria,no,1
PRE010231,54,1595.0,541.0,9153,120,82.0,5.2,3.9,3.2,4.4,2.0,1,0,15,607,594,-895.0,1.0,44619,1,10.2,413.0,coche,fijo,hipoteca,basico,servicios,no,0
PRE010232,33,1950.0,0.0,13373,48,301.0,15.4,15.4,3.4,12.5,1.0,3,0,3,808,835,11190.0,7.0,169994,0,5.6,1108.0,consumo,fijo,propiedad,superior,publico,no,0
PRE010233,52,3255.0,1727.0,6926,120,62.0,1.9,1.3,10.8,2.7,0.0,1,0,7,815,727,8676.0,2.0,186489,0,3.6,1313.0,coche,temporal,alquiler,medio,publico,no,0
PRE010234,44,1273.0,0.0,11164,60,201.0,15.8,15.8,11.1,1.4,1.0,1,1,71,504,417,-2000.0,2.0,0,3,11.8,,coche,autonomo,hipoteca,superior,construccion,no,1
PRE010235,70,3622.0,,11323,48,255.0,7.0,5.8,0.2,11.6,3.0,0,0,4,746,791,4347.0,2.0,113571,0,5.6,1524.0,vivienda,temporal,hipoteca,medio,publico,no,0
PRE010236,48,2488.0,1473.0,20371,96,229.0,9.2,5.8,6.7,0.3,1.0,1,0,22,717,739,7193.0,3.0,175847,0,5.8,1346.0,vivienda,temporal,hipoteca,medio,publico,no,0
PRE010237,49,1605.0,1264.0,13311,48,299.0,18.6,10.4,5.8,0.4,4.0,1,0,50,573,564,-443.0,4.0,0,2,8.5,492.0,consumo,temporal,alquiler,basico,agrario,no,1
PRE010238,56,4247.0,3242.0,10488,48,236.0,5.6,3.2,0.1,6.1,1.0,0,1,19,606,684,5254.0,1.0,81092,1,6.8,425.0,vivienda,fijo,alquiler,medio,construccion,si,0
PRE010239,45,1580.0,512.0,16027,96,180.0,11.4,8.6,1.9,10.3,2.0,0,3,41,420,399,-2000.0,2.0,0,2,12.3,409.0,consumo,fijo,alquiler,medio,servicios,no,0
PRE010240,25,1875.0,852.0,29312,36,879.0,46.9,32.2,0.8,1.3,1.0,0,1,24,647,564,1306.0,2.0,10971,1,7.2,717.0,consumo,temporal,alquiler,medio,construccion,no,0
PRE010241,43,1906.0,822.0,20949,24,943.0,49.4,34.5,8.4,4.3,1.0,0,0,35,502,484,,3.0,0,1,,603.0,consumo,fijo,propiedad,medio,industria,no,0
PRE010242,19,3339.0,2214.0,9497,48,214.0,6.4,3.8,3.5,10.8,,0,0,34,823,794,7881.0,,199792,0,3.9,1720.0,consumo,temporal,propiedad,basico,agrario,si,0
PRE010243,25,4357.0,1869.0,7548,96,85.0,1.9,1.4,16.8,9.3,0.0,0,0,40,510,467,-2000.0,2.0,0,4,9.5,1726.0,coche,fijo,propiedad,basico,publico,no,0
PRE010244,51,2333.0,999.0,44815,72,,28.8,20.2,,9.5,0.0,1,1,20,597,474,1442.0,2.0,19095,3,6.5,626.0,consumo,fijo,alquiler,superior,servicios,no,0
PRE010245,45,2648.0,154.0,6881,120,62.0,2.3,2.2,0.3,5.9,1.0,0,1,9,680,643,3321.0,4.0,155486,1,7.9,1581.0,consumo,temporal,alquiler,superior,publico,no,0
PRE010246,34,3498.0,455.0,10578,36,317.0,9.1,8.0,9.2,16.4,1.0,0,0,45,729,763,4793.0,5.0,143353,3,9.7,1330.0,consumo,funcionario,alquiler,medio,industria,no,0
PRE010247,37,2057.0,473.0,5194,48,117.0,5.7,,5.8,0.8,4.0,2,4,15,591,615,32.0,4.0,0,5,10.9,,coche,autonomo,hipoteca,medio,industria,si,1
PRE010248,50,1724.0,477.0,22299,36,669.0,38.8,30.4,1.4,22.0,0.0,1,0,0,850,797,8893.0,4.0,154819,0,2.9,,consumo,fijo,hipoteca,medio,servicios,no,0
PRE010249,30,1935.0,735.0,4110,96,46.0,2.4,1.7,0.9,8.2,0.0,1,0,39,586,672,5259.0,4.0,114024,0,7.6,935.0,consumo,autonomo,hipoteca,superior,industria,no,0
PRE010250,57,1399.0,113.0,10931,72,164.0,11.7,10.8,3.3,4.8,2.0,1,2,24,525,463,-1798.0,1.0,0,2,10.1,747.0,coche,fijo,alquiler,medio,servicios,no,0
PRE010251,54,2919.0,947.0,7072,72,106.0,3.6,2.7,3.0,6.1,1.0,1,1,21,668,722,2308.0,3.0,54454,2,5.9,1221.0,consumo,fijo,alquiler,basico,servicios,no,0
PRE010252,34,2372.0,1164.0,15421,96,173.0,7.3,4.9,4.4,0.8,1.0,2,1,11,577,608,2695.0,2.0,59196,3,7.1,,coche,fijo,alquiler,superior,servicios,no,0
PRE010253,36,3180.0,1956.0,8338,36,250.0,7.9,4.9,10.5,20.2,3.0,1,0,30,640,586,,4.0,39833,2,8.6,1074.0,coche,fijo,propiedad,basico,construccion,no,0
PRE010254,38,1824.0,1103.0,21770,84,280.0,15.3,9.6,13.6,2.7,2.0,1,1,44,662,641,131.0,,34881,2,8.6,1008.0,vivienda,temporal,alquiler,superior,industria,no,0
PRE010255,47,5904.0,994.0,6845,24,308.0,5.2,4.5,2.6,12.9,2.0,0,0,2,681,623,6475.0,1.0,92531,1,6.6,,consumo,temporal,hipoteca,medio,industria,no,0
PRE010256,38,2167.0,2090.0,16636,120,150.0,6.9,3.5,1.0,21.5,1.0,0,1,70,545,549,1235.0,2.0,26383,0,11.0,483.0,consumo,fijo,hipoteca,medio,servicios,no,0
PRE010257,40,3162.0,1156.0,13048,96,147.0,4.6,3.4,11.4,0.1,0.0,0,0,1,743,723,6447.0,,145944,1,6.8,,coche,autonomo,propiedad,superior,construccion,no,0
PRE010258,80,2191.0,193.0,12804,72,,8.8,8.1,10.3,2.1,0.0,1,1,6,747,719,5353.0,,27963,0,8.0,1329.0,coche,temporal,hipoteca,medio,publico,si,0
PRE010259,28,1371.0,158.0,10894,120,98.0,7.1,6.4,1.2,3.2,,2,0,22,629,589,2207.0,1.0,103458,2,7.0,397.0,negocio,fijo,propiedad,superior,construccion,no,1
PRE010260,58,3338.0,2813.0,20041,48,,13.5,7.3,6.7,1.5,0.0,0,0,46,610,575,967.0,3.0,69219,3,,1563.0,consumo,fijo,alquiler,medio,servicios,no,0
PRE010261,40,2622.0,2548.0,17072,60,307.0,11.7,,0.4,18.1,1.0,0,0,0,807,839,,1.0,181669,0,7.5,1422.0,negocio,fijo,propiedad,basico,servicios,si,0
PRE010262,25,748.0,44.0,9445,24,425.0,56.7,53.6,1.9,1.8,2.0,0,1,39,516,449,-1733.0,4.0,0,4,12.3,222.0,consumo,fijo,alquiler,medio,servicios,no,1
PRE010263,45,3789.0,961.0,9147,84,118.0,3.1,2.5,1.6,1.5,0.0,1,1,91,653,692,2432.0,0.0,97866,3,8.1,1461.0,estudios,fijo,hipoteca,superior,servicios,si,0
PRE010264,33,2823.0,2819.0,14769,96,166.0,5.9,2.9,2.1,8.7,2.0,0,0,25,633,646,3849.0,3.0,71349,2,,1496.0,coche,autonomo,alquiler,medio,industria,si,0
PRE010265,43,2301.0,1013.0,12724,24,573.0,24.9,17.3,7.6,0.3,1.0,0,3,18,537,490,224.0,3.0,0,1,13.9,1332.0,consumo,funcionario,hipoteca,medio,agrario,no,0
PRE010266,50,2151.0,1025.0,13018,48,293.0,13.6,,0.6,1.9,1.0,2,0,17,570,557,-1122.0,3.0,59577,0,9.5,676.0,consumo,autonomo,hipoteca,medio,industria,no,1
PRE010267,24,,136.0,18342,36,550.0,33.1,30.6,20.2,3.6,2.0,0,0,0,744,750,,4.0,186321,0,8.1,949.0,consumo,temporal,propiedad,medio,servicios,no,0
PRE010268,38,2148.0,144.0,2003,120,18.0,0.8,0.8,,5.9,0.0,0,2,34,532,457,-2000.0,2.0,0,3,12.1,549.0,consumo,autonomo,hipoteca,basico,agrario,no,1
PRE010269,53,1826.0,1433.0,5119,96,58.0,3.2,1.8,1.8,0.6,1.0,0,1,44,597,521,-2000.0,2.0,0,1,12.0,619.0,estudios,temporal,alquiler,medio,servicios,no,1
PRE010270,27,,424.0,11559,84,149.0,10.3,8.0,10.0,1.9,0.0,0,2,25,498,508,847.0,4.0,0,3,,547.0,estudios,temporal,hipoteca,basico,industria,no,1
PRE010271,47,2897.0,862.0,11866,12,1068.0,36.9,28.4,0.7,1.8,2.0,1,0,3,696,711,5207.0,2.0,120632,0,8.7,1651.0,vivienda,fijo,alquiler,basico,servicios,no,0
PRE010272,51,4458.0,,23214,60,418.0,9.4,6.9,3.1,10.5,5.0,1,0,17,630,608,1815.0,4.0,22796,1,10.0,2937.0,negocio,autonomo,alquiler,basico,construccion,no,0
PRE010273,52,,1717.0,18041,72,271.0,6.3,4.5,8.4,5.0,2.0,1,0,11,793,765,,9.0,115558,2,3.6,,consumo,funcionario,propiedad,basico,publico,no,0
PRE010274,38,1659.0,680.0,11031,96,124.0,7.5,5.3,1.8,2.4,1.0,0,1,29,487,420,-1284.0,3.0,0,1,14.1,415.0,coche,fijo,hipoteca,basico,publico,no,1
PRE010275,48,2845.0,1107.0,10967,60,197.0,6.9,5.0,10.2,1.1,2.0,1,0,46,695,749,,5.0,183837,1,8.0,826.0,coche,funcionario,propiedad,basico,publico,no,0
PRE010276,39,2044.0,1221.0,2600,24,117.0,5.7,,1.7,1.6,4.0,3,0,78,527,421,608.0,4.0,0,3,10.7,694.0,consumo,fijo,propiedad,medio,agrario,no,0
PRE010277,45,3145.0,1724.0,23710,36,711.0,22.6,14.6,20.2,1.8,2.0,1,0,0,850,818,8476.0,6.0,173917,1,2.3,1469.0,vivienda,fijo,propiedad,medio,servicios,no,0
PRE010278,53,3335.0,2136.0,8863,36,266.0,8.0,4.9,4.2,2.5,1.0,0,0,20,594,534,-1343.0,3.0,776,5,7.0,1808.0,vivienda,temporal,hipoteca,basico,servicios,si,0
PRE010279,59,2979.0,1013.0,18341,96,206.0,6.9,5.2,1.1,13.1,0.0,1,1,26,624,621,3981.0,3.0,81353,2,7.0,1597.0,consumo,temporal,hipoteca,superior,servicios,no,0
PRE010280,28,2999.0,1150.0,7116,120,64.0,2.1,1.5,0.7,6.5,2.0,1,0,45,561,577,558.0,1.0,63869,2,,1934.0,consumo,fijo,hipoteca,basico,publico,no,0
PRE010281,47,3208.0,2013.0,16048,60,,9.0,,3.3,0.0,1.0,2,0,14,614,631,,1.0,63545,1,,,vivienda,fijo,alquiler,medio,servicios,no,0
PRE010282,71,3490.0,3053.0,15372,120,,4.0,2.1,,1.2,1.0,0,1,32,648,652,1108.0,3.0,46448,0,9.8,2235.0,negocio,fijo,propiedad,medio,industria,no,0
PRE010283,52,3594.0,,4368,120,39.0,1.1,0.7,5.6,0.5,1.0,0,1,2,696,706,4783.0,5.0,134506,0,,1060.0,consumo,autonomo,alquiler,basico,industria,no,0
PRE010284,22,2505.0,1083.0,15283,96,172.0,6.9,4.8,11.5,10.1,0.0,1,0,0,850,908,11164.0,5.0,173562,0,2.0,1535.0,consumo,fijo,propiedad,basico,servicios,no,0
PRE010285,36,1984.0,1409.0,9938,72,149.0,7.5,4.4,1.1,2.0,2.0,0,0,4,740,644,4339.0,,43242,0,8.7,810.0,consumo,autonomo,hipoteca,basico,construccion,no,0
PRE010286,47,2319.0,1614.0,22461,72,337.0,14.5,8.6,1.8,0.1,,1,1,30,689,755,6052.0,3.0,104323,1,5.3,911.0,negocio,fijo,propiedad,medio,industria,si,0
PRE010287,43,2138.0,418.0,6531,120,59.0,2.7,2.3,1.5,4.2,0.0,1,1,0,692,734,4402.0,7.0,106081,2,,875.0,consumo,autonomo,propiedad,basico,agrario,no,0
PRE010288,43,2140.0,611.0,14157,120,127.0,6.0,4.6,3.6,12.7,3.0,1,1,20,535,555,-280.0,1.0,33409,1,9.2,214.0,coche,autonomo,propiedad,superior,servicios,no,0
PRE010289,44,1523.0,467.0,13107,12,1180.0,77.4,59.2,0.5,13.4,0.0,1,1,40,568,524,-289.0,,31969,1,11.7,833.0,vivienda,fijo,propiedad,superior,publico,no,0
PRE010290,40,7078.0,1318.0,5882,84,76.0,1.1,0.9,8.0,6.3,2.0,1,0,0,775,814,9404.0,6.0,183750,0,4.8,5000.0,vivienda,fijo,alquiler,medio,servicios,no,0
PRE010291,52,2118.0,912.0,28969,36,869.0,41.0,28.7,2.8,5.2,3.0,2,1,14,614,571,-788.0,,51510,1,9.3,722.0,vivienda,funcionario,propiedad,basico,servicios,no,0
PRE010292,25,,982.0,10399,12,936.0,62.6,37.8,4.2,0.8,3.0,1,0,59,501,426,-2000.0,2.0,0,1,16.6,,consumo,autonomo,hipoteca,medio,servicios,no,1
PRE010293,35,867.0,516.0,7153,84,92.0,10.6,6.6,1.3,11.7,0.0,0,0,16,707,680,3255.0,4.0,119929,2,6.2,333.0,consumo,temporal,hipoteca,basico,industria,no,0
PRE010294,51,1458.0,503.0,14721,60,265.0,18.2,13.5,4.6,0.7,3.0,1,1,69,385,376,-2000.0,2.0,0,5,15.5,611.0,consumo,fijo,hipoteca,medio,servicios,no,0
PRE010295,50,1812.0,216.0,10072,96,113.0,6.2,5.6,10.5,0.1,0.0,2,0,16,577,582,211.0,1.0,25042,3,10.4,,estudios,fijo,propiedad,medio,publico,no,0
PRE010296,57,7162.0,4742.0,10788,120,97.0,1.4,0.8,11.7,8.6,0.0,2,0,4,654,660,7840.0,,94368,0,7.4,2669.0,vivienda,temporal,hipoteca,medio,agrario,no,1
PRE010297,41,2181.0,280.0,21011,84,270.0,12.4,11.0,0.6,2.4,1.0,1,1,41,698,638,4460.0,4.0,76765,0,8.0,877.0,consumo,temporal,propiedad,basico,servicios,no,0
PRE010298,40,2687.0,2326.0,6281,48,141.0,5.3,2.8,14.0,3.3,,0,3,26,588,507,2834.0,1.0,0,1,9.0,848.0,consumo,fijo,alquiler,medio,industria,no,0
PRE010299,53,2176.0,,26277,48,591.0,27.2,18.3,,19.4,2.0,2,1,9,616,595,-940.0,4.0,92031,3,9.5,1378.0,vivienda,fijo,alquiler,basico,servicios,no,1
PRE010300,31,,2705.0,13280,24,598.0,14.2,8.6,0.3,2.2,0.0,0,0,0,850,834,9905.0,7.0,223917,0,,994.0,coche,fijo,alquiler,superior,industria,si,0
PRE010301,56,2078.0,1041.0,11413,96,,6.2,4.1,4.2,15.1,,0,0,17,588,555,1518.0,5.0,0,2,9.3,757.0,consumo,fijo,alquiler,medio,industria,no,0
PRE010302,39,2549.0,1304.0,29622,96,333.0,13.1,8.6,7.4,3.0,2.0,3,0,22,606,590,5003.0,1.0,35570,0,9.9,1526.0,consumo,fijo,hipoteca,superior,publico,no,0
PRE010303,18,2275.0,1009.0,15048,60,271.0,11.9,8.2,4.5,21.5,0.0,1,0,20,723,779,,3.0,200404,1,4.0,1355.0,vivienda,fijo,propiedad,medio,servicios,no,0
PRE010304,42,1745.0,44.0,5884,12,530.0,30.3,29.6,3.7,1.4,0.0,0,0,20,537,518,,,0,5,12.0,785.0,vivienda,temporal,hipoteca,basico,construccion,no,0
PRE010305,36,5339.0,3225.0,10584,96,119.0,2.2,1.4,1.5,0.6,0.0,2,0,3,799,763,6398.0,,166911,0,5.1,1574.0,estudios,fijo,hipoteca,superior,industria,no,0
