id_estacion,no2_ugm3,no2_max_ugm3,nox_ugm3,pm10_ugm3,pm10_max_ugm3,pm25_ugm3,pm25_max_ugm3,o3_ugm3,o3_max_ugm3,so2_ugm3,co_mgm3,benceno_ugm3,nh3_ugm3,ruido_db,trafico_indice,intensidad_trafico,pct_vehiculos_pesados,densidad_poblacion,dist_industria_km,dist_via_principal_m,superficie_verde_pct,temp_media_c,humedad_pct,viento_kmh,precipitacion_mm,radiacion_solar,altitud_m,num_dias_superacion,entorno
EST012475,16.0,10,28.0,22,45,15,29.0,71.0,128,5.5,0.22,0.7,13.1,50.2,15,4586.0,7.4,446,8.4,342,47.7,13.9,72.0,19.2,337,395,424,7,costa
EST012476,43.0,143,79.0,33,66,24,,50.0,86,2.3,0.64,,2.6,53.2,66,22358.0,8.2,5843,6.2,31,17.8,13.9,60.0,11.5,794,526,156,26,interior
EST012477,3.0,30,3.0,20,34,10,,73.0,151,0.8,0.27,0.1,4.7,47.5,36,100.0,4.5,20,10.7,420,32.5,16.8,79.0,3.2,857,382,361,0,interior
EST012478,21.0,80,26.0,14,31,12,,62.0,109,1.3,0.1,0.1,17.2,49.4,6,5230.0,1.6,20,6.9,418,34.3,17.4,47.0,12.9,499,369,581,0,interior
EST012479,2.0,10,4.0,21,56,7,30.0,89.0,155,5.9,0.13,0.1,16.1,39.6,13,1319.0,7.9,203,8.5,398,48.7,16.1,57.0,11.7,552,554,879,14,costa
EST012480,28.0,55,49.0,25,51,16,36.0,,85,5.6,0.65,,5.2,60.5,53,17767.0,,4030,8.9,235,8.8,14.8,53.0,11.1,445,378,472,9,costa
EST012481,30.0,76,55.0,24,54,14,33.0,63.0,109,16.5,0.34,2.02,7.3,58.9,60,13339.0,12.8,2881,0.1,180,26.2,16.8,66.0,,413,512,897,29,interior
EST012482,14.0,45,23.0,27,66,20,38.0,64.0,131,2.9,0.1,0.25,16.0,48.7,12,,2.6,20,13.3,500,42.2,16.8,66.0,8.1,542,478,241,3,interior
EST012483,2.0,10,3.0,21,57,11,28.0,90.0,208,5.8,0.1,0.12,15.2,45.9,12,226.0,4.1,20,11.7,429,52.3,8.8,68.0,17.4,541,351,681,16,interior
EST012484,14.0,47,23.0,19,56,12,35.0,92.0,155,2.9,0.1,0.84,14.9,53.4,14,100.0,8.2,20,6.7,528,45.8,16.4,70.0,9.9,596,559,398,19,costa
EST012485,16.0,52,24.0,35,70,18,34.0,64.0,121,11.4,0.34,1.15,5.6,45.8,27,7797.0,10.3,1472,5.1,373,,16.2,45.0,12.9,643,504,204,21,interior
EST012486,8.0,10,10.0,8,33,7,21.0,88.0,163,0.0,0.1,0.1,17.0,39.9,8,100.0,3.4,20,8.8,444,43.6,13.5,,7.0,486,399,523,0,interior
EST012487,,104,62.0,15,23,6,7.0,42.0,102,0.7,0.73,0.73,5.6,59.5,85,26202.0,9.6,5521,7.3,180,9.0,8.7,,16.5,457,466,595,2,costa
EST012488,8.0,21,14.0,9,34,6,14.0,107.0,197,0.0,0.1,0.1,19.4,45.7,0,100.0,0.3,20,10.5,429,41.2,16.5,95.0,13.4,532,514,278,4,costa
EST012489,39.0,114,87.0,27,57,17,34.0,60.0,99,0.0,0.81,1.06,3.9,64.5,81,30477.0,4.0,7158,13.0,5,15.4,12.8,69.0,,767,364,55,0,costa
EST012490,37.0,87,67.0,15,18,14,33.0,54.0,82,0.0,0.51,0.99,5.2,,56,20563.0,7.2,3153,8.1,254,16.0,12.4,64.0,12.2,679,433,0,7,costa
EST012491,53.0,139,103.0,30,82,16,28.0,53.0,117,0.0,0.77,1.21,2.1,62.7,74,,9.1,6652,6.9,32,17.9,20.1,70.0,13.4,606,609,0,13,interior
EST012492,,104,71.0,21,64,11,25.0,38.0,60,0.0,0.61,1.18,,,62,22428.0,4.0,3346,8.8,185,14.9,15.8,69.0,14.8,370,246,185,0,interior
EST012493,36.0,94,65.0,28,68,14,36.0,56.0,116,14.4,0.53,1.75,5.4,48.8,39,19631.0,12.3,3289,1.4,246,28.0,20.3,72.0,16.1,782,488,140,39,costa
EST012494,36.0,101,76.0,27,87,16,48.0,53.0,88,0.0,0.76,0.18,6.1,55.8,79,22525.0,2.1,4178,9.2,151,4.0,18.9,78.0,15.6,948,388,0,0,costa
EST012495,33.0,115,52.0,20,60,12,38.0,59.0,135,3.0,,1.15,7.6,61.9,56,19331.0,7.1,2923,7.6,320,9.6,16.4,82.0,14.9,654,290,175,7,interior
EST012496,,89,66.0,30,51,18,,45.0,83,3.9,0.77,1.64,10.3,56.4,64,24291.0,,6757,6.9,87,14.2,15.0,,13.9,471,324,407,18,interior
EST012497,,105,76.0,32,62,17,36.0,49.0,106,7.0,0.7,1.17,0.5,57.7,42,22404.0,,4847,9.0,223,6.0,23.7,81.0,15.3,374,458,202,23,costa
EST012498,32.0,76,54.0,33,70,22,53.0,68.0,126,29.2,0.45,1.94,9.8,52.5,58,11817.0,15.4,3931,0.6,277,23.8,16.2,73.0,13.3,588,524,553,65,costa
EST012499,40.0,99,68.0,24,58,19,39.0,44.0,80,5.7,0.71,,5.7,,70,26147.0,9.8,5053,5.1,153,3.9,14.3,70.0,,511,444,482,13,costa
EST012500,13.0,30,29.0,16,38,7,33.0,68.0,131,0.0,0.12,0.1,14.9,50.3,13,3751.0,0.0,20,10.7,261,49.1,10.9,75.0,12.3,296,363,649,0,interior
EST012501,26.0,57,31.0,35,86,22,36.0,62.0,109,20.8,0.29,1.49,7.3,42.5,38,8419.0,16.9,644,0.1,456,24.6,19.0,65.0,9.2,177,506,742,51,interior
EST012502,23.0,57,46.0,14,42,10,21.0,95.0,171,0.9,0.29,0.49,18.9,51.1,31,5927.0,,1820,10.1,270,33.6,19.7,,23.9,167,302,410,1,costa
EST012503,47.0,119,90.0,39,88,29,75.0,46.0,99,6.6,0.97,1.96,0.5,65.5,79,30518.0,9.4,7075,7.0,132,7.9,14.9,73.0,17.8,655,334,422,23,costa
EST012504,33.0,110,41.0,29,80,17,55.0,75.0,118,11.4,0.13,0.95,6.9,53.0,35,12571.0,,2245,7.0,339,21.4,13.2,67.0,14.7,391,433,0,28,interior
EST012505,56.0,181,94.0,25,61,13,34.0,42.0,66,2.6,0.92,2.11,4.8,60.7,81,,9.8,5519,5.9,160,3.3,15.1,77.0,13.5,260,532,314,24,costa
EST012506,20.0,49,30.0,21,51,10,,84.0,155,3.8,0.1,0.1,13.4,47.3,28,7082.0,4.4,66,8.8,438,38.9,15.7,,10.6,562,436,459,22,interior
EST012507,43.0,117,83.0,26,76,13,47.0,31.0,55,0.7,0.72,,4.8,65.1,57,28733.0,13.5,6746,7.0,5,6.1,14.3,56.0,11.3,706,457,653,4,interior
EST012508,44.0,133,93.0,28,71,19,44.0,44.0,97,5.0,0.88,1.59,1.8,59.1,75,28298.0,12.4,3589,12.1,164,19.8,18.3,72.0,11.0,458,370,137,19,interior
EST012509,29.0,79,60.0,33,54,19,37.0,53.0,103,6.7,0.58,0.84,4.7,59.8,52,20981.0,11.0,2453,6.1,293,23.7,14.3,73.0,13.2,622,351,263,19,costa
EST012510,29.0,84,49.0,41,92,23,54.0,65.0,115,17.6,0.41,1.51,8.8,60.6,57,12752.0,11.2,3605,5.5,311,24.4,16.3,,8.9,596,388,733,38,interior
EST012511,45.0,133,88.0,37,87,28,70.0,55.0,108,11.8,1.06,1.76,1.1,62.2,90,32748.0,14.4,6108,6.2,117,0.0,12.4,,,836,444,170,23,costa
EST012512,18.0,53,,32,77,24,56.0,58.0,132,18.2,0.44,1.42,4.3,,34,10211.0,12.5,2015,6.3,232,12.6,17.5,61.0,,728,391,71,34,interior
EST012513,2.0,16,5.0,17,34,10,35.0,68.0,95,0.0,0.1,0.1,16.4,41.3,9,,1.1,20,6.2,517,43.9,15.3,49.0,12.3,714,391,192,0,interior
EST012514,29.0,76,43.0,25,58,14,37.0,63.0,119,5.8,0.33,0.94,6.2,58.0,47,13032.0,10.7,1367,8.7,289,15.6,19.3,73.0,14.7,494,644,147,22,interior
EST012515,11.0,25,22.0,24,54,16,45.0,75.0,105,2.1,0.21,0.1,17.4,38.2,19,100.0,1.1,20,8.0,471,52.4,17.8,68.0,8.6,815,488,299,6,interior
EST012516,45.0,106,82.0,26,49,16,31.0,36.0,97,3.7,0.82,1.36,4.0,,68,26505.0,7.9,5949,9.8,36,12.4,16.5,85.0,14.6,825,605,133,13,costa
EST012517,,111,,25,66,14,41.0,,51,0.0,,1.9,3.0,,83,,3.6,6615,8.7,63,8.2,15.3,78.0,16.2,689,300,477,2,costa
EST012518,12.0,37,8.0,15,36,12,,80.0,146,0.0,,0.1,18.7,44.6,0,100.0,4.1,597,11.1,431,48.3,14.5,65.0,19.3,524,508,1062,0,interior
EST012519,37.0,91,67.0,24,60,19,40.0,35.0,53,4.7,0.69,1.29,5.0,63.5,77,26960.0,9.9,5437,8.7,111,11.8,12.4,71.0,11.3,691,585,387,0,interior
EST012520,45.0,127,79.0,23,65,12,24.0,30.0,43,0.0,,,3.8,,66,29446.0,3.8,5279,10.6,96,18.0,17.4,80.0,16.0,670,467,818,0,costa
EST012521,48.0,147,80.0,29,80,21,45.0,51.0,98,1.3,0.94,1.5,4.4,63.3,80,26461.0,8.4,5734,5.6,269,,12.2,50.0,14.5,738,373,0,15,interior
EST012522,31.0,73,61.0,21,63,11,,45.0,69,6.5,0.63,1.46,6.6,55.6,61,22773.0,3.4,4490,7.8,205,16.0,20.2,54.0,9.7,628,424,269,10,interior
EST012523,36.0,89,63.0,29,71,19,48.0,33.0,47,4.8,0.68,1.25,,54.2,75,20852.0,12.5,4041,10.5,158,6.4,17.8,73.0,14.7,373,280,533,7,costa
EST012524,25.0,80,45.0,32,66,23,34.0,57.0,144,24.8,0.41,2.04,6.2,53.2,33,5666.0,15.1,2214,0.1,130,24.8,15.5,,14.0,836,422,216,51,interior
EST012525,31.0,67,48.0,21,67,8,18.0,64.0,123,2.7,0.42,0.97,11.4,51.4,32,3891.0,8.9,787,7.8,392,41.6,15.6,46.0,11.8,583,364,513,12,interior
EST012526,27.0,57,,28,65,16,26.0,61.0,132,19.5,0.59,1.98,5.9,57.2,54,15731.0,12.6,2465,6.2,199,,17.0,61.0,12.6,650,331,184,35,costa
EST012527,34.0,82,58.0,24,56,17,32.0,63.0,132,14.8,,1.89,6.7,,51,12169.0,9.7,2008,7.8,300,11.3,13.7,52.0,9.3,692,495,548,24,interior
EST012528,49.0,133,97.0,28,70,21,51.0,52.0,100,0.0,,1.68,5.8,63.5,84,33703.0,7.9,6151,8.6,72,0.0,23.6,,21.4,587,486,37,11,costa
EST012529,55.0,144,90.0,34,84,17,,50.0,74,2.9,0.93,,3.2,59.9,87,28832.0,13.3,5656,5.8,274,,14.0,70.0,9.8,494,445,303,41,interior
EST012530,45.0,126,,35,66,20,53.0,31.0,60,5.4,0.74,1.78,4.8,58.4,85,26699.0,11.7,7048,5.7,194,8.0,20.5,37.0,10.0,580,369,173,21,interior
EST012531,16.0,55,30.0,21,28,14,38.0,78.0,161,0.0,0.24,0.1,13.6,46.2,28,100.0,0.0,451,13.1,460,49.9,17.0,69.0,16.2,521,404,236,5,interior
EST012532,15.0,51,29.0,20,57,18,49.0,93.0,193,0.0,0.34,0.1,15.8,53.7,30,7733.0,0.0,1166,10.0,290,46.6,8.1,74.0,5.8,840,255,519,11,interior
EST012533,35.0,70,59.0,34,54,19,44.0,47.0,115,23.3,0.62,1.75,2.9,51.8,47,9915.0,15.4,4365,4.7,190,18.2,16.5,49.0,11.4,742,368,522,43,interior
EST012534,30.0,81,38.0,28,67,18,49.0,30.0,53,23.4,0.28,2.06,3.1,59.3,43,11496.0,14.2,1587,2.9,193,12.2,18.5,63.0,9.3,638,429,608,30,interior
EST012535,40.0,116,73.0,36,72,25,57.0,51.0,100,4.3,0.73,1.54,1.3,63.2,67,20426.0,9.6,3329,8.5,208,15.4,17.0,62.0,6.9,651,425,707,20,interior
EST012536,33.0,122,48.0,41,78,30,60.0,69.0,97,20.6,0.67,2.01,4.5,65.4,54,21071.0,15.9,4534,4.9,231,16.5,19.9,,1.3,675,362,447,48,costa
EST012537,34.0,110,64.0,23,55,11,25.0,,140,15.8,0.52,1.06,8.8,63.3,51,14586.0,10.8,3709,4.5,281,23.0,11.3,,11.2,449,416,610,28,interior
EST012538,,106,,26,72,15,23.0,60.0,107,0.0,0.77,1.48,3.0,55.7,72,24425.0,,4414,11.1,208,5.9,14.2,68.0,16.9,633,295,634,11,interior
EST012539,21.0,42,35.0,18,32,9,25.0,72.0,155,2.8,0.37,0.39,11.7,51.7,22,7149.0,4.9,1174,5.5,409,38.8,15.9,,4.3,782,480,570,2,interior
EST012540,2.0,10,3.0,16,25,4,29.0,81.0,168,12.4,0.1,0.54,17.7,35.6,0,100.0,,20,5.6,593,36.0,12.4,71.0,13.9,502,425,37,24,costa
EST012541,12.0,13,12.0,21,49,12,25.0,96.0,206,0.0,0.1,,17.1,42.9,5,100.0,3.8,20,10.1,492,50.8,10.6,59.0,5.9,729,445,487,5,interior
EST012542,18.0,47,25.0,17,47,7,23.0,81.0,140,1.2,0.15,0.1,17.1,48.9,15,100.0,1.0,20,12.7,369,39.1,18.1,76.0,14.5,862,401,258,0,costa
EST012543,39.0,103,69.0,32,65,20,66.0,50.0,73,21.3,,1.69,4.0,54.2,45,17699.0,12.4,3741,1.5,391,18.7,13.1,60.0,13.3,539,450,58,45,interior
EST012544,29.0,59,53.0,45,92,28,61.0,68.0,143,28.5,0.32,2.39,7.6,48.0,37,14552.0,20.8,2279,1.1,391,,16.1,85.0,9.7,190,629,316,63,costa
EST012545,12.0,61,35.0,17,42,5,5.0,84.0,177,0.0,0.1,0.18,,35.0,17,100.0,4.9,20,6.1,395,36.8,17.6,52.0,6.4,499,251,214,8,interior
EST012546,71.0,203,121.0,35,65,23,56.0,55.0,93,0.9,0.87,1.56,3.0,65.5,94,38850.0,7.4,6778,9.6,5,9.1,16.7,78.0,14.1,708,420,338,20,costa
EST012547,30.0,75,56.0,32,68,23,58.0,74.0,148,13.8,0.44,1.35,4.6,,55,12289.0,10.8,1163,5.5,116,15.1,13.0,70.0,11.3,746,320,505,30,costa
EST012548,27.0,59,42.0,33,76,18,45.0,48.0,89,9.5,,0.76,0.5,56.3,42,,8.4,2899,7.9,280,13.4,12.7,64.0,11.2,570,387,851,19,interior
EST012549,35.0,120,,32,74,22,53.0,46.0,85,26.6,,2.52,9.6,53.9,55,17253.0,15.7,2561,0.7,301,12.3,11.7,61.0,9.8,584,540,110,46,interior
EST012550,22.0,49,17.0,16,33,9,25.0,82.0,137,5.2,0.21,0.3,,49.2,27,3924.0,7.5,2161,5.6,300,39.8,14.9,54.0,12.1,734,449,0,18,interior
EST012551,19.0,48,12.0,17,24,12,42.0,80.0,133,0.0,0.1,0.27,13.3,44.6,20,100.0,3.5,20,9.4,376,46.7,13.9,71.0,13.1,531,256,551,7,interior
EST012552,39.0,120,59.0,35,52,24,62.0,52.0,84,10.7,0.62,1.49,6.2,52.0,58,19829.0,11.8,3936,0.8,161,19.1,15.9,,,690,462,180,17,costa
EST012553,33.0,105,59.0,29,69,18,44.0,57.0,101,6.8,0.49,1.33,3.0,66.4,63,22527.0,10.3,5113,8.7,177,,18.6,66.0,12.8,550,548,680,21,costa
EST012554,43.0,124,80.0,32,77,18,,57.0,68,9.1,0.68,2.23,5.1,60.0,70,28679.0,13.4,5074,9.0,91,8.4,13.5,64.0,18.0,631,403,672,20,costa
EST012555,43.0,107,,30,64,23,58.0,50.0,103,7.0,0.56,1.54,3.9,65.9,52,20020.0,,4050,6.0,287,18.9,13.5,,9.7,460,450,237,14,interior
EST012556,26.0,46,,31,56,20,40.0,51.0,114,0.0,0.73,0.86,6.5,62.7,69,26684.0,14.1,4114,7.8,109,,19.0,77.0,,903,410,0,6,costa
EST012557,37.0,91,64.0,41,94,27,50.0,53.0,97,9.0,0.74,1.03,6.5,64.7,46,18236.0,11.4,2916,4.9,179,8.5,14.0,66.0,24.1,557,477,134,35,costa
EST012558,19.0,37,35.0,12,24,12,,65.0,118,0.0,,0.1,15.5,46.5,43,1965.0,0.0,1761,12.2,288,45.4,14.5,58.0,12.1,677,521,568,0,interior
EST012559,30.0,79,67.0,33,79,15,38.0,63.0,132,20.0,0.66,2.12,3.2,55.4,51,21098.0,11.7,4800,4.4,309,8.7,15.5,61.0,8.8,362,444,792,41,interior
EST012560,55.0,151,103.0,35,99,22,53.0,28.0,53,7.4,1.1,1.52,4.7,72.1,96,34216.0,11.8,7376,7.7,5,4.3,15.6,71.0,12.0,765,459,900,34,costa
EST012561,29.0,91,65.0,29,78,20,52.0,60.0,130,15.6,0.55,1.68,1.9,50.0,55,22065.0,10.6,4196,2.7,137,20.1,17.8,93.0,9.3,732,510,951,22,costa
EST012562,37.0,102,56.0,41,98,26,71.0,54.0,101,19.7,0.64,1.34,6.8,60.1,44,20749.0,14.0,4120,2.8,169,17.3,15.0,84.0,1.0,564,513,188,33,interior
EST012563,16.0,52,39.0,14,37,11,13.0,71.0,87,8.2,0.15,0.55,15.7,53.8,21,14541.0,6.4,2022,7.1,357,31.9,13.0,72.0,8.8,841,478,203,0,costa
EST012564,18.0,65,26.0,24,42,24,66.0,65.0,142,1.2,0.47,0.1,14.9,,24,5627.0,3.8,402,10.9,324,39.2,13.2,57.0,4.6,747,429,139,7,costa
EST012565,51.0,142,92.0,34,81,21,60.0,44.0,99,5.4,0.65,1.2,6.5,62.5,92,24388.0,11.5,7130,3.3,12,3.5,16.5,46.0,10.2,516,538,787,27,interior
EST012566,43.0,99,80.0,36,85,18,42.0,40.0,53,4.7,1.01,1.26,0.5,65.5,74,30640.0,8.1,5495,5.9,38,11.2,16.3,66.0,10.4,673,308,645,13,costa
EST012567,11.0,27,8.0,12,25,10,26.0,70.0,147,0.0,0.1,0.1,17.8,,0,100.0,0.0,20,15.9,560,38.3,20.7,65.0,,361,366,730,0,costa
EST012568,40.0,133,59.0,32,52,23,59.0,54.0,125,2.0,0.47,0.99,,,43,11397.0,7.6,2788,7.6,347,27.3,16.1,62.0,,206,236,584,23,interior
EST012569,28.0,113,53.0,23,50,14,28.0,49.0,49,7.1,0.51,1.24,1.1,50.6,61,18352.0,10.6,3925,7.2,431,23.4,14.9,52.0,5.3,323,318,17,24,interior
EST012570,43.0,105,80.0,30,75,11,31.0,50.0,99,8.1,0.91,2.27,2.8,65.7,82,31103.0,14.5,7091,9.5,5,13.3,16.9,68.0,22.7,607,680,220,29,costa
EST012571,49.0,129,89.0,24,53,15,25.0,37.0,79,0.0,1.16,1.07,4.8,,100,37184.0,8.1,8740,10.4,137,0.0,19.0,53.0,9.1,408,259,451,13,interior
EST012572,44.0,130,82.0,21,65,13,,59.0,146,6.3,0.8,1.36,4.9,61.7,53,21115.0,10.9,5195,5.9,218,,20.4,90.0,14.7,490,417,35,17,costa
EST012573,54.0,144,114.0,32,58,21,34.0,31.0,80,1.1,1.06,1.81,1.4,65.5,83,34309.0,10.8,8320,4.7,144,0.0,13.1,64.0,10.7,545,579,785,15,interior
EST012574,23.0,61,33.0,22,65,12,37.0,,150,0.0,0.18,0.24,15.0,55.1,26,4254.0,4.9,1213,9.7,383,39.7,17.6,69.0,3.3,576,379,390,0,interior
EST012575,16.0,21,,26,70,12,36.0,60.0,122,17.0,0.47,1.42,8.2,57.8,53,,12.7,3087,3.7,92,19.7,17.3,71.0,8.2,659,605,108,27,interior
EST012576,25.0,59,46.0,30,80,17,31.0,76.0,131,6.8,0.28,0.88,6.2,49.0,44,8966.0,8.8,2863,5.8,324,19.3,15.2,46.0,21.7,453,556,228,25,interior
EST012577,30.0,52,,24,41,15,44.0,49.0,93,2.7,0.55,0.61,4.8,62.9,47,21042.0,7.6,2835,8.9,210,20.2,17.8,80.0,,208,324,207,0,costa
EST012578,39.0,106,70.0,38,100,23,,50.0,95,4.3,0.7,,0.5,60.5,71,25332.0,11.6,3713,7.8,204,12.4,13.1,71.0,13.1,367,386,446,26,costa
EST012579,25.0,68,46.0,24,51,14,39.0,,190,0.0,,0.1,,53.0,30,2155.0,4.7,1656,13.1,361,41.9,11.5,73.0,9.1,339,405,0,4,interior
EST012580,29.0,63,41.0,24,50,11,29.0,62.0,128,0.0,0.68,0.52,5.8,53.2,44,16880.0,2.6,2150,10.9,274,18.0,16.6,83.0,16.6,409,332,76,4,interior
EST012581,51.0,163,107.0,42,97,28,69.0,29.0,62,9.5,0.96,1.96,4.0,58.2,84,34101.0,14.4,8131,4.8,37,4.8,14.4,45.0,4.7,701,470,113,27,interior
EST012582,31.0,115,57.0,21,41,14,42.0,65.0,140,0.8,0.44,0.41,4.2,58.7,63,11243.0,4.5,3195,6.0,220,20.3,14.7,79.0,21.9,716,418,721,13,costa
EST012583,30.0,90,46.0,26,56,14,48.0,69.0,106,15.2,0.54,1.6,5.5,49.3,49,13001.0,8.2,3248,2.4,300,14.4,18.4,61.0,11.6,384,415,184,28,interior
EST012584,34.0,125,51.0,33,101,18,,65.0,135,16.9,,1.69,4.9,44.8,48,15251.0,12.5,1786,0.9,308,16.8,12.7,,9.3,565,411,521,34,interior
EST012585,37.0,81,47.0,31,74,21,48.0,57.0,86,24.2,0.59,2.59,4.3,52.2,35,15664.0,16.9,1907,4.3,295,16.2,13.8,65.0,,597,561,55,48,costa
EST012586,41.0,101,83.0,27,55,20,55.0,46.0,86,0.0,0.71,0.88,3.8,59.7,53,24863.0,6.3,4888,12.0,236,8.2,18.0,63.0,16.2,360,497,468,5,costa
EST012587,26.0,75,35.0,28,53,16,42.0,62.0,115,31.2,0.29,2.24,6.9,53.0,16,8598.0,17.8,1870,0.1,344,28.6,17.3,,9.3,387,558,448,52,interior
EST012588,9.0,40,11.0,31,70,18,36.0,73.0,138,22.3,0.22,1.48,7.2,,28,3937.0,14.7,702,3.7,560,32.4,10.9,,23.8,671,503,536,36,costa
EST012589,41.0,118,67.0,32,64,18,61.0,38.0,36,2.7,,1.69,6.6,52.5,69,20536.0,12.5,5971,8.9,115,,16.2,54.0,12.3,509,404,717,26,interior
EST012590,5.0,14,10.0,6,24,2,18.0,82.0,161,0.0,0.1,0.1,18.3,43.6,15,100.0,,20,13.4,446,56.4,12.2,67.0,7.5,677,264,328,0,interior
EST012591,30.0,78,60.0,34,74,19,51.0,71.0,122,25.1,0.38,1.84,4.0,,40,12905.0,15.9,4425,0.1,290,12.4,11.8,74.0,15.1,506,340,111,53,interior
EST012592,41.0,136,82.0,17,60,6,19.0,39.0,59,0.0,0.76,0.27,5.2,57.1,74,26361.0,,5097,12.2,284,18.5,19.2,88.0,8.6,487,471,276,0,costa
EST012593,18.0,60,20.0,12,39,2,5.0,81.0,180,4.5,0.1,0.1,15.2,43.6,18,,5.8,419,7.8,417,36.5,15.1,,16.5,683,446,289,10,costa
EST012594,29.0,110,38.0,37,85,26,47.0,64.0,117,25.0,0.33,1.69,3.7,51.2,37,9680.0,,2888,3.0,357,7.7,14.6,54.0,7.5,628,461,220,52,interior
EST012595,42.0,109,76.0,29,67,23,71.0,46.0,88,4.9,,1.28,5.2,65.3,63,24174.0,8.5,5718,11.3,5,5.9,17.3,85.0,20.1,760,498,722,9,costa
EST012596,,71,42.0,28,54,17,36.0,48.0,68,15.1,0.43,1.34,8.3,50.6,29,10873.0,,2796,6.8,435,15.6,14.6,55.0,7.7,696,464,534,36,interior
EST012597,29.0,86,46.0,36,68,21,44.0,62.0,102,5.0,0.72,1.12,2.4,55.6,54,20031.0,7.5,5008,7.0,276,10.6,16.6,65.0,10.8,461,414,218,27,interior
EST012598,51.0,136,85.0,27,71,20,51.0,39.0,97,0.0,0.88,1.65,0.5,68.4,86,32110.0,9.5,7292,9.8,5,0.0,16.0,,11.6,540,360,433,10,costa
EST012599,55.0,149,101.0,42,129,28,69.0,35.0,66,22.3,0.88,2.64,2.1,60.6,74,29066.0,15.3,6180,1.0,61,17.9,12.9,57.0,12.3,565,406,717,48,interior
EST012600,39.0,115,74.0,28,52,20,47.0,42.0,101,6.7,0.77,1.65,4.2,,67,27735.0,9.2,5496,6.9,107,19.0,16.0,,4.0,516,629,3,17,interior
EST012601,35.0,105,68.0,33,72,19,48.0,55.0,139,10.4,0.88,1.35,4.6,61.8,62,15779.0,11.5,4704,6.3,61,12.8,13.3,70.0,6.9,422,199,538,26,costa
EST012602,52.0,135,86.0,45,137,25,69.0,54.0,100,8.7,1.02,1.73,3.4,65.9,84,35739.0,11.6,6167,8.2,76,8.5,20.8,61.0,10.8,183,512,528,35,costa
EST012603,32.0,66,60.0,26,61,18,34.0,49.0,91,6.1,0.45,,4.3,57.4,37,16459.0,6.2,4754,10.6,73,29.5,16.0,37.0,5.4,514,316,376,10,interior
EST012604,2.0,10,3.0,13,21,6,21.0,,182,0.0,0.12,0.1,17.2,39.5,5,100.0,0.7,20,10.4,405,47.2,18.1,53.0,16.6,769,422,345,6,interior
EST012605,46.0,107,81.0,32,74,22,60.0,60.0,110,8.8,0.8,1.42,4.2,65.5,78,25245.0,,6153,7.9,89,7.5,11.8,78.0,8.2,692,456,545,24,interior
EST012606,49.0,128,95.0,31,60,19,40.0,36.0,92,0.5,0.77,,5.8,51.8,99,29887.0,7.0,4589,10.6,12,9.9,14.3,48.0,17.0,291,460,391,12,costa
EST012607,12.0,25,20.0,17,38,8,21.0,75.0,154,2.7,0.1,,16.6,,7,100.0,,792,5.9,444,37.3,13.5,58.0,2.9,917,464,236,8,interior
EST012608,35.0,124,48.0,29,53,19,44.0,57.0,111,9.8,0.65,0.87,4.2,63.6,48,,8.3,2395,5.1,280,23.2,18.4,86.0,,884,316,168,30,costa
EST012609,27.0,62,,23,69,11,31.0,68.0,134,0.0,0.37,0.1,12.5,54.7,36,14327.0,1.0,3198,10.3,305,42.5,18.6,54.0,17.5,394,592,191,0,costa
EST012610,58.0,161,100.0,44,92,27,78.0,28.0,85,0.1,0.77,1.21,2.6,54.9,84,28300.0,7.0,5870,6.6,133,13.8,20.7,45.0,11.6,628,413,0,27,costa
EST012611,62.0,170,105.0,32,70,23,53.0,25.0,47,5.1,1.15,,1.1,64.3,89,32559.0,11.3,7000,3.9,44,3.0,17.0,54.0,13.7,367,375,329,24,interior
EST012612,50.0,157,87.0,31,62,15,35.0,50.0,83,6.2,,1.87,4.1,63.0,85,,13.7,6894,8.4,5,0.0,14.8,68.0,14.7,280,401,554,29,interior
EST012613,,182,101.0,30,59,16,40.0,51.0,105,4.0,,1.19,0.9,61.8,73,31293.0,9.1,5939,9.3,320,0.4,17.3,64.0,10.6,581,445,299,34,costa
EST012614,55.0,155,101.0,27,53,16,46.0,35.0,81,4.8,1.13,1.14,4.0,64.8,94,39566.0,9.4,6257,10.8,14,2.6,12.7,50.0,14.3,508,411,148,15,costa
EST012615,14.0,58,13.0,13,51,8,7.0,83.0,166,5.3,0.37,0.1,16.6,49.3,15,2365.0,5.5,132,9.8,377,32.3,12.5,89.0,16.8,531,349,430,10,costa
EST012616,26.0,66,45.0,24,42,16,40.0,54.0,104,17.4,0.58,1.64,6.8,53.8,41,13484.0,12.4,2180,4.6,274,27.0,17.3,58.0,12.9,503,413,672,24,interior
EST012617,7.0,21,24.0,12,32,13,20.0,83.0,118,0.0,0.1,0.1,16.8,44.4,15,685.0,0.9,20,11.1,608,55.2,20.6,62.0,10.2,737,423,512,0,interior
EST012618,60.0,167,100.0,39,99,22,30.0,44.0,78,0.0,0.95,1.23,4.9,61.4,79,33927.0,,6828,13.5,5,10.7,14.3,56.0,20.2,770,488,540,20,costa
EST012619,21.0,74,30.0,21,55,14,40.0,47.0,118,8.1,0.33,0.77,6.4,,34,14893.0,11.6,2997,3.7,262,17.7,14.7,69.0,19.8,543,518,415,12,costa
