id_registro,temp_max_c,temp_min_c,temp_media_c,amplitud_termica_c,radiacion_solar_wm2,radiacion_uv_indice,horas_sol,humedad_pct,humedad_min_pct,viento_kmh,viento_max_kmh,direccion_viento_deg,presion_atm_hpa,no2_ugm3,no_ugm3,nox_ugm3,cov_precursores,co_mgm3,so2_ugm3,pm10_ugm3,o3_dia_previo_ugm3,o3_media_movil_3d,temp_dia_previo_c,gradiente_temp_c,altura_capa_mezcla_m,indice_estabilidad,precipitacion_mm,horas_desde_lluvia,alerta_ozono
OZN012775,33.7,14.9,24.3,,574,7,9.2,,35,10.4,23.0,207,1014,48,23,86.0,57.0,0.63,13.4,32.0,39,38,35.8,0.75,1512,-0.4,7.7,4.0,0
OZN012776,20.5,10.7,15.6,9.8,500,5,7.0,76.0,52,,20.0,34,1018,30,14,51.0,29.0,0.42,5.0,34.0,93,95,15.1,0.13,925,-3.1,5.2,59.0,1
OZN012777,22.6,15.1,18.8,7.5,364,5,,56.0,41,12.6,26.0,88,1016,44,22,,49.0,,7.6,37.0,121,130,18.0,0.26,1542,1.9,4.7,25.0,0
OZN012778,29.4,17.5,23.4,11.9,711,9,,45.0,16,5.6,10.0,340,1016,59,26,99.0,60.0,0.93,9.1,26.0,87,93,34.6,1.13,1255,0.8,1.6,75.0,0
OZN012779,38.8,,30.1,17.4,723,9,12.0,40.0,18,9.9,19.0,260,1021,44,24,79.0,55.0,0.63,0.0,37.0,116,129,43.3,1.15,1779,2.8,0.0,52.0,1
OZN012780,25.1,,21.6,6.9,597,5,8.1,,32,15.6,32.0,279,1019,33,12,46.0,35.0,0.39,9.7,33.0,29,5,23.0,0.6,1084,0.9,3.9,104.0,0
OZN012781,25.6,15.9,20.8,9.7,608,6,,66.0,30,8.5,19.0,89,1014,32,8,46.0,32.0,0.3,7.0,34.0,93,110,28.6,1.08,1125,-0.5,3.2,84.0,0
OZN012782,37.6,18.1,27.8,19.5,805,9,10.8,36.0,20,4.7,6.0,79,1019,44,20,71.0,66.0,0.72,7.8,34.0,62,52,44.5,1.02,1691,4.1,0.2,55.0,0
OZN012783,14.2,4.9,9.6,9.3,249,0,4.0,91.0,67,16.9,37.0,147,1012,44,24,86.0,6.0,0.5,4.4,30.0,63,73,5.0,-0.21,612,-3.2,10.2,135.0,0
OZN012784,32.9,20.1,26.5,12.8,781,9,10.4,33.0,32,7.2,19.0,329,1017,46,22,67.0,69.0,0.67,11.1,,72,78,35.2,1.15,1241,4.8,6.4,77.0,1
OZN012785,24.9,13.1,19.0,11.8,606,5,,62.0,28,14.5,37.0,331,1014,23,3,30.0,29.0,0.1,11.6,28.0,93,65,26.3,0.34,1153,-1.2,4.7,126.0,0
OZN012786,30.3,17.9,24.1,12.4,628,8,10.5,46.0,25,9.6,18.0,333,1027,42,18,63.0,49.0,0.48,5.5,,94,96,36.6,0.76,1679,-0.6,1.9,208.0,0
OZN012787,17.9,,14.0,7.8,380,3,3.7,71.0,44,12.0,30.0,182,1013,21,4,,12.0,0.3,11.7,19.0,40,32,11.3,-0.14,839,-2.0,9.0,33.0,0
OZN012788,27.6,,20.4,14.5,587,6,8.4,51.0,34,8.0,12.0,21,1013,37,18,65.0,46.0,0.45,8.2,34.0,111,100,25.9,0.96,1177,-1.7,2.4,103.0,0
OZN012789,36.7,16.7,26.7,20.0,703,8,10.1,43.0,30,5.9,12.0,335,1014,48,23,81.0,70.0,0.84,7.7,34.0,82,99,40.1,0.46,1771,6.9,0.0,115.0,0
OZN012790,34.8,15.4,25.1,19.4,779,8,,41.0,28,10.9,27.0,360,1014,43,22,78.0,75.0,0.55,8.8,26.0,77,67,32.6,0.99,1828,4.3,,152.0,0
OZN012791,38.1,21.7,29.9,16.4,843,11,14.0,20.0,10,4.6,12.0,242,1019,43,23,,,0.61,0.0,3.0,108,124,46.0,0.87,1964,3.6,0.0,78.0,1
OZN012792,28.9,16.7,22.8,12.2,593,7,9.6,44.0,37,15.6,35.0,279,1022,40,10,65.0,44.0,0.53,5.5,30.0,109,122,29.4,0.28,996,3.4,2.1,130.0,0
OZN012793,28.6,15.7,22.2,12.9,541,7,8.3,53.0,34,13.9,37.0,50,1022,9,1,6.0,29.0,0.1,0.0,9.0,89,86,29.2,0.29,1745,-0.9,3.9,82.0,0
OZN012794,33.9,,24.2,19.4,681,7,,42.0,27,5.0,11.0,91,1014,37,17,62.0,63.0,0.56,3.3,23.0,74,68,33.5,0.59,1517,-4.5,1.3,88.0,1
OZN012795,,9.3,16.1,13.6,445,4,,59.0,38,,35.0,240,1017,34,13,63.0,,0.41,6.7,25.0,59,55,20.6,0.28,908,-0.0,7.7,50.0,0
OZN012796,37.7,23.6,30.6,14.1,854,11,13.8,44.0,17,4.1,13.0,295,1017,44,19,72.0,82.0,0.53,6.1,,36,21,43.3,1.32,1790,3.1,0.0,138.0,0
OZN012797,23.9,15.2,19.5,8.7,533,5,7.4,55.0,39,8.1,,156,1023,41,16,,52.0,0.41,9.4,25.0,25,22,20.1,0.81,1267,0.1,8.6,37.0,0
OZN012798,33.5,18.2,25.8,15.3,596,6,9.6,,20,8.2,27.0,123,1019,28,15,47.0,52.0,,0.6,40.0,102,101,38.7,1.08,1600,2.3,0.3,75.0,0
OZN012799,32.2,,24.9,14.6,687,8,11.0,,32,7.5,14.0,26,1020,27,7,38.0,39.0,0.25,7.8,42.0,77,68,35.6,1.13,1415,-1.1,2.0,71.0,0
OZN012800,17.8,10.0,13.9,7.8,258,3,5.1,67.0,48,18.2,42.0,302,1015,34,14,53.0,22.0,0.42,12.9,22.0,23,19,11.3,0.48,678,1.6,11.6,43.0,0
OZN012801,,10.4,15.2,9.5,484,5,6.0,71.0,51,14.2,36.0,109,1004,24,5,16.0,22.0,0.1,10.8,18.0,70,62,15.8,0.31,1052,0.0,,61.0,0
OZN012802,25.5,10.7,18.1,14.8,590,6,7.7,57.0,30,19.0,48.0,201,1003,28,10,39.0,27.0,0.37,1.7,18.0,97,112,21.6,0.68,1500,-0.6,3.5,46.0,0
OZN012803,22.9,13.5,18.2,9.4,414,5,7.5,59.0,50,15.5,34.0,278,1016,3,1,3.0,21.0,0.1,3.8,3.0,63,52,18.5,0.53,716,-4.0,9.5,11.0,0
OZN012804,35.3,21.8,28.6,13.5,756,11,12.4,,10,4.9,10.0,102,1026,34,20,65.0,58.0,0.64,9.1,35.0,73,84,40.0,0.89,1621,3.8,1.6,110.0,0
OZN012805,26.6,16.2,21.4,10.4,454,5,7.4,66.0,38,,30.0,101,1013,39,23,67.0,43.0,0.56,2.7,23.0,90,91,24.7,0.48,965,3.3,4.1,103.0,0
OZN012806,25.1,16.4,20.8,8.7,538,6,9.6,,30,9.3,24.0,150,1013,19,15,35.0,43.0,0.3,3.8,32.0,79,58,28.9,0.42,1159,0.4,5.7,30.0,0
OZN012807,18.7,10.4,14.6,8.3,339,3,5.9,66.0,56,20.0,39.0,250,1018,59,30,106.0,46.0,0.96,8.7,49.0,78,70,12.2,0.46,557,-1.7,10.7,54.0,0
OZN012808,18.1,6.9,12.5,11.2,365,3,,72.0,64,14.6,,34,1011,20,1,26.0,,0.2,0.0,27.0,42,28,10.7,0.02,689,-3.7,15.9,21.0,0
OZN012809,23.4,19.3,21.4,4.1,597,7,9.7,,28,12.0,24.0,351,1004,17,4,13.0,43.0,0.1,0.2,23.0,111,99,28.9,0.4,1368,1.7,3.2,83.0,1
OZN012810,22.0,10.7,16.4,11.3,518,3,4.7,69.0,30,7.5,24.0,187,1014,14,1,24.0,,0.1,8.0,21.0,73,67,16.6,0.45,1175,1.0,8.0,52.0,0
OZN012811,28.0,15.3,21.6,,549,5,6.7,51.0,36,14.1,33.0,159,1016,26,10,49.0,34.0,,0.0,32.0,115,116,25.5,0.43,890,3.5,8.7,4.0,0
OZN012812,33.5,20.0,26.8,13.5,756,9,11.7,41.0,23,9.5,19.0,17,1024,18,5,36.0,41.0,0.35,8.5,41.0,95,97,37.4,1.0,1714,0.4,0.0,50.0,0
OZN012813,19.5,,12.9,13.2,489,3,6.5,81.0,48,19.0,33.0,61,1005,15,3,23.0,,0.2,10.3,17.0,41,33,9.2,0.51,1019,-2.9,13.1,0.0,0
OZN012814,17.1,6.3,11.7,10.8,287,1,,72.0,59,14.6,38.0,317,1010,41,19,,25.0,0.54,0.5,27.0,51,46,5.5,0.38,487,0.5,12.2,0.0,0
OZN012815,37.7,24.5,31.1,13.2,844,11,14.0,42.0,15,,24.0,158,1019,21,6,26.0,72.0,0.39,1.0,,119,142,43.4,0.53,1790,7.0,0.3,98.0,1
OZN012816,24.4,16.0,20.2,8.4,492,5,7.5,58.0,40,13.0,31.0,351,1019,61,29,107.0,51.0,,6.8,34.0,83,66,23.2,0.9,1127,-0.1,5.4,47.0,0
OZN012817,21.1,14.9,18.0,6.2,534,4,7.2,,35,10.3,25.0,112,1019,42,23,,40.0,0.61,1.1,25.0,37,40,18.3,-0.05,1357,1.7,4.5,57.0,0
OZN012818,23.9,14.1,19.0,9.8,443,6,6.1,61.0,44,15.8,,339,1014,42,25,89.0,48.0,0.69,6.4,21.0,61,62,21.8,0.55,567,-0.4,7.8,76.0,0
OZN012819,34.8,21.5,28.2,13.3,828,9,12.6,29.0,29,10.5,21.0,54,1021,41,22,,66.0,0.75,8.2,,108,109,38.1,0.85,1476,5.7,2.3,89.0,1
OZN012820,28.5,16.4,22.4,12.1,623,5,8.8,59.0,37,8.4,10.0,354,1013,20,3,30.0,30.0,,4.8,45.0,50,41,30.4,0.76,1287,0.7,2.2,51.0,0
OZN012821,39.9,20.8,30.4,19.1,914,11,,33.0,19,3.6,13.0,185,1024,7,1,11.0,52.0,0.1,2.5,24.0,173,178,46.0,1.18,1905,1.9,0.0,166.0,1
OZN012822,22.3,,19.2,6.2,546,7,9.1,67.0,41,15.7,27.0,117,1015,35,16,58.0,37.0,0.62,3.2,37.0,95,92,20.0,0.29,879,0.4,10.5,46.0,0
OZN012823,19.7,,14.2,11.0,321,3,4.5,71.0,39,18.1,47.0,177,1005,43,19,76.0,17.0,0.53,6.6,31.0,69,43,12.7,0.34,973,1.9,12.2,68.0,0
OZN012824,29.6,12.8,21.2,16.8,534,6,10.7,63.0,44,9.9,15.0,343,1023,25,8,34.0,40.0,0.25,12.4,26.0,63,43,29.0,0.4,1304,1.0,2.1,82.0,0
OZN012825,25.3,13.6,19.4,11.7,457,5,,49.0,40,10.0,20.0,190,1018,25,1,27.0,31.0,0.1,2.7,13.0,62,68,21.3,0.59,1294,-1.5,4.8,47.0,0
OZN012826,36.3,,28.9,14.8,715,10,11.7,29.0,31,10.8,27.0,128,1024,47,27,79.0,78.0,0.83,6.0,31.0,110,125,41.0,0.64,1052,2.7,2.7,0.0,1
OZN012827,28.7,16.9,22.8,11.8,556,8,,59.0,41,14.9,34.0,60,1010,18,8,33.0,34.0,0.25,10.9,21.0,105,102,29.8,1.08,934,2.1,4.3,68.0,0
OZN012828,30.4,16.8,23.6,13.6,662,8,9.6,,33,6.9,26.0,37,1012,32,12,49.0,52.0,0.46,11.5,,45,51,31.0,0.81,1371,-0.4,5.8,100.0,0
OZN012829,29.9,18.1,24.0,11.8,739,9,9.0,,29,9.7,22.0,188,1013,46,23,79.0,60.0,0.62,4.4,22.0,36,24,31.0,0.55,1596,2.1,4.0,75.0,0
OZN012830,17.4,9.1,13.2,8.3,345,3,5.7,78.0,47,12.1,40.0,224,1016,49,25,93.0,22.0,0.82,13.1,32.0,6,5,9.8,0.61,618,-0.1,10.4,57.0,0
OZN012831,30.3,19.1,24.7,11.2,649,8,8.2,47.0,38,11.3,26.0,30,1023,18,1,25.0,49.0,0.2,5.5,17.0,56,50,33.5,0.73,1081,1.9,2.4,95.0,0
OZN012832,26.2,9.9,18.0,16.3,531,6,6.1,69.0,49,11.4,27.0,25,1017,28,9,47.0,,0.22,2.6,21.0,72,70,21.1,0.34,1338,0.7,5.2,35.0,0
OZN012833,21.7,10.7,16.2,11.0,459,5,7.0,63.0,42,11.0,19.0,248,1022,23,14,39.0,34.0,0.51,4.2,34.0,108,120,20.7,0.43,1223,-1.2,6.9,53.0,0
OZN012834,,18.9,25.2,12.7,706,8,,43.0,31,13.1,22.0,112,1024,24,11,44.0,47.0,0.1,6.7,5.0,111,108,35.0,0.93,1417,4.3,1.7,58.0,0
OZN012835,31.6,,21.2,20.8,640,7,9.8,42.0,37,13.4,29.0,213,1022,38,16,55.0,49.0,0.51,7.1,20.0,61,64,35.9,0.5,940,3.4,8.1,20.0,0
OZN012836,37.2,20.7,29.0,,832,10,12.8,37.0,17,5.0,2.0,176,1025,39,18,66.0,68.0,0.73,7.3,38.0,88,81,43.2,0.97,1668,3.1,0.0,72.0,0
OZN012837,20.6,11.7,16.2,8.9,370,3,6.9,55.0,50,15.0,42.0,329,1005,55,32,96.0,43.0,0.93,1.7,28.0,40,26,15.8,0.1,841,-1.2,8.3,50.0,0
OZN012838,28.3,17.1,22.7,11.2,568,9,11.1,48.0,30,11.2,25.0,2,1015,31,14,51.0,42.0,0.39,14.6,30.0,56,64,30.0,0.6,1180,1.3,5.7,78.0,0
OZN012839,30.0,12.2,21.1,17.8,665,8,8.5,54.0,43,13.8,40.0,207,1012,25,11,39.0,49.0,0.36,0.0,21.0,74,61,32.8,0.26,1111,0.2,2.1,110.0,0
OZN012840,24.0,,20.5,7.0,647,8,8.9,53.0,19,8.8,23.0,229,1021,44,17,70.0,55.0,0.7,12.2,40.0,131,141,26.4,0.79,1302,2.0,3.4,44.0,0
OZN012841,31.6,17.8,24.7,13.8,600,8,10.6,43.0,31,14.2,20.0,22,1018,15,4,26.0,35.0,0.16,8.6,20.0,15,5,30.3,0.92,1390,-0.1,1.8,100.0,0
OZN012842,21.2,,14.8,12.8,460,4,6.5,67.0,28,14.9,43.0,23,1001,12,1,16.0,9.0,0.12,5.6,20.0,126,119,14.0,0.35,978,0.1,8.8,54.0,0
OZN012843,26.8,14.5,20.6,12.3,626,6,8.0,52.0,38,12.5,25.0,316,1010,47,15,73.0,59.0,0.79,7.3,25.0,106,118,27.3,0.68,1280,0.0,4.8,44.0,1
OZN012844,21.8,11.6,16.7,10.2,524,4,7.4,70.0,41,16.8,27.0,5,1014,33,20,58.0,32.0,0.53,7.2,31.0,57,59,16.9,0.33,1208,-0.8,6.4,0.0,1
OZN012845,30.8,19.4,25.1,11.4,748,7,10.0,51.0,30,10.7,20.0,125,1022,28,13,55.0,34.0,0.56,0.0,21.0,112,123,32.1,0.79,1123,2.4,3.2,16.0,0
OZN012846,31.1,18.1,24.6,13.0,672,7,10.7,64.0,29,8.8,16.0,73,1014,38,23,73.0,46.0,0.67,0.1,34.0,84,74,30.8,0.93,1647,-1.5,2.4,52.0,0
OZN012847,26.6,13.5,20.0,13.1,519,6,9.7,50.0,51,13.5,,208,1017,32,8,35.0,35.0,0.33,10.9,15.0,100,91,28.1,0.62,1127,1.7,6.9,79.0,0
OZN012848,25.6,,19.6,11.9,472,5,7.8,51.0,56,14.2,31.0,273,1013,23,13,40.0,25.0,0.32,10.1,36.0,74,63,20.7,0.55,796,-2.4,7.5,40.0,0
OZN012849,25.1,15.7,20.4,9.4,443,5,6.5,,45,13.0,32.0,100,1004,50,17,71.0,,0.69,12.6,41.0,60,49,23.9,0.68,1435,-2.3,4.8,68.0,0
OZN012850,21.3,10.2,15.8,11.1,422,5,4.7,,44,13.5,28.0,134,1011,56,30,98.0,,0.77,6.0,,76,67,15.8,0.51,1281,1.5,,49.0,0
OZN012851,25.5,16.2,20.8,9.3,551,5,7.4,56.0,29,13.4,27.0,175,1023,20,6,32.0,31.0,0.27,1.7,13.0,75,84,22.5,0.6,1265,1.7,8.1,82.0,0
OZN012852,28.8,15.7,22.2,13.1,643,8,9.6,56.0,29,9.6,15.0,81,1014,20,7,,41.0,0.38,4.9,36.0,28,18,26.6,1.02,1396,-0.1,2.8,151.0,0
OZN012853,34.6,,26.2,16.9,646,8,11.9,45.0,28,4.4,11.0,90,1009,44,18,74.0,50.0,0.59,6.9,26.0,95,114,39.8,0.98,1665,1.1,,66.0,0
OZN012854,24.6,13.9,19.2,10.7,572,5,8.1,,47,8.9,21.0,205,1010,40,23,74.0,57.0,0.6,11.4,,90,85,23.9,0.93,1322,5.6,5.7,72.0,0
OZN012855,13.2,3.5,8.4,9.7,246,0,4.1,77.0,70,17.9,49.0,318,995,27,8,39.0,2.0,0.12,8.7,,49,54,5.0,0.0,668,-1.8,10.5,18.0,0
OZN012856,37.2,19.1,28.2,18.1,769,9,,31.0,18,11.8,26.0,47,1015,34,14,55.0,78.0,0.35,0.2,,122,128,41.2,0.79,1463,4.8,1.9,88.0,0
OZN012857,32.6,15.1,23.8,,726,9,12.6,48.0,13,,25.0,206,1012,26,6,40.0,42.0,0.34,8.5,,95,101,39.2,0.96,1484,1.6,2.0,,0
OZN012858,26.6,15.9,21.2,,674,6,6.4,56.0,21,6.6,13.0,63,1016,54,32,110.0,67.0,,7.1,51.0,91,97,26.3,0.83,1295,1.3,4.1,53.0,0
OZN012859,22.6,13.0,17.8,9.6,333,5,6.2,53.0,43,9.7,32.0,71,1001,39,20,73.0,,,13.9,44.0,106,98,20.7,0.45,895,-0.8,6.0,40.0,0
OZN012860,,9.3,16.0,13.4,487,4,4.9,65.0,51,8.5,,91,1013,41,17,66.0,49.0,0.52,2.8,18.0,85,57,20.0,0.78,371,-4.4,8.0,83.0,1
OZN012861,23.3,11.5,17.4,11.8,517,5,6.9,56.0,37,15.8,42.0,226,1015,13,8,21.0,24.0,0.2,9.7,40.0,82,81,18.3,0.35,1026,-0.4,4.4,81.0,0
OZN012862,43.1,23.4,33.2,19.7,796,10,,37.0,10,6.3,14.0,131,1025,41,17,79.0,68.0,0.57,6.6,31.0,119,110,46.0,1.19,1742,0.9,11.5,139.0,0
OZN012863,20.7,9.4,15.0,11.3,369,3,8.6,86.0,38,14.0,20.0,330,1014,48,17,75.0,21.0,0.57,0.0,44.0,57,55,11.7,0.08,1174,2.6,6.3,0.0,0
OZN012864,28.7,12.4,20.6,16.3,572,6,9.8,53.0,24,11.4,29.0,57,1012,39,20,67.0,52.0,0.71,10.9,33.0,94,107,28.6,0.5,1390,-2.0,1.9,93.0,0
OZN012865,22.3,14.1,18.2,8.2,537,6,8.6,60.0,43,11.8,26.0,311,1019,33,15,,40.0,0.32,6.4,,48,43,23.4,0.68,1510,2.5,5.1,102.0,0
OZN012866,27.8,18.6,23.2,9.2,651,7,9.5,57.0,32,10.9,,252,1015,46,25,77.0,52.0,0.67,7.6,,62,72,27.1,1.03,1440,-0.2,4.5,76.0,1
OZN012867,16.6,6.7,11.6,9.9,352,3,5.1,85.0,58,16.8,47.0,138,1010,31,10,43.0,18.0,0.58,7.6,46.0,8,5,13.4,-0.15,711,-2.9,,0.0,0
OZN012868,32.9,,27.4,,674,8,9.5,47.0,25,8.7,17.0,51,1015,24,10,32.0,50.0,0.44,10.2,18.0,36,16,31.7,0.52,1233,-3.6,2.8,59.0,0
OZN012869,27.8,15.2,21.5,12.6,552,4,8.2,45.0,25,11.6,21.0,51,1019,41,20,74.0,55.0,0.71,6.1,32.0,87,63,27.4,0.72,1422,-1.0,3.7,9.0,0
OZN012870,25.1,16.2,20.6,8.9,569,5,,47.0,46,8.7,33.0,128,1014,40,16,73.0,47.0,0.52,2.8,29.0,79,91,20.2,0.7,442,-1.5,8.5,73.0,0
OZN012871,15.3,8.5,11.9,6.8,358,4,5.2,71.0,64,18.6,33.0,252,1016,37,16,57.0,22.0,0.46,8.6,20.0,72,73,9.0,0.86,862,-0.9,9.8,45.0,0
OZN012872,,14.4,20.2,11.6,707,6,7.5,61.0,41,14.7,29.0,89,1011,38,14,64.0,50.0,0.73,9.0,30.0,119,106,25.4,0.36,1108,3.4,3.9,80.0,0
OZN012873,34.6,20.4,27.5,14.2,632,8,10.6,36.0,15,7.6,10.0,279,1012,18,9,29.0,32.0,0.29,2.8,30.0,40,21,37.8,1.17,1391,-0.8,4.5,83.0,0
OZN012874,23.2,14.5,18.8,8.7,376,4,4.7,60.0,42,22.5,51.0,158,1019,34,5,46.0,,,0.5,41.0,69,64,15.4,0.37,955,0.0,8.5,42.0,0
OZN012875,26.5,10.7,18.6,15.8,388,4,7.3,47.0,31,19.5,39.0,291,1012,24,2,,23.0,,0.0,22.0,76,62,23.2,0.54,1072,-1.0,,36.0,0
OZN012876,24.1,12.7,18.4,11.4,344,4,6.3,56.0,47,9.1,19.0,62,1011,46,27,95.0,33.0,0.81,6.4,17.0,41,33,19.8,0.12,1345,-4.9,11.5,40.0,0
OZN012877,27.5,18.9,23.2,8.6,695,7,10.1,53.0,26,10.0,28.0,128,1017,37,7,52.0,60.0,0.39,12.0,27.0,96,100,31.1,0.56,1697,-0.4,3.3,73.0,0
OZN012878,13.4,4.5,9.0,8.9,300,1,4.9,89.0,69,11.2,32.0,59,1011,33,6,40.0,2.0,0.37,2.8,20.0,52,50,6.2,-0.22,569,-2.4,13.1,40.0,0
OZN012879,35.9,26.5,31.2,9.4,863,9,11.3,32.0,14,5.3,15.0,182,1014,30,10,45.0,70.0,0.41,8.1,36.0,80,81,37.4,0.9,1533,1.2,0.0,68.0,0
OZN012880,29.8,20.1,25.0,,663,8,10.0,36.0,26,5.0,12.0,288,1014,50,25,78.0,53.0,0.71,3.4,39.0,72,87,28.9,0.28,1127,-0.3,10.8,54.0,1
OZN012881,28.1,18.2,23.2,9.9,602,7,8.4,45.0,27,7.7,19.0,212,1011,17,2,25.0,31.0,0.1,8.0,,102,108,27.2,0.92,1688,2.2,3.5,78.0,1
OZN012882,32.5,18.7,25.6,,592,7,10.3,45.0,25,9.5,26.0,265,1019,24,14,42.0,34.0,0.37,4.1,28.0,126,122,34.6,0.35,1319,1.1,2.7,18.0,0
OZN012883,27.7,17.1,22.4,,636,6,,54.0,36,7.4,17.0,121,1017,59,34,108.0,71.0,1.08,6.2,51.0,83,75,29.0,0.56,1433,2.4,,69.0,0
OZN012884,21.2,15.8,18.5,5.4,577,4,6.5,70.0,47,13.9,42.0,230,1009,39,16,67.0,30.0,0.54,7.9,,111,92,16.8,0.63,1037,-0.6,5.4,62.0,0
OZN012885,21.3,11.6,16.4,9.7,373,4,6.1,67.0,43,15.2,36.0,16,1008,59,37,107.0,47.0,,8.2,44.0,34,14,15.1,0.14,890,-2.0,7.2,18.0,0
OZN012886,19.5,9.1,14.3,,273,3,5.0,70.0,53,11.0,26.0,142,1001,36,18,73.0,24.0,0.44,10.4,39.0,104,82,18.6,0.8,866,1.6,7.6,30.0,0
OZN012887,36.8,19.8,28.3,17.0,695,8,12.6,43.0,24,7.0,14.0,316,1026,35,15,63.0,56.0,0.37,7.8,15.0,104,101,38.6,0.81,1587,0.6,3.1,0.0,0
OZN012888,25.8,14.5,20.2,11.3,500,6,8.2,50.0,32,8.3,14.0,17,1012,3,1,10.0,47.0,0.1,7.5,,74,76,20.8,0.24,1565,-1.9,5.2,10.0,0
OZN012889,30.3,18.6,24.5,11.7,701,8,10.8,,25,9.1,21.0,196,1015,26,11,48.0,49.0,0.23,3.9,27.0,98,107,32.7,0.81,1546,-1.5,2.2,27.0,0
OZN012890,28.4,18.9,23.6,9.5,619,8,10.5,51.0,30,10.4,21.0,183,1019,34,15,49.0,40.0,0.43,5.9,27.0,72,76,27.3,0.75,1605,3.3,3.0,,0
OZN012891,26.3,13.0,19.6,13.3,585,5,9.2,66.0,39,6.1,20.0,286,1016,25,4,31.0,26.0,0.22,3.7,37.0,68,71,25.2,-0.03,1577,-4.0,,19.0,0
OZN012892,35.3,20.2,27.8,15.1,725,7,12.2,41.0,24,12.0,37.0,146,1020,36,11,55.0,46.0,0.63,1.1,29.0,104,97,37.4,0.79,1553,2.8,2.6,85.0,0
OZN012893,33.9,21.3,27.6,12.6,756,9,10.9,25.0,7,8.6,21.0,154,1025,30,7,,58.0,0.48,1.8,,82,84,38.2,0.61,1650,2.0,13.6,15.0,0
OZN012894,27.2,16.4,21.8,10.8,500,6,8.4,45.0,27,11.8,29.0,124,1020,35,16,60.0,52.0,0.42,5.5,36.0,54,37,28.4,0.71,1160,0.2,2.8,64.0,0
OZN012895,24.4,,16.8,15.2,504,5,5.5,73.0,48,12.2,27.0,263,1011,12,1,13.0,17.0,0.1,2.1,,32,18,16.7,0.22,916,-5.0,16.5,14.0,0
OZN012896,10.0,,6.2,7.5,84,0,2.3,88.0,57,14.1,34.0,179,1013,42,19,75.0,6.0,0.65,3.2,17.0,77,97,5.0,-0.27,898,-3.0,13.9,59.0,0
OZN012897,28.3,19.0,23.6,9.3,610,6,10.3,,27,16.4,47.0,196,1017,11,1,17.0,29.0,0.1,13.9,11.0,19,5,28.8,0.59,1442,-1.0,5.5,82.0,0
OZN012898,26.5,,18.5,16.0,495,6,7.8,74.0,32,12.5,28.0,175,1014,33,14,48.0,53.0,0.59,8.5,27.0,74,66,21.1,0.89,718,-2.2,12.9,72.0,0
OZN012899,27.4,14.7,21.0,12.7,549,6,8.8,57.0,37,9.3,29.0,279,1018,61,34,113.0,42.0,1.05,7.6,28.0,31,32,23.9,0.91,1158,1.8,12.6,0.0,0
OZN012900,36.2,15.7,26.0,20.5,768,9,12.0,43.0,23,9.0,,343,1021,36,18,,59.0,0.55,7.0,,87,89,43.9,0.38,1572,-1.2,2.0,87.0,0
OZN012901,29.2,,20.2,,486,6,9.2,58.0,38,8.3,31.0,19,1013,40,17,,30.0,0.69,5.5,45.0,40,23,28.4,0.82,1852,-1.6,4.3,30.0,0
OZN012902,22.3,11.0,16.6,11.3,398,4,6.3,62.0,49,14.9,33.0,26,1010,25,8,34.0,27.0,0.14,9.5,29.0,38,39,14.0,0.8,1188,-2.3,12.3,25.0,0
OZN012903,22.0,17.6,19.8,4.4,493,3,5.6,66.0,47,11.7,34.0,317,1014,26,9,35.0,29.0,0.68,5.1,,5,13,20.3,0.75,1379,-2.5,7.6,49.0,0
OZN012904,26.6,,21.0,11.1,579,4,9.1,72.0,43,5.7,12.0,159,1012,30,6,47.0,,0.27,0.0,27.0,134,140,25.3,0.57,1285,-1.5,4.7,66.0,0
OZN012905,28.0,15.8,21.9,12.2,533,7,6.7,62.0,35,12.7,24.0,54,1008,41,25,85.0,50.0,0.76,5.0,35.0,58,71,25.7,0.44,1499,0.0,3.1,76.0,0
OZN012906,23.8,14.6,19.2,9.2,548,5,6.8,,22,9.3,22.0,230,1017,32,13,51.0,48.0,0.65,10.4,34.0,49,42,21.7,0.57,1091,2.9,4.5,33.0,0
OZN012907,37.5,22.9,30.2,,830,9,12.1,39.0,23,5.4,13.0,271,1021,27,8,44.0,50.0,0.27,10.0,25.0,84,89,41.5,0.73,1269,1.6,0.0,46.0,0
OZN012908,17.1,8.9,13.0,8.2,289,1,4.1,82.0,54,18.8,46.0,120,1011,35,9,43.0,10.0,0.25,10.7,,40,35,10.1,0.27,935,-4.7,9.4,78.0,0
OZN012909,31.4,18.4,24.9,13.0,766,7,9.3,39.0,31,14.0,33.0,29,1019,33,18,57.0,44.0,0.61,10.5,18.0,97,104,34.1,0.72,1528,3.7,4.5,44.0,1
OZN012910,34.3,20.2,27.2,14.1,779,8,11.9,33.0,31,4.7,13.0,110,1020,40,24,67.0,64.0,0.51,8.0,34.0,74,61,38.0,1.09,1469,1.8,3.5,109.0,0
OZN012911,12.5,,10.2,4.6,341,2,4.8,81.0,47,18.5,40.0,161,1014,30,9,43.0,8.0,0.57,3.9,39.0,24,5,5.0,-0.37,757,-8.0,9.4,86.0,0
OZN012912,25.5,18.4,22.0,7.1,631,7,9.1,56.0,35,10.5,24.0,346,1021,45,18,,52.0,0.77,0.0,34.0,110,108,27.0,0.07,1357,-1.1,,110.0,0
