id_parcela,temp_media_c,temp_max_c,temp_min_c,humedad_pct,humedad_suelo_pct,precipitacion_mm,precipitacion_acum_30d_mm,horas_humectacion_foliar,ndvi,ndwi,indice_estres_hidrico,dias_desde_tratamiento,num_tratamientos_campana,densidad_plantas_m2,ph_suelo,materia_organica_pct,nitrogeno_ppm,conductividad_suelo,altitud_m,pendiente_pct,dist_foco_plaga_km,trampas_capturas_num,grados_dia_acumulados,indice_presion_plaga,cobertura_vegetal_pct,edad_cultivo_dias,tipo_cultivo,sistema_riego,uso_fitosanitario,variedad_resistente,manejo,perdida_cosecha
CSC009381,26.1,36.7,18.7,77,23.2,38,107,9.6,0.6,0.16,0.55,25,0,249,8.2,1.7,12,0.64,292,8.0,1.1,6,1140,41,38,172,vid,secano,no,si,integrado,0
CSC009382,7.5,10.5,-4.0,49,14.2,7,40,2.3,0.71,-0.14,0.07,16,3,228,8.1,3.6,32,1.98,819,6.4,11.9,8,282,22,100,65,maiz,goteo,si,no,convencional,0
CSC009383,22.4,31.9,15.4,71,23.5,74,96,5.9,0.69,0.13,0.34,16,6,104,6.3,2.2,17,1.23,333,7.8,33.0,10,560,28,40,88,vid,aspersion,si,no,convencional,0
CSC009384,14.9,22.9,7.2,70,29.5,70,99,6.2,0.6,0.35,0.59,27,3,175,6.3,1.5,18,1.51,510,5.0,8.2,24,709,46,82,85,maiz,goteo,si,no,convencional,0
CSC009385,14.2,22.3,4.9,37,12.6,22,14,1.8,0.67,-0.32,0.17,24,6,245,6.4,2.5,27,0.75,529,23.0,17.4,5,536,33,52,118,maiz,goteo,si,no,convencional,0
CSC009386,19.6,28.0,12.1,72,34.8,60,127,7.6,0.66,0.45,0.37,9,2,200,6.5,1.3,29,1.18,254,0.0,3.6,24,659,48,51,77,trigo,goteo,si,si,integrado,0
CSC009387,19.2,26.2,12.3,69,29.7,53,94,11.2,0.57,0.26,0.37,68,8,198,6.4,2.3,18,0.65,152,1.7,5.6,36,1029,45,66,46,trigo,secano,si,no,convencional,0
CSC009388,17.4,24.3,9.2,52,19.0,29,78,6.5,0.78,0.23,0.0,14,1,220,6.3,1.3,26,0.1,886,16.0,48.0,1,695,19,52,64,maiz,secano,no,si,convencional,0
CSC009389,21.4,27.8,13.4,62,23.9,61,6,7.6,0.49,0.2,0.47,13,4,285,6.8,3.3,28,0.4,243,5.7,6.1,27,983,49,74,48,olivo,aspersion,si,no,convencional,0
CSC009390,21.4,30.9,15.1,45,9.2,21,32,0.0,0.71,-0.46,0.2,32,2,203,6.2,2.7,17,1.09,323,14.7,31.4,13,1046,21,63,99,citricos,goteo,no,si,convencional,0
CSC009391,22.1,30.5,15.6,80,26.3,87,155,8.2,0.73,0.48,0.34,29,2,175,6.7,3.0,19,0.59,1112,6.2,50.0,18,967,36,71,63,maiz,secano,si,no,convencional,0
CSC009392,16.9,24.0,6.4,52,22.4,2,16,4.8,0.68,-0.12,0.23,33,7,257,6.1,3.2,32,0.1,525,8.2,13.4,0,646,14,86,108,citricos,aspersion,si,si,ecologico,0
CSC009393,22.7,30.7,16.1,63,26.3,43,88,8.5,0.52,0.14,0.53,29,3,190,7.4,3.0,20,0.96,491,4.4,11.2,29,936,49,64,120,maiz,aspersion,si,no,integrado,1
CSC009394,23.4,33.2,15.6,70,24.8,62,142,11.3,0.49,0.54,0.54,47,4,100,5.8,1.5,31,0.87,484,7.5,2.5,47,711,71,54,79,trigo,goteo,no,no,convencional,1
CSC009395,12.0,16.3,1.7,43,17.4,38,43,5.2,0.67,-0.26,0.27,48,0,206,5.9,2.6,8,0.89,118,11.3,23.7,21,566,28,100,109,olivo,aspersion,si,si,ecologico,0
CSC009396,18.7,25.3,9.6,61,13.7,57,135,6.4,0.58,0.08,0.46,4,3,239,8.6,2.1,19,1.08,454,0.0,36.6,14,820,45,80,97,olivo,aspersion,no,no,integrado,0
CSC009397,31.0,42.0,24.1,93,31.0,82,157,15.0,0.56,0.8,0.49,33,2,163,6.2,2.7,19,0.66,397,0.0,18.8,28,1255,44,61,118,olivo,aspersion,si,si,convencional,0
CSC009398,20.7,28.3,12.5,91,25.7,82,90,8.0,0.64,0.62,0.24,30,3,195,5.1,3.3,11,0.65,731,0.0,4.5,12,840,40,83,132,horticola,aspersion,si,si,integrado,0
CSC009399,19.3,25.1,11.6,70,26.7,70,89,13.1,0.65,0.59,0.34,8,2,203,6.9,2.1,25,0.54,453,26.1,22.4,17,851,29,67,30,citricos,secano,si,no,integrado,0
CSC009400,11.8,17.1,3.5,62,23.4,9,18,2.6,0.66,-0.32,0.11,14,2,163,6.7,1.9,31,0.71,492,7.1,29.1,4,346,14,69,86,citricos,secano,si,no,convencional,0
CSC009401,22.9,30.5,17.1,55,18.6,40,76,4.6,0.71,0.24,0.4,38,2,191,7.0,2.3,26,0.1,243,7.9,22.1,8,850,50,60,101,horticola,goteo,no,no,ecologico,1
CSC009402,23.0,31.8,17.2,61,29.7,64,107,9.5,0.82,0.35,0.23,18,4,211,5.9,2.8,19,0.53,268,15.1,2.4,17,960,31,80,107,trigo,secano,si,no,integrado,0
CSC009403,24.6,34.3,17.6,73,36.1,92,159,10.6,0.72,0.55,0.25,7,2,154,7.8,2.3,27,0.71,160,0.0,7.9,7,1162,30,54,39,trigo,secano,si,si,integrado,0
CSC009404,20.5,30.0,13.9,89,33.4,102,261,19.2,0.57,0.8,0.47,10,2,175,6.9,2.3,19,1.21,711,17.3,16.8,27,647,48,62,103,horticola,secano,si,no,convencional,1
CSC009405,26.0,37.5,20.1,78,30.1,51,132,9.8,0.52,0.47,0.58,1,4,189,6.7,1.9,34,1.5,670,9.7,0.2,31,1259,54,88,36,maiz,secano,no,no,integrado,0
CSC009406,25.2,33.9,18.6,67,24.1,94,124,14.4,0.62,0.8,0.53,12,2,234,5.5,1.5,27,0.68,488,0.0,4.5,31,1057,67,61,101,horticola,aspersion,si,no,integrado,0
CSC009407,18.4,25.4,9.5,82,32.6,84,112,12.8,0.68,0.61,0.37,12,6,164,6.2,1.5,28,0.28,629,7.4,18.2,25,508,43,63,59,vid,secano,si,si,integrado,0
CSC009408,24.9,32.8,17.7,68,30.9,42,84,7.4,0.67,0.18,0.32,5,0,186,6.7,2.8,19,1.17,206,11.7,1.2,6,827,29,88,119,trigo,goteo,si,no,ecologico,0
CSC009409,24.8,33.9,16.2,62,27.9,37,58,9.3,0.5,0.28,0.41,16,5,171,7.4,0.7,26,0.79,21,7.5,8.0,15,820,58,75,19,vid,goteo,si,no,integrado,0
CSC009410,14.8,19.0,4.8,49,22.4,5,0,2.8,0.66,-0.32,0.18,12,3,168,6.5,2.1,16,1.78,302,15.4,13.8,10,798,29,86,76,olivo,aspersion,no,si,convencional,0
CSC009411,19.1,27.8,10.5,68,29.5,47,78,6.0,0.5,0.13,0.38,38,3,145,7.5,2.2,15,0.98,445,10.1,6.4,12,775,46,88,5,citricos,aspersion,si,no,integrado,0
CSC009412,16.4,23.1,8.5,59,18.1,31,154,4.4,0.78,-0.0,0.41,8,4,213,5.9,2.5,18,1.15,687,1.6,6.3,5,814,35,52,129,maiz,secano,no,no,integrado,0
CSC009413,18.6,25.2,9.3,78,29.1,39,118,11.3,0.66,0.19,0.42,9,1,278,6.6,2.5,19,0.4,272,9.7,23.3,28,858,54,53,57,citricos,goteo,no,no,convencional,1
CSC009414,21.1,29.0,14.1,68,31.7,48,169,11.0,0.49,0.71,0.5,110,4,150,6.9,2.6,24,1.25,200,1.6,17.6,33,848,56,53,39,vid,secano,si,no,integrado,0
CSC009415,15.2,20.3,8.9,59,24.6,34,82,8.8,0.64,0.1,0.19,13,3,174,6.6,3.3,15,1.15,519,10.2,8.4,6,564,38,72,86,vid,aspersion,si,no,ecologico,0
CSC009416,18.8,26.5,9.8,79,31.3,82,178,11.8,0.57,0.75,0.57,0,3,176,7.2,2.2,23,0.46,284,3.3,10.8,35,636,72,79,140,horticola,secano,no,no,integrado,0
CSC009417,22.6,29.3,12.6,44,23.4,26,42,8.3,0.62,-0.1,0.3,21,3,120,6.0,2.7,21,1.49,480,9.3,10.7,19,811,48,65,73,vid,secano,si,no,integrado,1
CSC009418,16.2,23.4,8.4,84,31.0,29,158,8.5,0.65,0.36,0.43,59,2,145,7.0,2.3,25,1.57,283,5.1,4.0,28,771,57,100,122,vid,aspersion,no,no,integrado,0
CSC009419,19.5,27.6,13.1,61,19.6,35,41,4.8,0.68,-0.1,0.25,46,2,159,5.8,2.7,19,0.81,481,14.4,5.3,23,901,29,74,52,olivo,secano,si,si,ecologico,0
CSC009420,22.8,30.8,13.9,41,17.0,0,0,0.6,0.59,-0.5,0.16,7,2,139,6.8,2.3,29,1.28,411,9.4,11.2,9,916,14,67,124,citricos,aspersion,si,si,integrado,0
CSC009421,15.4,20.8,7.5,55,16.0,4,0,2.3,0.81,-0.25,0.13,35,1,101,6.7,2.6,27,1.0,540,10.8,25.6,0,720,23,69,5,maiz,secano,si,no,ecologico,0
CSC009422,16.1,23.3,6.7,64,22.0,30,145,5.0,0.68,0.04,0.25,7,5,197,7.5,2.3,20,1.13,441,6.8,1.7,11,683,31,85,150,trigo,goteo,no,si,integrado,0
CSC009423,24.0,34.0,15.8,81,31.3,59,112,12.1,0.54,0.63,0.59,6,6,166,7.0,1.5,30,1.37,605,11.8,7.3,35,1266,59,53,43,maiz,secano,no,no,convencional,1
CSC009424,26.8,35.8,20.5,64,22.1,23,56,9.2,0.57,0.03,0.51,26,4,206,7.5,2.3,24,1.45,396,0.0,7.0,29,1035,46,80,91,olivo,aspersion,no,no,convencional,0
CSC009425,21.9,30.5,13.8,61,23.0,44,74,9.3,0.67,0.3,0.16,19,4,215,6.3,2.1,22,0.79,30,0.9,35.6,0,825,4,54,75,trigo,goteo,si,no,convencional,0
CSC009426,14.9,21.6,7.3,53,20.2,66,29,4.5,0.57,0.1,0.37,51,3,187,7.2,2.3,29,0.1,566,9.0,31.8,23,647,55,68,118,horticola,goteo,no,no,integrado,0
CSC009427,18.9,25.6,8.8,38,19.9,0,9,1.0,0.59,-0.3,0.31,53,4,168,7.3,3.5,19,1.8,552,5.0,4.3,15,964,41,75,85,vid,secano,no,no,integrado,0
CSC009428,20.7,26.9,12.7,70,27.8,64,69,8.9,0.57,0.29,0.59,20,0,207,5.9,3.8,26,1.98,550,0.2,9.7,36,772,73,96,151,maiz,aspersion,no,no,convencional,0
CSC009429,19.2,25.4,10.0,64,19.0,34,21,4.0,0.57,-0.19,0.17,18,4,138,5.9,3.1,18,0.73,341,0.8,5.8,2,817,15,67,12,trigo,secano,si,no,convencional,0
CSC009430,17.8,23.1,8.1,45,12.1,1,0,5.5,0.7,-0.19,0.18,19,2,184,7.0,3.0,14,0.54,429,26.1,10.1,0,548,19,93,154,olivo,aspersion,si,no,integrado,0
CSC009431,27.5,36.6,22.2,87,26.3,80,176,13.4,0.58,0.66,0.46,11,2,157,5.4,1.7,34,1.97,607,9.5,11.9,22,1194,57,76,11,olivo,secano,si,no,integrado,0
CSC009432,21.2,31.1,13.3,71,19.6,40,89,11.3,0.5,0.22,0.55,9,3,104,6.4,4.3,27,0.1,488,2.8,11.1,31,791,68,80,23,horticola,secano,no,no,convencional,0
CSC009433,16.1,21.0,6.9,59,22.0,47,82,6.0,0.62,0.06,0.26,6,5,133,6.1,2.7,19,0.91,268,5.1,9.2,6,838,27,46,92,horticola,secano,si,no,ecologico,0
CSC009434,16.8,24.5,6.9,62,21.2,0,5,6.2,0.49,-0.1,0.45,12,4,157,6.5,3.5,29,1.42,354,2.7,16.3,27,704,50,76,46,citricos,aspersion,no,no,convencional,0
CSC009435,10.7,16.4,-1.0,60,28.9,52,45,8.0,0.69,-0.11,0.37,25,1,244,6.4,3.5,30,1.33,266,0.0,7.4,16,918,57,60,60,olivo,secano,si,no,convencional,0
CSC009436,23.3,31.3,15.2,36,16.5,4,2,1.0,0.45,-0.26,0.41,10,0,215,6.4,2.3,23,0.98,181,13.0,10.3,8,932,44,99,82,citricos,aspersion,no,no,convencional,1
CSC009437,17.2,23.9,7.9,71,26.4,78,120,10.9,0.48,0.6,0.32,16,2,196,6.9,1.6,11,0.92,719,7.8,16.2,48,643,67,62,99,maiz,goteo,si,no,ecologico,1
CSC009438,20.1,28.6,13.5,83,25.4,56,124,7.4,0.58,0.38,0.41,47,4,97,6.4,1.3,23,0.63,679,0.0,0.3,38,924,62,80,153,maiz,secano,si,si,ecologico,1
CSC009439,22.4,28.5,13.6,81,24.1,67,118,14.9,0.49,0.52,0.72,27,4,167,7.2,3.2,20,1.16,249,4.6,1.1,37,1009,74,42,45,horticola,goteo,si,no,ecologico,1
CSC009440,25.2,37.7,18.0,62,22.7,41,115,4.7,0.54,-0.08,0.49,18,7,218,6.1,1.3,18,1.2,73,12.1,2.0,30,1042,49,55,116,olivo,aspersion,no,si,integrado,1
CSC009441,17.6,24.5,7.9,65,16.8,56,66,10.9,0.65,0.29,0.22,4,4,145,5.9,1.5,15,0.88,679,4.5,17.5,23,941,35,67,8,maiz,goteo,no,si,convencional,0
CSC009442,17.1,22.8,10.0,54,28.3,67,57,6.2,0.64,0.47,0.29,10,4,149,6.8,1.7,14,0.24,652,18.3,39.0,13,864,18,72,27,olivo,goteo,si,si,integrado,0
CSC009443,18.8,25.8,10.6,60,24.8,36,103,12.7,0.65,0.31,0.29,7,3,229,8.1,1.1,20,1.53,451,14.9,31.7,11,809,37,65,76,trigo,secano,si,no,integrado,0
CSC009444,16.4,21.8,5.9,66,27.2,52,112,11.5,0.66,0.4,0.46,36,2,182,7.1,2.5,25,1.28,788,9.8,30.3,18,650,60,48,76,vid,secano,no,no,integrado,0
CSC009445,23.9,35.1,17.6,56,21.5,30,94,6.0,0.68,0.2,0.36,8,2,169,5.9,2.9,21,0.47,776,16.6,4.6,1,960,35,71,43,citricos,aspersion,si,si,ecologico,0
CSC009446,20.7,27.9,11.2,86,32.1,55,157,14.5,0.65,0.79,0.26,18,4,175,5.9,2.4,41,1.07,463,0.0,4.9,13,1073,49,65,82,horticola,goteo,si,no,integrado,0
CSC009447,23.0,32.1,15.8,82,27.4,56,112,13.0,0.54,0.62,0.49,16,3,172,6.4,2.2,28,1.58,106,11.7,0.8,32,731,64,80,127,horticola,aspersion,si,si,convencional,0
CSC009448,18.7,24.7,12.4,35,17.6,47,36,0.0,0.72,-0.5,0.14,8,2,136,6.1,2.7,17,1.01,639,11.2,4.0,0,683,14,89,156,olivo,secano,si,no,convencional,0
CSC009449,16.7,22.6,9.1,74,29.3,55,92,14.3,0.58,0.5,0.36,16,5,121,6.9,2.4,16,1.36,509,20.8,4.5,21,866,48,52,117,olivo,aspersion,si,no,convencional,0
CSC009450,30.5,43.7,24.9,83,28.8,52,94,15.0,0.52,0.8,0.75,52,0,166,6.1,2.4,30,0.1,732,6.7,1.4,43,1394,71,75,53,horticola,secano,no,no,convencional,1
CSC009451,21.7,29.8,14.8,88,36.9,108,164,14.5,0.62,0.8,0.4,25,3,168,6.5,3.1,31,0.59,432,6.1,46.9,18,909,45,66,184,citricos,aspersion,si,si,convencional,1
CSC009452,25.7,36.5,18.4,68,23.1,34,110,8.4,0.59,0.46,0.36,8,5,158,5.8,2.4,26,1.43,1022,17.3,1.6,26,1327,41,79,71,vid,aspersion,si,no,ecologico,0
CSC009453,24.3,34.2,19.0,73,24.9,81,153,14.2,0.41,0.8,0.97,119,6,157,6.3,3.2,18,0.1,350,1.8,0.3,67,1027,96,96,172,horticola,goteo,si,no,ecologico,1
CSC009454,27.7,39.5,23.1,69,24.2,49,147,9.3,0.56,0.46,0.42,1,0,204,7.0,2.3,26,0.1,900,0.0,0.7,30,1228,58,88,50,maiz,secano,no,si,convencional,0
CSC009455,16.8,23.1,7.8,49,18.8,11,66,1.0,0.7,-0.35,0.29,33,4,149,6.1,1.8,37,0.5,256,8.6,16.7,19,719,39,84,56,olivo,aspersion,no,no,convencional,0
CSC009456,27.9,40.7,21.8,77,38.1,43,127,12.4,0.42,0.61,0.53,106,2,146,6.2,2.2,18,1.45,285,3.9,3.5,55,1498,74,69,128,maiz,secano,no,no,integrado,0
CSC009457,18.3,25.0,8.9,59,21.4,48,107,8.4,0.49,-0.01,0.28,3,5,169,6.0,3.8,25,1.18,247,18.2,23.1,22,930,61,62,171,horticola,secano,no,no,integrado,0
CSC009458,21.2,30.5,13.4,82,27.7,79,130,12.5,0.54,0.72,0.73,49,5,214,5.8,2.1,13,1.21,686,2.6,22.5,39,957,61,54,125,citricos,aspersion,si,no,ecologico,1
CSC009459,15.9,24.3,7.4,31,12.9,28,62,0.0,0.53,-0.25,0.26,6,3,156,6.2,2.7,23,1.02,332,6.7,11.8,7,545,30,48,72,trigo,secano,no,no,convencional,0
CSC009460,17.2,24.6,7.8,71,32.5,80,163,13.0,0.57,0.53,0.56,23,5,166,6.5,1.6,11,0.97,620,22.7,6.8,25,696,55,69,110,horticola,secano,no,no,integrado,1
CSC009461,17.7,24.8,10.8,72,11.1,48,122,9.9,0.53,0.43,0.61,10,8,158,7.4,2.3,33,0.81,682,10.7,1.8,43,977,59,51,69,horticola,secano,no,no,convencional,0
CSC009462,18.8,25.6,10.7,81,34.2,37,131,13.4,0.54,0.69,0.51,17,3,217,7.5,4.6,19,1.48,388,7.5,3.9,38,964,57,94,151,olivo,secano,si,si,convencional,1
CSC009463,20.3,26.1,11.6,77,20.2,71,112,12.1,0.57,0.55,0.57,19,5,100,6.5,0.7,27,0.93,433,10.2,15.2,30,638,57,71,93,maiz,aspersion,no,no,integrado,0
CSC009464,15.1,21.8,5.6,82,28.3,70,54,9.5,0.61,0.49,0.31,19,5,190,5.8,2.8,47,1.23,546,0.5,0.6,21,755,59,63,69,trigo,aspersion,no,si,convencional,0
CSC009465,23.2,31.9,15.1,82,25.1,70,167,9.2,0.67,0.73,0.34,1,3,184,7.6,3.3,34,1.45,634,10.3,6.1,15,941,36,70,64,vid,secano,si,no,integrado,0
CSC009466,17.1,24.9,10.5,63,26.5,68,130,8.6,0.62,0.59,0.33,14,4,230,6.1,0.9,28,1.06,423,11.8,7.3,18,498,49,81,117,horticola,secano,no,no,integrado,0
CSC009467,21.5,29.9,13.4,50,13.6,30,6,4.2,0.66,-0.43,0.23,0,2,204,6.5,1.2,20,1.31,387,4.4,3.3,16,985,19,56,92,vid,goteo,si,no,convencional,0
CSC009468,21.7,29.6,14.4,72,29.1,31,132,5.9,0.64,0.34,0.31,5,5,153,7.6,0.3,20,0.1,647,4.8,23.8,20,911,43,53,76,vid,goteo,si,no,convencional,0
CSC009469,24.8,33.3,16.8,100,33.4,87,207,16.5,0.54,0.73,0.42,57,8,149,5.9,1.3,20,1.04,23,6.5,1.5,38,1069,57,80,108,citricos,goteo,si,si,ecologico,1
CSC009470,24.9,33.8,18.0,36,14.4,0,53,1.4,0.55,-0.5,0.32,66,2,118,6.4,1.8,16,0.94,429,0.0,22.0,13,1200,29,37,90,trigo,aspersion,si,no,integrado,0
CSC009471,18.1,24.6,9.4,67,24.3,35,101,8.5,0.6,0.22,0.51,12,3,210,5.5,1.3,13,1.44,364,6.3,0.3,29,646,45,61,140,trigo,aspersion,no,si,integrado,0
CSC009472,13.4,17.5,4.9,63,18.5,36,75,3.2,0.74,-0.14,0.21,1,5,154,6.8,2.6,21,0.92,0,2.4,1.5,11,558,34,80,138,olivo,secano,no,no,convencional,0
CSC009473,18.5,26.0,9.7,65,20.1,16,64,3.4,0.69,-0.21,0.11,1,2,127,7.6,1.0,15,0.48,376,0.0,4.5,13,769,16,75,85,olivo,aspersion,si,no,convencional,0
CSC009474,20.1,28.6,11.4,70,29.3,70,145,13.2,0.54,0.3,0.57,2,1,134,6.7,2.4,15,0.1,333,17.7,2.2,30,451,41,70,70,horticola,aspersion,si,no,convencional,0
CSC009475,24.9,34.2,20.1,74,29.4,21,146,12.4,0.72,0.54,0.23,13,2,122,5.7,2.8,14,0.93,1026,16.1,29.1,8,1038,39,89,179,maiz,secano,si,no,ecologico,0
CSC009476,14.1,20.9,3.0,47,18.2,19,0,0.7,0.64,-0.5,0.09,19,6,130,6.7,1.6,26,1.14,332,11.9,2.2,0,674,23,80,48,olivo,secano,si,no,integrado,0
CSC009477,22.1,29.6,14.0,42,10.1,0,20,2.4,0.5,-0.5,0.34,85,4,192,6.4,3.2,12,0.28,558,1.9,7.4,19,963,35,64,125,vid,aspersion,no,no,ecologico,0
CSC009478,24.2,34.6,17.6,60,30.4,55,133,12.3,0.53,0.4,0.33,61,0,182,6.1,3.2,32,0.41,86,9.6,23.5,25,1131,64,78,109,maiz,goteo,no,no,convencional,0
CSC009479,17.6,25.6,8.9,67,29.3,50,122,6.3,0.51,0.29,0.55,48,1,196,6.2,2.5,30,0.92,236,4.5,9.9,29,494,43,96,151,vid,secano,no,no,integrado,0
CSC009480,18.2,26.9,9.0,63,25.0,41,96,0.6,0.7,0.02,0.3,29,2,132,7.1,2.5,25,0.62,326,0.0,3.6,0,806,35,68,57,maiz,aspersion,si,si,ecologico,0
CSC009481,16.5,21.2,10.2,66,21.8,79,82,5.1,0.6,0.11,0.43,11,4,170,7.2,0.9,20,1.32,275,0.0,0.9,25,963,43,96,67,citricos,aspersion,no,no,convencional,0
CSC009482,17.5,24.2,9.4,50,16.5,31,49,0.0,0.71,-0.4,0.1,11,3,224,7.1,2.7,30,1.02,382,19.1,0.2,0,1113,9,73,43,maiz,aspersion,si,no,integrado,0
CSC009483,21.7,30.6,12.4,62,27.6,51,89,10.3,0.63,0.38,0.47,39,3,158,6.9,2.2,26,0.89,729,0.0,2.1,26,737,55,53,50,olivo,goteo,si,no,ecologico,0
CSC009484,22.8,35.7,15.6,75,21.9,65,68,4.3,0.63,0.37,0.25,11,4,249,6.8,1.7,14,0.69,404,6.0,35.5,7,1002,35,48,150,maiz,goteo,no,no,integrado,0
CSC009485,16.5,22.2,7.9,47,12.4,19,0,5.0,0.55,-0.2,0.35,21,2,172,7.0,2.5,30,1.23,0,11.4,6.5,14,666,49,84,88,trigo,aspersion,no,si,ecologico,0
CSC009486,23.0,32.3,15.5,55,25.8,45,119,7.4,0.61,0.29,0.45,13,2,191,6.6,2.5,29,1.55,754,18.2,2.4,4,1102,52,57,155,trigo,aspersion,si,no,convencional,0
CSC009487,24.5,34.7,16.6,56,30.4,70,57,6.7,0.54,0.12,0.32,19,3,172,6.4,3.5,17,1.31,257,10.2,4.0,31,828,51,70,85,horticola,goteo,no,no,ecologico,0
CSC009488,15.5,21.5,5.1,78,23.1,29,114,8.4,0.53,-0.09,0.51,34,4,204,6.0,2.5,27,0.42,604,0.0,0.8,13,579,68,52,101,citricos,goteo,si,no,ecologico,1
CSC009489,19.4,28.5,10.9,98,32.4,47,140,13.5,0.45,0.8,0.55,33,2,194,7.5,2.4,25,0.59,484,14.2,15.1,42,622,77,61,93,horticola,aspersion,si,no,integrado,1
CSC009490,21.1,28.1,12.6,72,24.0,75,127,8.0,0.58,0.36,0.52,7,3,179,6.9,0.4,22,0.83,150,15.5,0.8,29,837,67,100,68,maiz,secano,si,si,convencional,0
CSC009491,12.4,16.6,1.7,42,14.1,0,32,1.4,0.78,-0.45,0.07,2,3,214,7.1,0.8,19,1.48,85,6.2,3.1,0,472,9,92,40,vid,goteo,si,si,ecologico,0
CSC009492,17.3,25.1,8.8,55,20.2,23,130,5.9,0.72,0.03,0.29,31,3,205,6.8,0.7,15,0.9,265,17.1,7.2,0,660,13,61,21,olivo,secano,si,no,integrado,0
CSC009493,17.8,24.8,9.9,55,19.1,19,7,3.4,0.68,-0.16,0.2,42,2,220,7.1,2.3,20,0.59,573,0.8,13.5,8,676,27,62,101,citricos,aspersion,si,no,convencional,0
CSC009494,20.1,28.7,12.7,38,19.8,20,36,4.0,0.69,-0.44,0.16,29,2,152,5.8,2.6,21,0.48,71,31.3,1.4,16,1098,17,76,105,olivo,goteo,si,no,convencional,0
CSC009495,18.6,25.0,9.6,84,30.5,72,67,11.9,0.59,0.5,0.43,18,3,143,6.8,2.8,34,1.17,445,10.2,1.5,20,779,44,63,138,maiz,secano,si,no,integrado,0
CSC009496,20.1,28.7,12.7,61,18.1,52,50,6.5,0.53,0.04,0.6,57,1,100,5.5,1.6,23,0.64,421,3.5,9.3,33,884,58,76,160,horticola,secano,si,no,convencional,0
CSC009497,20.1,30.3,12.1,66,29.0,66,110,11.4,0.73,0.44,0.27,20,6,227,6.6,2.8,35,0.59,204,1.5,29.7,20,700,46,73,111,maiz,goteo,si,no,ecologico,0
CSC009498,21.2,31.2,11.7,63,24.0,18,56,3.4,0.51,-0.01,0.56,43,1,138,5.5,2.5,23,0.94,253,12.7,4.4,37,817,55,54,87,horticola,secano,no,si,integrado,0
CSC009499,25.3,33.7,16.6,70,25.1,35,78,8.5,0.8,0.35,0.11,0,0,158,7.1,1.9,11,0.95,682,4.3,8.2,1,972,18,84,148,maiz,secano,si,si,convencional,0
CSC009500,23.2,33.7,14.3,68,34.4,74,96,10.9,0.69,0.37,0.21,22,1,194,6.6,3.0,39,1.27,95,17.6,5.7,15,654,35,85,112,olivo,aspersion,si,no,ecologico,0
CSC009501,16.7,24.8,8.5,89,35.0,69,196,13.5,0.77,0.8,0.27,38,3,169,7.5,1.7,25,0.9,0,10.2,14.4,27,751,51,68,65,maiz,secano,si,no,convencional,0
CSC009502,24.1,32.9,18.3,66,22.8,78,75,3.8,0.73,0.25,0.15,8,4,173,5.8,2.8,22,1.38,100,21.1,12.7,7,869,13,91,117,olivo,goteo,si,no,ecologico,0
CSC009503,15.1,20.9,4.5,43,16.8,0,0,0.0,0.71,-0.33,0.21,17,4,155,6.4,4.3,25,0.1,591,12.5,17.4,3,901,19,53,151,horticola,secano,no,si,ecologico,0
CSC009504,21.0,29.4,12.2,98,31.2,93,183,15.9,0.5,0.8,0.61,21,2,160,7.5,2.5,17,0.91,632,10.7,0.2,39,725,60,69,36,trigo,aspersion,si,no,convencional,0
CSC009505,20.2,28.6,15.0,62,28.7,46,51,7.5,0.56,0.41,0.54,2,3,176,7.1,2.3,12,1.18,494,12.5,5.0,30,925,40,62,134,citricos,secano,no,no,convencional,0
CSC009506,28.6,38.6,23.3,87,35.3,60,158,15.2,0.53,0.73,0.65,95,4,155,6.7,1.9,7,0.57,604,12.4,1.6,46,1151,78,47,137,olivo,goteo,si,no,ecologico,1
CSC009507,21.0,29.7,13.1,57,26.3,39,27,2.7,0.73,-0.29,0.16,10,5,167,7.0,2.7,38,1.32,264,12.0,18.3,3,873,39,100,100,horticola,secano,si,no,convencional,0
CSC009508,19.6,28.3,12.3,68,32.5,79,88,6.7,0.61,0.37,0.43,75,2,181,6.6,2.2,31,0.9,635,5.7,1.7,27,861,48,59,80,horticola,secano,si,si,convencional,0
CSC009509,20.6,29.0,12.4,60,14.9,0,3,4.1,0.68,-0.23,0.42,22,2,197,7.3,3.5,17,0.95,445,6.6,3.5,16,822,35,77,131,olivo,goteo,si,si,integrado,1
CSC009510,27.8,37.7,22.0,92,34.0,76,206,19.5,0.83,0.8,0.22,3,1,120,6.2,1.7,33,1.16,509,0.0,21.3,14,1218,31,75,65,olivo,goteo,si,si,integrado,0
CSC009511,13.7,19.3,4.2,65,18.9,45,50,7.0,0.58,0.26,0.44,4,5,225,6.4,3.5,15,0.79,555,5.7,1.6,16,623,44,75,102,olivo,secano,no,no,integrado,0
CSC009512,19.5,26.5,9.5,59,22.8,19,124,10.4,0.52,-0.02,0.48,23,3,87,7.3,1.8,25,0.19,578,3.8,2.9,18,743,50,41,52,vid,secano,si,no,convencional,0
CSC009513,25.7,36.3,18.8,85,35.1,64,121,14.7,0.74,0.8,0.24,10,4,183,7.3,3.5,5,0.57,483,8.5,18.0,11,1193,28,56,145,vid,secano,si,si,integrado,0
