id_zona,ndvi,ndre,ndwi,indice_clorofila_spad,temp_canopia_c,humedad_suelo_pct,indice_estres_hidrico,nitrogeno_foliar_pct,fosforo_suelo_ppm,potasio_suelo_ppm,capturas_trampa_num,dist_foco_plaga_m,horas_humectacion_foliar,tipo_cultivo,fase_fenologica,sistema_riego,tipo_estres_dominante
EST011814,0.56,0.216,,,23.3,14.4,0.61,,8,77,17,227,9.2,maiz,floracion,secano,nutricional
EST011815,0.62,0.338,0.25,42.5,29.1,23.5,0.54,2.97,13,188,23,197,7.4,citricos,floracion,secano,hidrico
EST011816,0.59,0.304,0.43,30.6,20.2,29.1,0.29,2.37,16,166,18,185,11.6,citricos,germinacion,secano,nutricional
EST011817,0.87,0.37,0.42,53.1,14.7,36.5,0.18,3.21,21,189,9,350,,citricos,vegetativo,goteo,sin_estres
EST011818,0.46,0.215,0.23,41.4,27.2,22.9,0.65,,16,106,23,189,9.9,vid,floracion,aspersion,nutricional
EST011819,0.8,0.371,0.24,47.5,18.0,29.2,0.48,2.69,23,243,4,230,10.3,maiz,germinacion,aspersion,hidrico
EST011820,,0.249,-0.01,50.9,40.5,11.0,0.84,3.75,24,213,21,205,4.5,horticola,vegetativo,secano,hidrico
EST011821,0.53,0.245,0.16,33.3,27.3,17.2,0.7,1.65,12,148,21,249,5.6,citricos,germinacion,goteo,nutricional
EST011822,0.73,0.303,0.24,47.0,26.1,33.8,0.32,3.22,17,174,26,187,13.0,citricos,vegetativo,secano,biotico
EST011823,0.57,0.287,0.21,41.2,32.6,23.3,0.5,2.56,12,150,19,243,8.2,trigo,maduracion,aspersion,nutricional
EST011824,0.69,0.364,0.28,49.3,21.0,26.2,0.36,3.09,20,198,18,274,,trigo,maduracion,secano,sin_estres
EST011825,0.7,0.268,0.26,41.6,26.7,18.4,0.5,2.61,19,167,5,360,2.6,citricos,vegetativo,secano,sin_estres
EST011826,0.83,0.232,0.18,43.5,23.8,31.1,0.37,,16,161,0,351,2.7,trigo,vegetativo,goteo,nutricional
EST011827,0.82,0.416,0.3,56.8,24.5,22.6,0.5,3.91,28,300,27,155,13.8,trigo,maduracion,secano,biotico
EST011828,0.74,0.22,0.42,37.3,22.8,40.0,0.21,2.24,13,161,16,300,11.5,citricos,vegetativo,goteo,nutricional
EST011829,0.75,0.29,0.34,53.8,21.0,31.8,0.14,2.88,13,137,11,254,5.4,trigo,vegetativo,aspersion,sin_estres
EST011830,0.72,0.418,0.45,50.4,24.4,35.4,0.16,3.44,20,137,18,239,9.6,horticola,maduracion,aspersion,biotico
EST011831,0.73,0.392,,55.1,25.6,36.5,0.2,3.85,23,224,23,271,12.7,horticola,germinacion,goteo,biotico
EST011832,0.55,0.234,0.08,32.3,32.3,21.7,0.61,,12,122,16,169,10.8,maiz,vegetativo,secano,hidrico
EST011833,0.79,0.32,0.41,39.5,21.3,37.0,0.4,2.79,19,180,0,347,6.5,maiz,vegetativo,goteo,sin_estres
EST011834,0.9,0.297,0.33,43.9,19.9,25.8,0.42,2.73,21,222,11,247,5.7,horticola,vegetativo,secano,sin_estres
EST011835,0.85,0.294,0.51,44.4,20.6,42.5,0.17,2.9,15,187,7,315,10.9,trigo,germinacion,goteo,nutricional
EST011836,0.84,0.392,0.26,,26.8,31.0,0.39,2.59,21,192,14,221,11.5,horticola,floracion,goteo,biotico
EST011837,,0.268,0.22,37.9,34.7,23.1,0.53,2.08,13,156,0,386,5.3,maiz,vegetativo,aspersion,nutricional
EST011838,0.74,0.334,0.35,32.0,16.9,34.0,0.25,2.74,16,180,14,247,12.9,horticola,vegetativo,secano,sin_estres
EST011839,0.91,0.426,0.25,53.8,24.9,26.6,0.34,3.66,31,287,11,262,10.1,trigo,germinacion,secano,sin_estres
EST011840,0.78,0.326,0.4,42.7,19.3,32.8,0.33,2.36,13,158,3,320,5.6,maiz,floracion,aspersion,sin_estres
EST011841,0.66,0.319,0.31,44.6,18.5,30.1,0.31,2.97,19,165,17,370,8.9,trigo,vegetativo,aspersion,sin_estres
EST011842,0.63,0.287,0.27,39.9,28.8,23.9,0.59,1.91,19,150,13,253,7.9,vid,germinacion,goteo,hidrico
EST011843,0.8,0.339,0.29,48.7,17.2,31.9,0.42,3.12,18,209,8,287,8.3,trigo,vegetativo,aspersion,sin_estres
EST011844,0.48,0.295,0.29,47.7,27.9,30.3,0.59,3.37,16,198,31,120,14.7,maiz,floracion,goteo,biotico
EST011845,0.57,0.312,-0.15,48.2,35.4,12.3,0.76,,24,174,6,261,3.9,trigo,vegetativo,secano,hidrico
EST011846,0.6,0.318,,37.8,33.4,28.1,0.51,2.3,19,121,37,281,14.1,horticola,vegetativo,goteo,biotico
EST011847,0.73,0.336,0.45,45.3,18.7,35.1,0.21,3.03,20,159,18,248,11.7,horticola,maduracion,goteo,sin_estres
EST011848,0.77,0.287,0.3,38.6,29.3,31.1,0.39,2.31,19,111,0,323,4.7,maiz,floracion,aspersion,sin_estres
EST011849,0.64,0.234,0.11,44.6,32.7,23.2,0.45,2.75,19,176,17,357,5.2,citricos,vegetativo,goteo,sin_estres
EST011850,,0.279,0.23,38.6,29.6,24.0,0.58,2.13,19,138,5,517,3.2,trigo,vegetativo,goteo,hidrico
EST011851,0.65,0.355,0.14,52.1,29.3,22.1,0.55,3.08,20,206,10,277,7.1,citricos,vegetativo,secano,biotico
EST011852,0.6,0.273,0.09,,25.9,14.3,0.65,2.94,23,152,26,213,14.7,maiz,floracion,secano,hidrico
EST011853,0.75,0.315,0.23,42.7,29.7,37.2,0.24,2.49,19,176,15,253,8.8,citricos,vegetativo,aspersion,sin_estres
EST011854,0.49,0.162,0.18,26.0,30.3,16.4,0.49,1.27,10,89,22,290,6.4,vid,floracion,secano,nutricional
EST011855,0.74,0.334,0.28,42.1,30.9,25.3,0.51,3.1,18,187,0,304,5.6,citricos,vegetativo,aspersion,nutricional
EST011856,0.66,0.262,0.52,39.8,7.4,40.4,0.11,2.23,8,85,7,206,15.6,vid,maduracion,goteo,nutricional
EST011857,0.76,0.287,0.41,31.6,15.1,34.7,0.26,1.91,15,86,14,224,5.2,horticola,germinacion,secano,nutricional
EST011858,0.66,0.272,0.24,46.7,27.8,30.4,0.53,3.07,23,186,14,230,14.2,citricos,germinacion,aspersion,sin_estres
EST011859,,0.381,0.28,51.6,30.9,27.3,0.56,3.65,24,199,0,309,4.5,citricos,germinacion,secano,hidrico
EST011860,0.72,0.298,0.41,39.5,23.8,40.7,0.29,2.29,16,131,18,180,10.9,citricos,floracion,goteo,biotico
EST011861,0.61,0.347,0.02,42.6,29.7,17.4,0.74,2.99,15,165,6,264,5.5,maiz,germinacion,goteo,hidrico
EST011862,,0.272,0.29,42.3,22.9,24.1,0.59,,14,137,11,197,9.6,maiz,germinacion,aspersion,nutricional
EST011863,0.54,0.28,0.32,40.6,32.9,22.7,0.4,2.49,16,165,18,199,13.8,maiz,vegetativo,secano,biotico
EST011864,0.72,0.335,0.45,,28.7,38.3,0.18,,14,127,10,264,9.0,vid,floracion,goteo,biotico
EST011865,0.55,0.234,0.23,23.0,27.9,19.4,0.59,2.41,12,90,23,183,11.7,maiz,floracion,secano,nutricional
EST011866,0.69,0.297,0.23,33.4,28.6,28.9,0.48,2.12,13,144,14,269,10.6,trigo,maduracion,goteo,sin_estres
EST011867,0.77,0.327,,44.9,18.2,41.8,0.17,2.59,20,172,8,248,8.7,citricos,maduracion,goteo,sin_estres
EST011868,0.7,0.278,0.26,39.6,28.2,31.5,0.45,2.53,15,183,6,206,8.1,maiz,vegetativo,aspersion,hidrico
EST011869,0.74,0.353,0.23,41.2,29.6,25.7,0.55,3.81,18,276,13,500,6.3,maiz,germinacion,aspersion,sin_estres
EST011870,0.69,0.358,0.53,43.4,18.3,42.8,0.24,3.26,21,208,13,211,14.7,maiz,vegetativo,goteo,sin_estres
EST011871,0.95,0.42,0.34,53.4,29.3,33.1,0.31,3.98,29,279,4,259,7.3,vid,vegetativo,aspersion,sin_estres
EST011872,0.49,0.355,0.16,44.1,32.5,27.5,0.56,2.64,17,130,6,346,7.6,maiz,floracion,secano,sin_estres
EST011873,0.52,0.311,0.34,37.7,28.8,28.1,0.46,2.54,12,184,23,154,13.6,maiz,floracion,goteo,biotico
EST011874,0.54,,,44.0,42.0,5.0,0.85,2.6,21,188,8,227,3.2,citricos,vegetativo,secano,hidrico
EST011875,0.62,0.315,0.19,43.4,25.8,30.6,0.45,2.73,25,186,17,188,13.2,vid,floracion,aspersion,sin_estres
EST011876,0.89,0.386,0.25,51.2,36.5,27.1,0.57,2.98,29,203,7,261,4.7,trigo,vegetativo,aspersion,hidrico
EST011877,0.51,0.202,0.16,,33.5,15.6,0.45,2.02,15,149,18,231,6.7,maiz,germinacion,secano,nutricional
EST011878,0.6,0.35,,44.9,34.3,20.1,0.53,2.65,24,187,20,257,11.5,vid,vegetativo,secano,biotico
EST011879,0.88,0.424,0.38,52.8,23.2,38.4,0.23,3.49,22,198,10,255,8.0,maiz,germinacion,aspersion,sin_estres
EST011880,0.58,0.27,0.48,28.7,14.0,36.2,0.12,2.22,8,121,15,245,12.6,maiz,germinacion,secano,biotico
EST011881,0.7,,0.22,39.5,20.8,28.7,0.46,2.29,13,154,8,220,9.6,trigo,maduracion,goteo,nutricional
EST011882,0.95,0.515,0.76,58.8,20.8,49.9,0.05,4.15,34,259,15,221,11.8,maiz,vegetativo,goteo,sin_estres
EST011883,0.57,0.361,0.25,48.5,29.1,22.8,0.42,3.29,22,214,21,246,13.9,horticola,floracion,aspersion,biotico
EST011884,0.53,0.224,,39.8,25.4,25.5,0.33,,13,131,15,179,8.4,citricos,germinacion,secano,nutricional
EST011885,0.6,0.219,0.04,27.7,28.2,19.0,0.62,2.14,10,155,0,330,2.6,maiz,maduracion,secano,hidrico
EST011886,,0.343,0.21,48.2,27.2,26.7,0.48,,19,172,4,315,6.7,citricos,maduracion,goteo,nutricional
EST011887,,0.245,0.28,33.3,30.0,30.9,0.34,2.15,14,119,26,128,14.0,vid,floracion,aspersion,nutricional
EST011888,0.58,0.284,0.29,25.9,18.3,31.2,0.4,2.04,10,91,20,187,11.4,maiz,maduracion,secano,biotico
EST011889,0.9,0.285,0.45,44.1,16.7,37.1,0.18,3.12,23,208,0,486,5.6,vid,maduracion,goteo,sin_estres
EST011890,0.76,0.272,0.36,33.0,13.8,48.9,0.14,1.99,16,186,6,235,11.6,trigo,floracion,goteo,nutricional
EST011891,0.66,0.264,0.29,45.9,25.2,28.1,0.37,3.2,23,182,8,344,7.9,trigo,maduracion,goteo,sin_estres
EST011892,,,0.35,54.2,21.8,33.6,0.28,3.18,23,214,12,229,7.0,citricos,maduracion,goteo,sin_estres
EST011893,0.62,0.297,-0.01,49.7,30.6,5.0,0.81,3.12,24,227,16,273,7.3,vid,floracion,secano,hidrico
EST011894,0.59,0.251,0.04,,25.5,22.3,0.66,2.58,16,88,14,202,6.9,maiz,germinacion,secano,sin_estres
EST011895,0.85,0.38,0.34,51.8,25.1,26.0,0.4,4.63,25,221,2,460,7.0,vid,germinacion,secano,sin_estres
EST011896,0.81,0.289,0.38,37.3,19.1,34.5,0.3,,20,171,3,276,7.0,trigo,vegetativo,goteo,nutricional
EST011897,0.74,0.394,0.34,50.7,20.5,33.7,0.27,3.22,24,206,27,177,13.3,trigo,vegetativo,goteo,biotico
EST011898,0.62,0.302,0.3,53.6,25.7,28.8,0.4,3.54,17,221,24,167,13.3,vid,maduracion,secano,biotico
EST011899,0.63,0.305,0.27,43.8,30.6,28.7,0.36,2.27,16,169,18,166,9.6,horticola,germinacion,secano,nutricional
EST011900,0.75,0.282,0.28,43.9,29.3,30.6,0.42,3.12,21,119,10,236,6.8,vid,vegetativo,goteo,sin_estres
EST011901,0.62,0.311,0.25,37.2,22.0,27.4,0.38,2.27,12,136,24,229,7.9,maiz,vegetativo,secano,biotico
EST011902,0.88,0.349,,51.1,25.8,39.3,0.28,3.31,25,196,9,547,9.4,maiz,vegetativo,goteo,sin_estres
EST011903,0.82,0.343,0.4,53.0,22.5,31.9,0.32,,24,225,0,308,4.8,vid,vegetativo,goteo,sin_estres
EST011904,0.91,0.39,0.47,52.2,23.0,36.9,0.2,3.66,24,217,8,322,6.5,citricos,vegetativo,aspersion,sin_estres
EST011905,0.9,0.394,0.65,38.6,15.7,49.3,0.0,3.15,18,191,21,245,11.8,citricos,vegetativo,goteo,sin_estres
EST011906,0.77,0.373,0.43,41.2,11.5,43.5,0.13,3.63,23,184,12,297,13.5,maiz,germinacion,aspersion,sin_estres
EST011907,0.82,0.338,0.47,49.3,20.7,44.1,0.1,3.22,25,173,4,223,9.1,vid,floracion,goteo,biotico
EST011908,0.95,0.43,0.58,52.1,21.3,46.1,0.11,3.15,25,199,7,291,6.7,trigo,vegetativo,goteo,sin_estres
EST011909,0.79,0.315,0.37,42.7,24.6,25.6,0.39,2.57,18,211,0,438,7.1,maiz,vegetativo,secano,nutricional
EST011910,0.72,,0.32,55.1,20.1,30.8,0.32,,25,245,29,151,14.2,horticola,vegetativo,goteo,biotico
EST011911,0.55,0.209,0.24,35.0,28.3,24.0,0.48,2.11,10,156,14,231,10.3,trigo,germinacion,secano,nutricional
EST011912,0.86,0.355,0.41,45.8,22.6,33.9,0.22,3.73,20,196,15,259,7.9,horticola,floracion,goteo,sin_estres
EST011913,0.67,0.267,0.34,39.9,20.4,31.1,0.35,2.37,14,128,19,260,11.6,citricos,floracion,secano,biotico
EST011914,0.71,,0.24,46.5,28.2,27.0,0.38,,22,202,14,256,9.1,vid,vegetativo,aspersion,biotico
EST011915,0.59,0.294,0.28,,28.7,19.4,0.51,3.11,17,189,9,264,5.0,trigo,germinacion,secano,biotico
EST011916,0.69,0.291,0.22,46.5,36.5,17.6,0.47,3.45,29,226,19,204,8.4,citricos,maduracion,secano,biotico
EST011917,0.81,,0.4,50.6,27.0,36.4,0.37,3.9,26,198,15,344,6.5,vid,maduracion,aspersion,sin_estres
EST011918,0.81,0.373,0.36,50.5,29.4,32.6,0.42,3.54,25,190,20,171,10.6,trigo,maduracion,secano,biotico
EST011919,0.76,0.352,0.34,49.6,31.7,26.5,0.38,2.69,24,149,9,250,5.3,horticola,vegetativo,goteo,sin_estres
EST011920,0.49,0.176,0.39,37.9,25.4,30.8,0.26,1.76,12,121,28,165,12.0,vid,vegetativo,aspersion,nutricional
EST011921,0.69,0.377,0.32,49.2,33.0,25.4,0.6,3.78,30,184,23,123,13.4,citricos,floracion,aspersion,biotico
EST011922,0.74,0.267,0.52,37.4,22.0,44.9,0.05,2.05,12,89,9,288,10.2,maiz,floracion,aspersion,nutricional
EST011923,0.78,0.323,0.63,38.1,20.8,46.3,0.04,2.18,16,118,28,340,16.7,citricos,floracion,aspersion,sin_estres
EST011924,0.69,0.323,0.48,49.6,21.8,32.4,0.26,2.21,18,166,19,338,11.5,trigo,germinacion,secano,biotico
EST011925,,0.446,0.33,60.2,24.4,28.0,0.4,4.6,33,231,10,250,13.0,trigo,maduracion,goteo,sin_estres
EST011926,0.89,0.347,0.26,44.3,21.5,36.1,0.35,3.57,20,214,4,289,7.0,citricos,germinacion,aspersion,sin_estres
EST011927,0.51,0.275,0.15,43.0,29.6,20.1,0.5,2.61,12,171,29,111,16.4,trigo,vegetativo,secano,biotico
EST011928,,0.311,0.03,48.1,25.5,15.7,0.67,3.0,13,174,7,216,,maiz,floracion,secano,hidrico
EST011929,0.8,0.33,0.53,34.4,22.5,40.4,0.01,3.18,18,160,10,249,9.6,maiz,floracion,goteo,nutricional
EST011930,0.51,0.225,0.19,33.1,26.4,20.0,0.53,2.47,7,143,15,186,8.0,vid,vegetativo,secano,hidrico
EST011931,0.87,0.524,0.52,61.2,10.6,42.3,0.18,3.67,32,228,10,250,10.2,trigo,floracion,goteo,sin_estres
EST011932,0.63,0.3,0.18,46.7,28.9,20.4,0.57,3.11,22,216,7,259,8.5,citricos,floracion,secano,hidrico
EST011933,0.84,0.435,0.14,55.3,34.2,28.0,0.43,3.82,33,228,0,289,2.9,citricos,vegetativo,goteo,hidrico
EST011934,0.89,0.351,0.38,42.5,23.6,31.6,0.3,3.26,20,115,0,301,10.0,horticola,vegetativo,aspersion,sin_estres
EST011935,0.61,0.249,0.19,33.4,28.8,18.2,0.47,2.53,13,132,14,351,4.9,maiz,maduracion,secano,nutricional
EST011936,0.82,0.431,0.26,54.1,22.1,24.7,0.37,3.78,25,235,8,401,11.7,citricos,germinacion,aspersion,sin_estres
EST011937,0.71,0.35,0.56,45.2,15.1,47.9,0.27,2.8,15,190,26,168,12.1,maiz,floracion,goteo,sin_estres
EST011938,0.89,0.277,0.43,35.3,23.1,38.5,0.31,2.53,11,104,0,253,7.7,maiz,floracion,goteo,nutricional
EST011939,0.73,0.289,0.18,32.3,25.6,21.4,0.57,2.39,16,128,6,291,4.0,horticola,floracion,secano,hidrico
EST011940,0.85,,0.39,47.6,28.7,30.4,0.24,,25,166,0,308,3.4,trigo,maduracion,goteo,sin_estres
EST011941,0.72,0.292,0.17,42.9,26.8,29.6,0.43,3.25,24,192,5,336,7.1,citricos,floracion,aspersion,nutricional
EST011942,0.89,,0.29,38.0,21.7,32.2,0.32,2.29,19,200,0,341,9.1,trigo,vegetativo,goteo,sin_estres
EST011943,0.88,0.399,0.45,50.2,24.0,31.5,0.36,3.67,22,243,13,280,7.4,horticola,floracion,goteo,sin_estres
EST011944,,,0.34,49.1,21.4,37.2,0.32,,20,184,22,227,12.6,citricos,vegetativo,goteo,biotico
EST011945,0.81,0.338,0.06,55.2,26.0,20.6,0.49,3.07,22,177,15,295,9.7,horticola,vegetativo,aspersion,sin_estres
EST011946,0.79,0.328,0.27,47.4,31.0,30.0,0.48,,19,181,9,239,9.0,trigo,vegetativo,aspersion,sin_estres
EST011947,0.91,0.468,0.36,59.8,20.6,36.6,0.34,,26,232,16,202,6.8,trigo,vegetativo,aspersion,sin_estres
EST011948,0.74,0.378,0.2,48.3,29.1,23.5,0.5,3.53,26,220,17,224,7.7,citricos,vegetativo,secano,biotico
EST011949,0.68,0.347,0.1,45.2,38.3,13.6,0.72,4.2,18,199,0,342,0.0,horticola,germinacion,secano,hidrico
EST011950,0.46,0.265,-0.01,37.0,32.6,14.3,0.72,2.26,20,148,19,197,8.7,citricos,maduracion,secano,hidrico
EST011951,0.69,0.281,0.45,34.9,16.3,42.8,0.3,2.61,11,150,23,166,19.3,vid,floracion,aspersion,biotico
EST011952,0.82,0.249,0.41,42.6,22.1,29.0,0.35,3.36,22,174,9,237,5.3,vid,vegetativo,secano,sin_estres
EST011953,0.75,0.203,0.4,34.3,16.9,33.9,0.28,2.18,14,120,7,396,9.8,citricos,vegetativo,aspersion,nutricional
EST011954,0.76,0.431,0.43,,17.0,40.9,0.21,3.4,22,171,22,163,12.1,vid,vegetativo,goteo,biotico
EST011955,0.81,0.347,0.35,50.7,23.4,35.2,0.39,3.21,25,221,0,292,3.1,trigo,vegetativo,goteo,sin_estres
EST011956,0.81,0.347,0.52,49.7,20.4,34.4,0.38,3.3,19,176,13,206,12.8,citricos,vegetativo,goteo,sin_estres
EST011957,0.73,0.352,0.45,45.3,25.7,28.2,0.23,2.18,19,156,23,183,11.9,trigo,vegetativo,aspersion,biotico
EST011958,0.88,0.292,0.37,49.1,21.0,31.6,0.4,2.88,21,179,0,378,5.4,horticola,vegetativo,aspersion,sin_estres
EST011959,0.72,0.283,0.38,44.5,24.9,30.5,0.36,3.11,20,145,6,315,12.1,maiz,vegetativo,secano,biotico
EST011960,0.69,0.306,0.24,50.6,32.9,19.3,0.44,2.66,23,227,16,314,7.3,citricos,germinacion,secano,sin_estres
EST011961,0.73,0.387,0.53,41.1,13.5,40.0,0.13,,18,131,30,139,17.3,horticola,floracion,goteo,biotico
EST011962,0.61,0.298,0.12,34.8,30.6,26.7,0.58,2.51,13,129,0,493,4.6,maiz,vegetativo,aspersion,nutricional
EST011963,0.63,0.367,0.32,45.8,21.9,29.4,0.51,3.07,24,170,11,278,,vid,germinacion,goteo,biotico
EST011964,0.68,0.237,0.12,,20.1,22.7,0.5,1.98,16,185,20,600,8.2,citricos,maduracion,goteo,nutricional
EST011965,0.65,0.303,0.31,44.4,29.0,20.7,0.57,2.62,17,139,5,285,7.4,citricos,maduracion,secano,nutricional
EST011966,0.64,0.323,0.31,51.7,31.7,26.4,0.52,2.74,19,156,27,134,9.5,trigo,floracion,aspersion,biotico
EST011967,0.87,0.379,0.55,49.3,13.3,44.0,0.0,2.91,18,217,16,228,10.8,vid,vegetativo,goteo,biotico
EST011968,0.76,0.314,0.4,43.6,22.3,27.1,0.2,2.87,13,219,14,330,11.5,citricos,germinacion,aspersion,biotico
EST011969,0.71,,0.26,40.8,30.9,26.9,0.51,2.74,23,161,13,249,6.1,trigo,floracion,goteo,nutricional
EST011970,0.78,0.39,0.44,49.9,23.4,30.7,0.33,3.65,21,164,8,301,10.6,horticola,vegetativo,aspersion,sin_estres
EST011971,0.69,0.279,0.23,45.2,29.4,23.4,0.54,2.42,18,190,14,213,9.0,citricos,germinacion,secano,hidrico
EST011972,0.76,0.348,0.27,48.3,36.4,17.4,0.61,2.85,25,209,11,232,5.3,trigo,vegetativo,goteo,hidrico
EST011973,0.78,0.334,0.3,48.4,27.0,17.3,0.47,3.06,18,186,16,269,4.2,citricos,floracion,secano,hidrico
EST011974,,0.287,0.11,52.7,35.1,8.6,0.82,3.53,19,182,23,243,10.6,citricos,floracion,secano,hidrico
EST011975,0.64,0.329,0.39,47.0,11.8,32.1,0.31,2.68,16,171,23,199,13.3,vid,floracion,secano,biotico
EST011976,0.8,0.358,0.59,38.5,16.4,45.2,0.07,1.94,21,153,20,228,13.8,citricos,germinacion,goteo,nutricional
EST011977,0.82,0.375,0.45,40.7,15.4,41.3,0.15,3.26,24,184,5,312,5.3,vid,maduracion,aspersion,sin_estres
EST011978,0.81,0.363,0.41,50.4,24.0,29.4,0.28,,30,227,13,364,12.0,vid,vegetativo,secano,biotico
EST011979,0.74,0.231,0.23,31.5,25.1,18.8,0.5,,13,157,10,345,6.8,maiz,floracion,secano,nutricional
EST011980,0.73,0.319,0.06,39.1,28.2,17.1,0.64,3.04,16,187,6,314,3.0,horticola,maduracion,aspersion,hidrico
EST011981,0.67,0.26,0.28,37.4,24.3,26.3,0.52,2.14,17,149,11,304,8.7,vid,floracion,goteo,nutricional
EST011982,0.81,0.28,0.26,,21.0,31.6,0.32,2.87,22,141,0,312,6.6,citricos,germinacion,secano,sin_estres
EST011983,0.51,0.188,0.3,39.6,25.9,19.2,0.46,1.65,14,131,6,319,4.3,citricos,maduracion,secano,nutricional
EST011984,0.57,0.227,0.07,,27.6,19.6,0.76,,14,156,15,185,9.2,trigo,floracion,aspersion,hidrico
EST011985,0.83,0.354,0.44,42.4,27.1,42.5,0.16,,19,224,21,192,15.0,horticola,germinacion,goteo,biotico
EST011986,,0.436,0.3,50.5,28.8,25.7,0.42,3.45,28,233,16,225,7.0,vid,floracion,aspersion,sin_estres
EST011987,0.73,0.385,0.24,50.1,24.8,26.1,0.38,2.88,26,215,18,246,11.0,horticola,vegetativo,aspersion,hidrico
EST011988,0.78,0.289,0.14,49.1,24.2,33.3,0.38,2.63,19,156,0,295,6.3,trigo,floracion,goteo,sin_estres
EST011989,0.73,0.369,0.47,,23.1,37.4,0.38,3.11,22,143,11,224,13.2,citricos,vegetativo,aspersion,sin_estres
EST011990,,0.326,0.31,,26.8,28.3,0.44,,26,239,3,330,2.3,vid,vegetativo,goteo,sin_estres
EST011991,0.71,,0.41,38.4,21.4,33.7,0.31,2.16,11,85,0,317,2.5,maiz,floracion,aspersion,nutricional
EST011992,0.71,0.315,0.32,41.7,30.2,28.5,0.38,,16,140,7,214,10.1,maiz,maduracion,goteo,sin_estres
EST011993,0.95,0.418,0.52,53.1,11.6,41.8,0.17,3.19,18,216,13,210,13.2,horticola,germinacion,goteo,sin_estres
EST011994,,0.329,0.59,43.9,19.0,36.8,0.1,1.82,16,123,16,262,10.5,maiz,maduracion,secano,nutricional
EST011995,0.65,0.241,0.29,47.9,29.8,24.3,0.51,3.77,17,186,22,276,7.0,citricos,vegetativo,aspersion,biotico
EST011996,0.84,0.368,0.23,48.4,32.5,21.5,0.58,3.53,27,234,8,352,5.4,trigo,vegetativo,aspersion,sin_estres
EST011997,0.72,0.31,0.36,38.9,20.6,35.6,0.31,3.21,21,217,15,205,11.3,horticola,vegetativo,secano,biotico
EST011998,0.87,0.4,0.39,51.9,15.7,35.4,0.21,3.21,20,166,16,296,,trigo,vegetativo,goteo,sin_estres
EST011999,,0.263,0.21,39.2,24.0,22.1,0.34,2.94,18,155,0,312,6.1,citricos,vegetativo,secano,sin_estres
EST012000,0.75,0.296,0.25,44.0,15.8,30.5,0.37,3.36,19,183,15,189,11.8,citricos,vegetativo,secano,sin_estres
EST012001,0.47,0.313,-0.03,45.3,35.4,6.7,0.86,2.89,17,202,12,253,11.7,citricos,floracion,secano,hidrico
EST012002,0.66,0.272,,35.0,26.6,30.6,0.42,2.21,12,152,4,256,5.2,maiz,vegetativo,secano,sin_estres
EST012003,0.63,0.246,0.29,44.9,24.4,29.3,0.45,2.63,13,119,16,227,10.7,maiz,vegetativo,goteo,biotico
EST012004,0.69,0.337,0.22,49.9,30.2,18.3,0.64,3.52,23,192,6,317,1.8,maiz,floracion,aspersion,sin_estres
EST012005,0.87,0.388,0.54,50.9,13.7,52.1,0.09,2.74,16,215,20,187,14.4,maiz,vegetativo,goteo,biotico
EST012006,0.95,0.39,0.39,47.5,16.2,43.0,0.0,,16,160,14,342,11.8,maiz,maduracion,aspersion,sin_estres
EST012007,0.74,0.333,0.31,45.9,27.9,30.7,0.31,,19,143,7,337,9.0,trigo,maduracion,goteo,sin_estres
EST012008,0.81,0.389,0.29,,26.9,21.4,0.37,,22,252,8,276,6.6,horticola,vegetativo,aspersion,hidrico
EST012009,0.62,0.331,0.07,,33.4,10.6,0.64,3.04,26,160,29,213,8.7,horticola,vegetativo,secano,hidrico
EST012010,0.68,0.249,0.35,30.8,18.7,42.0,0.15,2.01,7,60,24,148,12.5,maiz,maduracion,secano,nutricional
EST012011,0.66,0.219,0.11,34.4,22.5,20.6,0.58,2.34,16,119,0,313,,maiz,germinacion,secano,nutricional
EST012012,,0.39,0.13,54.2,26.0,20.0,0.6,4.17,29,254,15,231,7.5,vid,vegetativo,aspersion,hidrico
EST012013,0.67,,0.27,37.9,20.9,38.5,0.43,,18,160,27,159,12.5,trigo,germinacion,secano,biotico
EST012014,0.72,0.355,0.35,45.9,24.1,30.5,0.35,2.79,19,195,27,160,9.7,vid,maduracion,goteo,biotico
EST012015,0.55,0.291,0.27,41.3,32.9,16.8,0.6,2.52,18,199,14,237,1.5,horticola,floracion,goteo,nutricional
EST012016,0.84,0.355,0.38,50.4,23.3,25.9,0.49,3.4,24,237,24,235,11.8,vid,vegetativo,aspersion,hidrico
EST012017,0.7,0.337,0.16,47.3,35.4,20.4,0.55,4.1,27,244,13,215,12.1,horticola,germinacion,aspersion,hidrico
EST012018,0.81,0.412,0.66,46.5,9.4,49.6,0.0,2.85,20,191,28,149,21.0,maiz,maduracion,aspersion,biotico
EST012019,0.57,0.351,0.32,54.2,33.5,28.4,0.51,3.26,21,136,20,131,11.9,trigo,maduracion,goteo,biotico
EST012020,0.81,0.419,0.25,53.9,18.1,29.8,0.29,3.8,27,226,17,399,9.9,horticola,floracion,goteo,biotico
EST012021,0.83,0.373,0.39,43.4,24.1,26.2,0.43,2.8,25,178,12,402,5.2,citricos,germinacion,secano,sin_estres
EST012022,0.74,0.24,0.36,36.1,20.9,38.2,0.29,2.6,19,120,22,223,11.9,maiz,germinacion,goteo,sin_estres
EST012023,,0.312,0.23,45.9,15.8,26.6,0.45,3.59,20,225,12,242,6.5,vid,floracion,secano,sin_estres
