id_parcela,ph_suelo,materia_organica_pct,carbono_organico_pct,nitrogeno_ppm,fosforo_ppm,potasio_ppm,calcio_ppm,magnesio_ppm,azufre_ppm,conductividad_electrica,cic,caliza_activa_pct,arcilla_pct,arena_pct,limo_pct,humedad_suelo_pct,capacidad_campo_pct,profundidad_suelo_cm,pendiente_pct,altitud_m,precipitacion_anual_mm,temp_media_c,temp_min_invierno_c,temp_max_verano_c,radiacion_anual,evapotranspiracion_mm,indice_aridez,orientacion,tipo_suelo
PAR011853,7.1,0.9,0.46,13,12.0,127,1736,174.0,9.8,0.74,14.8,9.5,13.2,57.5,29.3,29.2,17.0,58.0,4.3,354.0,574,18.6,9.0,35.1,2010,1127.0,0.45,N,franco
PAR011854,5.3,2.5,1.22,24,23.0,201,1822,208.0,,0.42,22.3,0.0,40.6,16.5,42.9,34.1,30.4,59.0,9.1,1125.0,825,7.7,-5.5,,1175,521.0,1.58,S,arenoso
PAR011855,8.0,1.9,1.15,17,,180,2006,248.0,10.5,1.67,20.9,14.3,23.5,37.4,39.1,19.2,21.0,67.0,2.9,84.0,401,21.3,10.4,39.5,2162,1096.0,0.4,S,arcilloso
PAR011856,6.7,1.7,0.89,19,10.0,154,1252,,6.2,0.64,16.2,7.5,13.0,69.9,17.1,27.1,18.9,69.0,7.3,641.0,622,16.2,5.6,31.9,1562,971.0,0.63,N,arenoso
PAR011857,8.2,0.6,0.2,7,10.0,142,2009,182.0,4.9,1.79,17.1,17.4,30.5,58.8,10.7,29.4,23.2,28.0,5.5,321.0,519,21.9,12.1,41.0,1893,1223.0,0.4,S,franco
PAR011858,5.4,3.3,1.79,30,30.0,223,1892,113.0,18.7,0.27,27.8,0.0,40.8,19.5,39.7,33.8,31.3,,12.5,973.0,680,11.9,-1.2,24.0,1353,756.0,0.84,S,franco
PAR011859,6.8,3.5,1.9,27,33.0,208,2349,322.0,,0.78,23.0,10.4,23.3,37.6,39.1,30.5,29.5,96.0,1.5,180.0,630,19.4,10.0,36.9,1751,,0.61,E,franco
PAR011860,5.4,2.4,1.48,27,21.0,178,1629,256.0,14.2,0.24,20.8,0.0,24.4,39.4,36.2,34.1,26.5,54.0,20.4,1087.0,850,9.7,-2.7,22.6,919,554.0,1.46,N,franco
PAR011861,7.6,1.5,0.9,21,14.0,185,2347,178.0,11.3,1.6,17.8,13.8,20.1,51.2,28.7,28.6,22.2,60.0,1.9,40.0,517,18.3,5.7,,1912,970.0,0.51,O,franco
PAR011862,6.8,1.8,1.21,12,10.0,75,966,102.0,5.9,0.6,14.1,10.0,14.1,78.7,7.2,21.8,16.1,29.0,14.8,445.0,324,15.5,4.6,29.3,1652,830.0,0.47,N,franco
PAR011863,6.9,2.8,1.52,30,25.0,181,1990,255.0,17.6,0.67,19.8,8.8,26.4,43.0,30.6,29.1,26.4,75.0,2.6,284.0,568,18.8,7.9,33.7,1849,1050.0,0.49,N,calcareo
PAR011864,6.6,2.0,1.41,22,15.0,106,1680,189.0,11.1,0.74,24.7,4.1,36.8,24.9,38.3,30.7,31.5,29.0,7.7,377.0,586,16.7,2.3,32.9,1843,951.0,0.59,O,franco
PAR011865,6.6,2.5,1.29,23,15.0,194,1682,140.0,5.2,0.84,18.3,8.2,17.3,58.0,24.7,28.1,21.9,47.0,0.0,273.0,517,19.0,7.2,34.3,1863,1081.0,0.4,O,franco
PAR011866,7.6,1.6,0.87,19,18.0,167,1862,187.0,17.0,1.65,18.8,19.0,22.6,19.8,,23.3,24.4,67.0,0.0,67.0,364,21.0,10.6,38.6,2160,1123.0,0.39,N,calcareo
PAR011867,7.7,2.4,1.57,21,19.0,125,2104,220.0,12.4,1.8,21.6,15.7,26.8,24.3,48.9,27.0,23.9,53.0,4.9,241.0,495,23.1,13.1,42.4,2163,1240.0,0.39,S,arcilloso
PAR011868,6.9,2.2,1.46,22,16.0,194,2328,195.0,10.5,0.92,19.7,7.7,30.6,42.6,26.8,35.3,21.5,89.0,7.5,267.0,713,18.9,5.6,,1823,1030.0,0.68,E,calcareo
PAR011869,7.0,3.2,1.69,30,21.0,192,2095,250.0,25.6,0.99,26.9,6.4,39.6,16.9,43.5,32.2,35.0,60.0,,414.0,626,15.7,4.2,33.2,1539,876.0,0.85,S,arcilloso
PAR011870,7.8,1.8,1.22,14,11.0,83,1387,96.0,4.8,1.36,18.7,17.1,12.5,62.6,24.9,27.0,17.1,45.0,8.4,261.0,563,19.7,7.6,34.7,1892,1061.0,0.54,E,arcilloso
PAR011871,7.8,1.7,1.12,24,20.0,136,1789,270.0,19.5,1.3,16.6,18.9,16.6,41.2,42.2,29.6,20.1,77.0,0.8,145.0,605,18.5,8.2,34.7,1964,1036.0,0.59,O,arcilloso
PAR011872,7.1,3.3,1.97,31,24.0,229,1883,275.0,22.9,0.46,25.6,5.7,30.4,33.6,36.0,38.5,33.4,81.0,7.8,306.0,645,18.5,6.8,34.0,1753,1027.0,0.62,N,arcilloso
PAR011873,6.4,3.4,1.86,31,22.0,230,2076,251.0,19.1,0.77,,2.2,28.0,33.0,39.0,26.4,31.2,73.0,3.3,217.0,662,19.0,8.1,34.8,1941,1043.0,0.63,E,franco
PAR011874,5.5,3.2,1.86,33,27.0,216,1779,290.0,18.3,0.27,25.4,0.0,38.3,26.4,35.3,34.3,33.7,26.0,14.4,960.0,859,5.6,-8.9,20.0,900,500.0,1.71,N,franco
PAR011875,7.9,1.9,1.14,15,19.0,158,2048,170.0,5.8,1.7,18.3,19.2,28.1,39.3,,27.1,23.2,70.0,0.2,155.0,512,21.0,9.4,35.4,2048,1162.0,0.35,S,arcilloso
PAR011876,6.9,3.3,1.89,34,31.0,231,2227,318.0,20.5,0.9,23.2,3.1,29.1,38.2,32.7,29.7,29.7,131.0,5.4,473.0,533,17.3,5.9,32.5,1610,913.0,0.6,N,calcareo
PAR011877,7.2,4.5,,38,27.0,227,1786,,28.9,0.6,28.7,7.1,40.1,45.2,14.7,34.5,37.4,131.0,7.0,186.0,715,18.1,5.8,31.6,1777,1011.0,0.69,N,arenoso
PAR011878,5.4,2.8,1.7,26,23.0,141,2026,211.0,20.4,0.36,24.6,0.6,29.8,27.3,42.9,28.6,26.1,48.0,18.6,953.0,707,7.7,-7.5,20.0,904,562.0,1.27,O,arenoso
PAR011879,5.7,3.3,1.79,35,25.0,261,1614,,15.2,0.22,22.3,0.0,23.9,27.6,48.5,34.1,25.2,61.0,7.9,981.0,830,10.3,-4.4,23.8,1141,628.0,1.31,O,arenoso
PAR011880,5.9,2.6,1.41,24,22.0,174,1754,218.0,15.4,0.35,18.0,0.0,24.6,48.9,26.5,31.6,24.7,70.0,13.3,847.0,695,10.8,-1.3,25.6,1211,650.0,1.09,N,franco
PAR011881,7.1,2.9,1.58,27,29.0,215,2220,306.0,22.4,1.0,24.0,5.8,39.2,53.9,6.9,35.0,31.3,72.0,9.2,322.0,524,16.7,5.5,32.1,1612,886.0,0.55,S,franco
PAR011882,6.8,2.1,1.36,23,19.0,168,1845,239.0,14.7,1.15,14.3,5.1,17.4,67.4,15.2,27.5,17.9,36.0,5.0,545.0,461,14.4,2.1,29.3,1574,814.0,0.6,N,franco
PAR011883,5.4,2.9,1.86,23,21.0,180,1797,,14.4,0.15,24.0,0.0,39.2,13.3,47.5,39.0,33.4,43.0,12.2,937.0,861,10.2,-3.6,24.6,1310,588.0,1.45,E,franco
PAR011884,7.0,0.5,0.47,7,5.0,129,1515,130.0,3.3,1.07,15.5,7.8,20.9,58.5,20.6,28.1,25.2,38.0,7.7,607.0,447,16.8,6.1,32.3,1593,947.0,0.55,O,calcareo
PAR011885,7.0,3.3,1.93,30,24.0,219,2027,280.0,20.3,0.89,21.7,4.3,34.4,44.5,21.1,33.2,32.3,87.0,8.0,622.0,644,16.6,4.4,31.7,1609,,0.79,S,calcareo
PAR011886,6.9,0.8,0.31,6,17.0,131,1572,216.0,10.5,0.75,14.6,5.6,17.3,59.4,23.3,31.2,15.6,40.0,6.9,510.0,392,16.3,3.9,34.5,1641,924.0,0.41,N,arenoso
PAR011887,5.6,1.9,1.16,19,17.0,209,1354,191.0,15.2,0.57,20.6,0.0,43.1,9.1,47.8,31.7,27.1,23.0,12.7,908.0,608,10.5,-0.9,23.8,1436,644.0,0.99,S,arcilloso
PAR011888,5.2,3.6,1.89,37,24.0,193,1733,,18.9,0.47,23.5,0.0,36.0,20.4,43.6,36.2,32.4,52.0,12.6,984.0,800,10.8,-2.2,24.4,1359,738.0,1.03,N,franco
PAR011889,7.6,2.1,1.36,16,10.0,174,1990,282.0,12.8,1.54,,15.4,31.3,35.9,32.8,25.1,27.6,67.0,6.0,299.0,409,18.7,6.8,37.3,1985,1044.0,0.41,S,calcareo
PAR011890,6.6,0.9,0.48,17,12.0,84,1408,170.0,14.6,0.37,16.2,4.5,20.3,62.9,16.8,29.3,20.4,78.0,2.5,256.0,509,17.2,4.3,31.6,1558,973.0,0.6,S,franco
PAR011891,7.6,1.6,0.92,14,12.0,144,1568,134.0,3.7,1.42,13.5,16.6,23.1,64.2,12.7,20.4,27.1,75.0,0.4,,392,20.9,9.4,37.4,2190,1095.0,0.36,N,franco
PAR011892,7.6,2.1,0.99,14,18.0,99,1966,121.0,13.1,1.68,19.5,16.8,26.4,34.2,39.4,21.5,25.2,71.0,4.9,130.0,457,21.6,9.1,38.7,2069,1144.0,0.43,S,arcilloso
PAR011893,7.7,1.9,1.03,19,19.0,137,1443,247.0,13.4,1.41,16.9,19.2,15.1,53.4,31.5,26.0,25.0,50.0,0.7,87.0,475,18.7,8.6,35.6,1875,,0.41,E,arcilloso
PAR011894,7.4,0.5,0.29,7,7.0,164,1801,184.0,17.1,1.72,14.1,16.1,24.2,43.4,,32.8,20.4,24.0,11.0,604.0,608,15.9,4.1,32.4,1885,880.0,0.78,N,calcareo
PAR011895,6.8,1.7,0.92,32,23.0,137,1684,186.0,9.9,0.71,12.6,7.9,11.5,63.5,25.0,25.3,21.2,33.0,7.7,461.0,425,19.2,10.8,35.3,1905,1054.0,0.44,O,arenoso
PAR011896,7.3,2.9,,33,23.0,158,2726,292.0,19.0,0.99,20.8,4.2,27.2,44.3,28.5,31.9,28.4,98.0,7.9,291.0,603,16.8,6.2,31.0,1692,961.0,0.69,S,arenoso
PAR011897,6.7,3.2,1.88,25,19.0,222,1472,265.0,15.6,0.82,23.8,4.2,26.7,46.7,26.6,30.6,27.3,71.0,6.5,473.0,614,15.1,3.6,30.6,1504,872.0,0.75,S,arcilloso
PAR011898,6.7,1.5,0.91,19,13.0,133,1285,174.0,11.1,0.54,15.9,5.0,16.9,73.3,9.8,27.4,19.0,70.0,8.4,492.0,481,17.2,6.4,31.6,1908,967.0,0.45,N,calcareo
PAR011899,8.0,1.7,1.05,15,19.0,149,1988,88.0,9.9,1.32,16.3,20.7,23.2,45.3,31.5,24.6,19.4,75.0,5.0,0.0,402,19.9,7.8,35.2,1903,1102.0,0.39,N,franco
PAR011900,6.9,1.9,1.12,25,19.0,161,955,177.0,6.3,0.33,19.4,7.3,19.2,51.7,,26.0,22.6,48.0,8.1,467.0,459,15.1,2.5,30.0,1766,925.0,0.53,S,arenoso
PAR011901,5.4,2.2,1.25,20,14.0,170,1345,271.0,16.0,0.57,17.5,2.7,17.1,37.4,,27.6,17.9,92.0,8.3,849.0,575,10.9,-2.1,24.6,1347,667.0,0.81,E,calcareo
PAR011902,6.9,1.0,0.41,14,13.0,144,1438,,6.1,0.94,13.6,7.9,12.2,50.8,37.0,29.3,21.0,51.0,1.4,500.0,553,16.5,4.8,,1509,988.0,0.45,S,calcareo
PAR011903,7.5,2.5,1.55,24,18.0,126,1927,206.0,14.7,1.52,20.7,17.8,22.1,34.0,43.9,28.5,23.8,66.0,7.6,52.0,503,19.8,8.5,33.4,1961,1125.0,0.47,E,calcareo
PAR011904,8.2,2.1,1.22,21,8.0,147,1565,83.0,8.8,1.31,20.5,17.5,22.0,45.9,32.1,20.8,23.2,55.0,8.1,274.0,285,18.5,8.7,35.7,1826,1044.0,0.27,O,arcilloso
PAR011905,7.6,2.9,1.75,20,16.0,142,1567,150.0,16.2,1.43,24.8,16.5,32.4,37.5,30.1,26.8,29.9,77.0,4.1,0.0,312,22.6,12.0,38.5,2200,1224.0,0.26,N,calcareo
PAR011906,7.1,3.3,1.88,37,25.0,205,2167,,16.7,0.89,25.3,6.4,32.8,46.0,21.2,34.0,34.0,71.0,7.4,433.0,631,16.1,5.1,29.8,1718,899.0,0.69,N,franco
PAR011907,7.7,1.2,0.61,19,5.0,121,1865,200.0,10.3,1.84,,17.8,22.9,53.2,23.9,26.6,19.9,75.0,3.9,258.0,448,18.0,6.4,32.1,1717,996.0,0.49,N,arcilloso
PAR011908,7.0,1.5,0.84,21,16.0,170,2140,174.0,5.9,0.78,16.0,8.5,16.5,67.4,16.1,27.8,20.5,43.0,,399.0,383,16.6,7.3,32.3,1813,930.0,0.34,O,arenoso
PAR011909,6.4,2.5,1.46,26,26.0,175,2307,188.0,17.8,0.65,,6.4,27.5,41.3,31.2,32.8,28.8,83.0,,369.0,552,16.3,5.1,31.9,1656,923.0,0.64,S,calcareo
PAR011910,5.6,2.4,1.61,24,21.0,214,1601,225.0,,0.33,22.5,0.0,25.6,24.1,50.3,36.2,23.1,36.0,,978.0,758,10.7,-3.2,25.1,1250,692.0,1.17,E,arcilloso
PAR011911,6.7,3.6,2.04,31,20.0,256,2522,310.0,22.8,0.89,20.8,1.6,13.8,52.8,33.4,30.7,30.1,89.0,,498.0,681,18.7,6.5,,1860,1050.0,0.64,N,franco
PAR011912,6.9,2.9,1.78,25,23.0,206,2525,205.0,17.5,0.95,23.4,4.1,,25.5,41.7,30.2,28.2,77.0,8.8,467.0,622,16.2,6.0,29.8,1599,882.0,0.72,E,arcilloso
PAR011913,6.4,2.9,1.56,23,18.0,120,1857,213.0,10.3,0.77,20.4,7.6,25.3,28.2,46.5,28.4,26.3,61.0,2.2,160.0,541,18.1,5.7,32.3,1761,932.0,0.54,S,calcareo
PAR011914,5.6,3.4,1.94,35,25.0,225,1337,306.0,18.3,0.11,,0.0,32.0,22.5,45.5,34.8,30.0,56.0,18.8,924.0,686,10.1,-3.4,23.3,1111,587.0,1.27,S,franco
PAR011915,7.8,2.4,1.32,20,23.0,185,1927,257.0,12.6,1.42,19.8,20.7,36.5,55.0,8.5,31.5,22.9,69.0,0.0,236.0,445,22.9,12.7,43.5,2200,1160.0,0.32,N,franco
PAR011916,6.9,3.4,2.09,43,37.0,200,2453,360.0,23.3,1.23,27.6,5.5,36.4,29.0,34.6,34.6,31.6,109.0,0.8,351.0,658,17.5,6.9,31.0,1675,1027.0,0.66,N,arcilloso
PAR011917,6.9,3.6,1.89,34,,231,2229,285.0,21.3,0.66,25.0,2.4,28.9,22.5,48.6,28.9,32.1,68.0,7.9,164.0,600,18.7,6.6,33.2,1919,996.0,0.58,S,franco
PAR011918,6.8,1.0,0.72,12,12.0,93,1266,218.0,15.0,0.54,11.3,8.3,15.3,53.8,30.9,24.4,18.3,55.0,4.0,435.0,540,16.8,5.9,31.5,1655,962.0,0.56,O,franco
PAR011919,5.4,3.1,1.88,28,23.0,224,2193,308.0,11.5,0.39,19.0,0.0,28.4,29.9,41.7,34.8,21.8,72.0,20.1,951.0,827,11.0,-3.0,24.6,1185,703.0,1.06,N,franco
PAR011920,6.8,3.8,2.08,34,30.0,232,2472,274.0,22.7,0.76,25.5,3.9,34.1,36.7,29.2,33.3,32.6,61.0,5.8,519.0,683,15.6,2.4,29.9,1606,790.0,0.89,E,franco
PAR011921,6.5,3.5,1.86,26,24.0,268,1940,282.0,10.9,0.72,22.4,6.0,27.0,23.5,49.5,27.4,31.8,74.0,16.1,442.0,586,17.6,6.6,35.7,1721,967.0,0.6,S,franco
PAR011922,7.2,1.8,1.17,18,15.0,126,1642,198.0,7.6,0.59,19.8,7.0,17.7,62.6,19.7,25.8,12.0,15.0,3.0,545.0,522,14.6,3.2,29.8,1494,860.0,0.61,E,calcareo
PAR011923,7.7,1.8,0.83,12,,121,1962,197.0,3.2,1.8,,19.2,30.3,37.3,32.4,28.2,24.1,50.0,4.6,285.0,567,19.5,9.6,35.4,1936,1079.0,0.5,O,arenoso
PAR011924,7.2,3.0,1.75,26,14.0,193,2196,214.0,13.1,0.6,20.7,7.5,29.9,38.5,31.6,34.3,25.9,56.0,9.0,508.0,557,15.0,2.9,30.0,1747,830.0,0.64,E,arcilloso
PAR011925,5.9,3.6,2.29,37,22.0,224,2045,283.0,19.8,0.34,28.2,0.0,42.8,5.0,52.2,36.2,35.7,68.0,13.5,638.0,707,14.0,0.6,28.2,1470,765.0,1.0,N,franco
PAR011926,7.7,2.3,1.29,24,20.0,166,2119,224.0,23.6,1.91,17.4,17.6,21.9,51.6,26.5,26.6,22.3,79.0,7.5,203.0,512,19.3,9.3,,1831,1084.0,0.52,N,franco
PAR011927,7.7,3.1,2.13,20,17.0,162,2283,223.0,23.7,1.78,23.9,13.6,28.6,24.9,46.5,28.2,23.4,69.0,10.6,390.0,500,19.7,8.5,36.2,1918,1080.0,0.51,O,franco
PAR011928,6.0,3.7,2.26,29,31.0,250,2032,271.0,,0.17,23.0,0.0,28.8,32.9,38.3,31.5,29.4,70.0,17.6,1013.0,530,10.3,-3.2,23.5,1273,635.0,0.79,E,arcilloso
PAR011929,6.7,3.3,2.12,28,,176,2098,221.0,17.0,0.6,27.5,4.0,31.2,32.4,36.4,33.6,26.0,71.0,6.8,539.0,856,13.5,0.3,28.2,1232,802.0,1.07,E,franco
PAR011930,6.7,1.1,0.49,13,11.0,135,1009,123.0,10.3,0.76,15.8,8.2,15.9,81.2,2.9,23.3,21.6,52.0,9.5,393.0,503,14.0,2.3,27.7,1415,798.0,0.65,N,franco
PAR011931,5.8,2.5,1.22,28,24.0,207,1653,265.0,18.9,0.37,22.6,0.0,28.7,25.4,,33.9,31.8,51.0,16.6,995.0,854,10.0,-2.6,24.4,1110,587.0,1.41,S,franco
PAR011932,7.8,2.7,1.56,29,25.0,197,2008,267.0,13.5,1.85,25.6,16.7,34.6,26.6,38.8,27.1,32.5,93.0,0.0,175.0,288,20.5,7.9,,1970,1065.0,0.25,N,arcilloso
PAR011933,6.8,1.5,0.87,14,12.0,97,1790,217.0,15.0,0.79,16.3,7.2,25.1,68.0,6.9,27.0,27.1,44.0,14.8,507.0,515,17.2,5.8,33.3,1582,939.0,0.64,S,arenoso
PAR011934,6.8,2.8,1.72,28,16.0,198,2086,286.0,,0.77,20.0,7.8,25.2,32.3,42.5,27.4,29.2,86.0,4.3,376.0,631,15.7,5.5,31.6,1766,856.0,0.75,E,franco
PAR011935,6.6,2.8,1.72,26,24.0,165,2113,,,1.26,21.3,3.3,28.1,40.7,31.2,25.2,32.0,57.0,0.0,351.0,443,15.8,5.3,31.1,1740,848.0,0.48,E,franco
PAR011936,6.8,2.1,1.25,12,13.0,120,1732,188.0,14.9,0.76,19.8,6.8,10.9,67.3,21.8,20.4,21.5,21.0,8.9,531.0,490,16.4,4.6,31.2,1748,839.0,0.55,O,arcilloso
PAR011937,6.8,3.2,1.89,29,22.0,256,2223,308.0,19.2,1.0,21.9,4.9,24.4,32.7,42.9,30.1,24.7,78.0,4.0,346.0,579,16.8,4.8,32.7,1642,877.0,0.7,O,arcilloso
PAR011938,7.6,1.0,0.48,15,7.0,147,1549,135.0,9.2,1.49,17.9,19.8,28.4,44.2,27.4,25.4,29.1,70.0,10.4,324.0,318,19.9,10.0,37.2,2186,1044.0,0.33,O,arcilloso
PAR011939,5.5,3.8,2.22,38,29.0,248,1050,318.0,22.2,0.4,24.7,0.0,31.1,26.2,42.7,32.5,30.1,71.0,18.0,856.0,679,9.8,-4.6,20.6,1169,583.0,1.12,E,arcilloso
PAR011940,6.6,1.8,,25,9.0,116,1255,202.0,8.3,0.62,18.7,6.8,17.3,52.8,29.9,24.5,19.6,56.0,7.6,452.0,522,16.1,4.7,31.1,1674,937.0,0.54,N,calcareo
PAR011941,6.9,1.3,0.67,13,10.0,128,2053,171.0,14.0,0.75,11.7,6.3,4.2,75.4,20.4,20.4,16.4,48.0,9.4,448.0,425,15.9,3.9,32.8,1778,853.0,0.41,S,calcareo
PAR011942,5.5,2.2,1.17,18,23.0,178,1474,223.0,13.7,0.13,20.5,0.0,30.0,27.0,43.0,29.7,20.2,52.0,15.3,,694,9.8,-3.4,24.2,1173,598.0,1.24,O,arcilloso
PAR011943,7.8,2.4,1.46,24,20.0,170,1715,200.0,10.1,1.27,16.1,16.8,20.7,48.9,,28.4,25.1,75.0,0.0,158.0,464,22.2,12.7,40.3,2181,1249.0,0.38,N,franco
PAR011944,7.5,2.2,1.22,11,,140,1724,187.0,10.6,1.86,18.7,14.9,20.4,57.2,22.4,25.1,24.8,57.0,,236.0,456,19.8,7.1,36.3,1844,1105.0,0.4,S,arcilloso
PAR011945,5.7,2.4,1.46,29,20.0,212,1733,,17.7,0.37,22.3,0.0,36.1,35.6,28.3,34.5,32.3,59.0,18.9,1013.0,768,11.2,-1.9,23.9,1178,700.0,1.02,O,franco
PAR011946,5.2,3.4,2.18,29,21.0,191,1117,341.0,11.7,0.47,22.6,0.0,27.8,40.3,31.9,36.1,29.8,77.0,18.6,761.0,729,12.4,0.4,24.8,1512,731.0,1.05,O,franco
PAR011947,6.9,2.0,1.35,18,,118,1974,222.0,15.4,0.88,21.8,8.2,25.5,36.1,38.4,28.2,26.7,47.0,11.3,359.0,474,15.4,1.7,30.1,1660,,0.59,O,calcareo
PAR011948,6.8,1.6,0.99,19,,219,2219,203.0,12.4,1.02,12.3,6.1,9.2,81.7,9.1,25.7,18.5,53.0,8.8,462.0,521,15.5,6.8,30.6,1751,935.0,0.47,O,franco
PAR011949,6.9,1.6,0.82,8,6.0,95,1452,100.0,11.7,0.51,,7.8,3.0,56.6,40.4,19.1,18.6,45.0,4.2,339.0,442,15.8,3.7,29.0,1669,885.0,0.53,E,arenoso
PAR011950,7.0,3.0,1.87,34,22.0,209,1846,219.0,18.8,0.6,21.7,6.4,19.4,54.7,25.9,32.0,19.8,,16.9,576.0,553,15.9,4.1,32.1,1582,903.0,0.61,E,arcilloso
PAR011951,6.6,2.0,1.26,26,21.0,182,1533,249.0,8.2,0.68,20.7,3.8,33.9,39.8,26.3,31.7,25.1,,2.9,458.0,749,15.5,2.4,32.1,1582,869.0,0.87,N,franco
PAR011952,5.8,2.2,1.22,22,22.0,124,1684,183.0,14.1,0.52,22.6,0.0,32.9,24.5,42.6,31.1,25.2,60.0,19.5,968.0,580,11.6,-1.3,27.0,1530,674.0,0.83,O,arenoso
PAR011953,7.5,1.3,0.76,10,,160,1380,,3.5,1.5,15.9,18.1,24.3,38.1,37.6,28.9,22.3,44.0,0.1,0.0,463,20.1,10.1,36.4,2000,1115.0,0.4,E,calcareo
PAR011954,7.8,0.7,0.48,8,10.0,120,1844,247.0,6.4,1.9,,16.6,23.6,50.2,26.2,27.5,16.3,34.0,3.7,212.0,384,20.2,8.3,36.1,2177,1119.0,0.45,S,arcilloso
PAR011955,6.7,1.9,1.21,15,,88,1876,120.0,8.4,0.67,19.5,5.8,14.4,64.0,21.6,22.9,20.5,44.0,12.1,659.0,452,13.6,0.5,25.8,1535,,0.55,E,calcareo
PAR011956,6.6,1.5,1.01,12,14.0,127,1102,116.0,8.1,0.57,15.9,4.2,13.3,62.5,24.2,23.9,24.4,61.0,,499.0,457,15.2,4.2,31.6,1560,885.0,0.54,E,calcareo
PAR011957,5.5,3.0,1.81,29,,253,1611,274.0,18.7,0.55,24.0,0.1,28.5,29.9,41.6,30.5,28.1,59.0,9.1,996.0,755,8.7,-3.9,22.2,1091,532.0,1.51,N,arenoso
PAR011958,6.8,1.2,0.59,4,13.0,95,1313,145.0,11.0,0.54,17.3,5.1,11.6,74.7,13.7,29.1,17.9,69.0,5.3,482.0,584,17.5,5.5,34.0,1880,996.0,0.56,N,calcareo
PAR011959,5.4,2.6,1.37,22,20.0,154,1136,177.0,13.9,0.35,22.2,5.0,24.8,31.8,,32.0,27.7,65.0,8.7,976.0,680,10.3,-1.7,25.2,1108,,1.1,E,franco
PAR011960,6.6,1.3,0.72,8,14.0,139,1740,235.0,13.9,0.87,14.2,8.8,12.4,76.5,11.1,26.1,22.6,70.0,5.3,367.0,571,16.8,4.6,33.6,1668,877.0,0.66,O,arcilloso
PAR011961,6.8,2.7,1.58,28,23.0,154,1756,256.0,9.3,0.98,13.8,1.3,18.5,53.6,27.9,31.1,24.4,46.0,5.6,368.0,624,15.1,1.8,30.1,1651,855.0,0.76,E,calcareo
PAR011962,6.8,0.5,0.16,6,6.0,112,1415,82.0,16.2,1.01,13.4,7.2,17.9,52.3,29.8,24.3,23.4,31.0,14.3,459.0,480,18.6,8.2,33.9,1970,,0.52,S,arcilloso
PAR011963,5.8,2.6,1.36,29,,230,1653,324.0,19.6,0.12,24.2,0.0,34.3,21.2,44.5,40.8,32.7,42.0,6.2,844.0,824,11.9,-1.2,25.0,1278,765.0,1.07,O,arenoso
PAR011964,5.3,3.3,1.98,30,20.0,214,1280,168.0,20.7,0.31,27.3,0.0,31.7,34.0,34.3,35.1,28.3,55.0,11.4,1117.0,798,9.9,-3.8,26.1,1137,524.0,1.53,O,arcilloso
PAR011965,6.7,3.7,2.09,36,29.0,195,2216,386.0,22.6,0.49,26.7,6.0,32.6,21.6,45.8,31.4,33.3,73.0,,430.0,649,17.4,6.1,34.3,1635,987.0,0.72,O,arcilloso
PAR011966,7.9,1.8,1.05,19,,154,2132,243.0,12.1,1.86,,14.4,29.8,16.8,53.4,25.1,26.7,51.0,9.0,115.0,389,20.3,9.1,35.8,2125,1125.0,0.35,E,calcareo
PAR011967,6.6,2.6,1.39,34,27.0,240,2070,242.0,21.0,0.91,20.8,2.8,27.4,36.9,35.7,26.7,24.2,91.0,6.3,404.0,555,15.6,1.7,29.5,1559,826.0,0.72,N,arenoso
PAR011968,7.6,2.0,1.26,20,12.0,170,2240,208.0,2.2,1.81,20.0,19.0,29.6,43.4,27.0,22.5,28.9,46.0,0.4,281.0,348,18.0,5.3,35.3,1786,944.0,0.31,N,arcilloso
PAR011969,5.9,3.2,1.86,29,32.0,194,1869,,22.8,0.14,24.7,0.0,,33.7,34.3,37.0,29.6,81.0,14.1,1016.0,863,10.7,-1.2,24.5,1018,630.0,1.4,E,franco
PAR011970,6.8,3.6,2.02,37,24.0,280,2151,279.0,17.6,0.4,24.8,2.3,29.5,22.1,48.4,29.5,32.1,96.0,4.4,331.0,723,17.7,6.9,31.1,1919,954.0,0.74,O,franco
PAR011971,7.5,0.7,0.44,10,5.0,94,1414,40.0,6.1,1.57,17.8,15.9,20.4,46.9,32.7,29.5,22.3,34.0,1.2,84.0,595,21.8,11.2,38.8,2003,1184.0,0.51,E,calcareo
PAR011972,6.9,2.9,1.76,36,18.0,251,1763,203.0,16.5,0.75,21.0,2.1,34.6,32.3,33.1,32.5,29.1,84.0,0.1,289.0,574,18.0,6.9,33.3,1900,1027.0,0.56,S,arcilloso
PAR011973,6.1,3.0,1.69,19,22.0,231,1552,218.0,18.3,0.15,18.5,1.6,19.2,33.6,47.2,36.2,30.1,62.0,17.2,935.0,866,10.0,-2.4,23.8,1094,,1.11,O,calcareo
PAR011974,6.6,3.8,2.21,27,27.0,223,1738,233.0,20.4,0.35,25.7,5.5,33.0,27.4,39.6,32.1,27.2,71.0,2.4,274.0,645,14.4,2.8,30.1,1392,811.0,0.76,O,franco
PAR011975,5.3,2.7,1.53,28,19.0,197,1767,216.0,18.5,0.55,24.7,0.3,28.5,19.7,51.8,37.9,27.0,57.0,11.6,966.0,756,11.8,-1.0,28.8,1247,,1.03,N,arenoso
