id_hogar,ingreso_mensual_eur,ingreso_principal_eur,ingreso_secundario_eur,ratio_gasto_ingreso,gasto_mensual_eur,gasto_vivienda_pct,gasto_alimentacion_pct,gasto_suministros_pct,gasto_transporte_pct,gasto_ocio_pct,gasto_educacion_pct,gasto_salud_pct,ahorro_pct,ahorro_acumulado_eur,deuda_eur,deuda_consumo_eur,cuota_deuda_mensual_eur,ratio_endeudamiento_pct,num_miembros,num_perceptores,num_menores,edad_sustentador,num_tarjetas,num_productos_bancarios,antiguedad_cliente_anos,patrimonio_neto_eur,regimen_vivienda,nivel_estudios,situacion_laboral
HOG010977,5057,3189.0,1868.0,0.82,4139,14.0,19.3,9.5,21.3,25.6,7.7,2.5,20.0,89220.0,,4668.0,127.0,2.5,1,1,1,58.0,4,7.0,6.4,339409.0,propiedad,superior,ocupado
HOG010978,5989,4177.0,1812.0,0.59,3543,22.5,15.9,17.2,11.9,16.8,10.7,4.9,49.3,100812.0,0.0,0.0,,1.8,3,2,2,40.0,3,8.0,14.7,382841.0,propiedad,medio,inactivo
HOG010979,2915,2161.0,754.0,0.97,2840,34.8,21.5,13.9,6.8,10.1,4.1,8.8,0.0,,5656.0,3718.0,208.0,7.1,4,2,0,51.0,3,,22.7,46245.0,alquiler,medio,ocupado
HOG010980,2487,1461.0,1026.0,0.99,2455,49.0,20.5,11.5,10.0,0.5,5.0,3.4,0.0,0.0,,,495.0,19.9,3,1,1,67.0,2,3.0,15.5,-6696.0,hipoteca,medio,parado
HOG010981,4211,3206.0,1005.0,0.88,3711,19.4,19.9,15.9,13.4,19.9,5.5,6.0,18.0,89072.0,1192.0,1804.0,0.0,0.0,2,1,0,50.0,4,8.0,1.2,317043.0,propiedad,medio,jubilado
HOG010982,2621,2284.0,337.0,1.07,2795,29.7,24.8,12.9,12.7,14.0,4.5,1.4,0.0,28637.0,24528.0,14006.0,642.0,24.5,4,1,1,37.0,2,5.0,5.6,23279.0,propiedad,medio,ocupado
HOG010983,2752,1723.0,1029.0,1.06,2914,39.2,23.0,12.6,5.6,9.4,2.4,7.6,0.0,10009.0,25533.0,13299.0,706.0,25.6,5,1,1,43.0,2,4.0,27.4,-30000.0,alquiler,basico,ocupado
HOG010984,1232,725.0,507.0,1.17,1435,50.8,25.2,7.8,9.0,1.8,1.6,3.9,0.0,0.0,14256.0,5563.0,434.0,35.2,2,1,0,36.0,1,2.0,14.8,-30000.0,alquiler,medio,ocupado
HOG010985,1391,693.0,698.0,1.11,1539,47.3,24.6,9.7,8.8,2.3,7.2,0.0,0.0,0.0,21915.0,9001.0,668.0,48.0,3,1,0,68.0,2,0.0,15.3,1696.0,propiedad,superior,ocupado
HOG010986,5634,3849.0,,0.8,4519,29.1,18.7,14.5,11.5,15.5,4.1,,20.7,103069.0,0.0,416.0,0.0,0.0,2,2,0,,5,6.0,23.2,,propiedad,superior,ocupado
HOG010987,2587,1443.0,1144.0,1.17,3015,30.8,24.5,11.6,15.7,4.4,3.0,10.1,0.0,3170.0,20910.0,12005.0,606.0,23.4,5,1,1,26.0,2,4.0,15.5,-15562.0,propiedad,basico,parado
HOG010988,2773,1520.0,1253.0,1.16,3214,41.4,26.3,11.6,7.7,6.6,2.5,,0.0,0.0,7866.0,,129.0,4.6,3,1,1,62.0,0,0.0,9.5,-7927.0,propiedad,basico,inactivo
HOG010989,2351,,704.0,1.02,2406,38.8,22.5,14.3,9.3,6.8,6.1,2.1,0.0,0.0,11570.0,3770.0,220.0,9.3,2,1,0,61.0,2,3.0,2.9,1416.0,propiedad,medio,ocupado
HOG010990,3615,2185.0,1430.0,0.96,3454,35.0,14.2,14.7,14.6,12.6,7.6,1.3,3.5,20628.0,7335.0,2792.0,260.0,7.2,2,1,0,41.0,1,5.0,24.9,32482.0,propiedad,medio,jubilado
HOG010991,4674,,,0.85,3990,17.5,19.8,18.1,6.9,23.8,7.9,6.0,16.7,58290.0,2540.0,0.0,102.0,2.2,1,1,1,29.0,4,6.0,10.8,205522.0,hipoteca,superior,ocupado
HOG010992,2937,1682.0,1255.0,1.0,2939,38.6,21.0,12.0,13.0,4.0,5.4,6.0,0.0,3176.0,13221.0,8361.0,347.0,11.8,3,1,1,52.0,2,4.0,17.7,3281.0,propiedad,basico,ocupado
HOG010993,3064,2185.0,879.0,1.05,3209,31.7,22.2,15.2,9.8,9.9,1.8,9.5,0.0,7553.0,17011.0,9607.0,606.0,19.8,3,1,1,64.0,2,2.0,24.0,45211.0,propiedad,medio,parado
HOG010994,1465,1040.0,425.0,1.12,1642,49.1,22.0,10.9,5.4,2.9,1.9,7.6,0.0,0.0,13883.0,8530.0,415.0,28.3,3,2,1,39.0,0,0.0,,-30000.0,hipoteca,medio,inactivo
HOG010995,1180,500.0,680.0,1.14,1343,54.2,25.4,9.2,6.0,0.0,2.2,3.0,0.0,0.0,21898.0,11159.0,609.0,51.6,2,1,0,75.0,0,0.0,16.6,,alquiler,superior,parado
HOG010996,2374,1819.0,555.0,1.02,2425,28.8,17.5,13.1,16.5,13.9,4.6,5.6,0.0,26455.0,12731.0,6082.0,361.0,15.2,3,1,2,48.0,3,4.0,15.3,28832.0,propiedad,basico,parado
HOG010997,2824,2101.0,723.0,1.04,2928,30.3,26.6,12.9,7.5,9.0,4.0,9.7,0.0,15594.0,21297.0,11959.0,527.0,18.7,5,2,1,58.0,2,4.0,22.8,-27976.0,hipoteca,medio,ocupado
HOG010998,2769,2120.0,649.0,1.0,2765,40.4,22.9,11.4,4.6,10.5,1.0,,0.0,21268.0,6423.0,3758.0,279.0,10.1,3,1,0,55.0,2,6.0,0.0,49761.0,propiedad,superior,ocupado
HOG010999,3008,2127.0,881.0,1.05,3154,28.8,21.0,10.9,11.5,15.1,2.5,10.1,0.0,7568.0,14191.0,5780.0,496.0,16.5,4,1,2,52.0,1,2.0,20.4,-30000.0,alquiler,superior,parado
HOG011000,1886,758.0,1128.0,1.15,2161,46.8,23.9,7.7,7.5,2.0,5.2,6.8,0.0,0.0,17999.0,11779.0,657.0,34.8,4,2,2,46.0,1,2.0,16.7,-2092.0,propiedad,basico,ocupado
HOG011001,2824,1893.0,931.0,1.0,2826,37.9,18.5,9.5,11.2,11.7,8.5,2.8,0.0,20298.0,26258.0,15435.0,822.0,29.1,4,1,1,54.0,1,4.0,24.0,18537.0,hipoteca,medio,ocupado
HOG011002,4539,3150.0,1389.0,0.8,3618,22.8,24.2,13.0,13.1,19.0,1.6,6.4,28.2,67677.0,0.0,2973.0,13.0,0.3,1,2,0,45.0,4,7.0,14.3,288065.0,alquiler,medio,jubilado
HOG011003,4399,3148.0,1251.0,1.0,4417,31.6,13.3,13.0,9.7,18.1,7.2,7.1,0.0,50231.0,24241.0,11708.0,723.0,16.4,4,2,1,57.0,3,5.0,14.7,178243.0,propiedad,basico,ocupado
HOG011004,1156,500.0,656.0,1.08,1251,38.6,25.2,11.6,9.0,7.2,5.4,3.0,0.0,,,5378.0,374.0,32.4,4,1,1,38.0,2,3.0,,1445.0,propiedad,medio,ocupado
HOG011005,739,500.0,239.0,1.2,887,46.9,28.2,11.1,5.2,0.0,4.5,4.2,0.0,0.0,16978.0,8102.0,500.0,67.5,2,1,0,45.0,1,,0.0,,alquiler,basico,ocupado
HOG011006,1761,768.0,993.0,1.05,1844,47.8,16.9,7.5,12.7,5.8,4.1,5.1,0.0,0.0,21898.0,10414.0,778.0,44.2,3,1,0,,2,2.0,14.7,11423.0,alquiler,basico,ocupado
HOG011007,2325,1916.0,409.0,0.95,2212,29.0,17.8,15.6,14.5,15.0,1.9,6.2,11.8,29509.0,27448.0,,794.0,34.1,3,1,1,47.0,2,5.0,3.7,91699.0,hipoteca,basico,ocupado
HOG011008,2000,1229.0,771.0,1.14,2272,44.1,21.4,10.8,12.9,0.0,4.8,6.1,0.0,0.0,14800.0,6829.0,445.0,22.2,2,1,0,48.0,1,1.0,22.2,-14096.0,alquiler,medio,ocupado
HOG011009,5542,3796.0,1746.0,0.71,3925,25.8,18.1,12.2,11.9,22.2,7.6,2.3,31.8,75264.0,1765.0,,134.0,2.4,2,1,0,47.0,4,4.0,10.0,290881.0,alquiler,medio,ocupado
HOG011010,5910,4115.0,1795.0,0.83,4889,18.1,22.1,10.8,15.2,18.3,9.9,5.7,14.6,92017.0,1069.0,0.0,112.0,1.9,3,3,0,36.0,4,6.0,13.9,353660.0,hipoteca,medio,ocupado
HOG011011,2441,,931.0,0.96,2351,38.6,24.1,14.0,8.2,6.4,5.9,2.8,4.5,8245.0,25821.0,13408.0,774.0,31.7,4,1,1,57.0,2,4.0,5.5,-19513.0,alquiler,basico,ocupado
HOG011012,5473,3430.0,2043.0,0.76,4157,21.8,20.2,15.1,13.6,25.6,0.0,3.6,21.3,96198.0,866.0,0.0,28.0,0.5,2,2,0,38.0,5,7.0,11.6,346625.0,hipoteca,superior,ocupado
HOG011013,5106,3682.0,1424.0,0.6,3074,30.8,9.7,16.8,11.0,20.3,6.2,5.3,43.9,81997.0,4825.0,3777.0,88.0,1.7,2,1,0,48.0,4,5.0,4.9,336919.0,propiedad,superior,ocupado
HOG011014,3333,2325.0,1008.0,0.92,3072,31.9,24.0,15.6,12.1,8.1,3.5,4.7,7.1,24207.0,3075.0,1880.0,0.0,0.0,3,1,0,72.0,3,3.0,13.1,34671.0,alquiler,medio,jubilado
HOG011015,2713,,523.0,0.96,2600,28.5,25.3,10.2,14.8,11.0,6.4,3.8,1.5,5168.0,20997.0,10214.0,606.0,22.3,4,2,1,67.0,0,,16.5,-8408.0,alquiler,basico,ocupado
HOG011016,3294,1982.0,1312.0,1.01,3315,29.5,21.5,12.3,8.4,14.2,7.1,7.1,0.0,22067.0,19891.0,10295.0,,20.2,4,1,2,49.0,2,4.0,21.5,60811.0,hipoteca,superior,ocupado
HOG011017,5428,3694.0,1734.0,0.82,4434,28.9,15.6,14.4,11.0,25.9,1.4,2.8,16.1,79536.0,2858.0,3665.0,160.0,2.9,3,2,1,52.0,2,9.0,12.6,332574.0,propiedad,medio,inactivo
HOG011018,2280,1803.0,477.0,0.99,2263,31.5,27.2,10.7,6.0,11.0,9.0,4.7,1.8,2982.0,9776.0,3974.0,,12.9,3,0,1,67.0,2,4.0,11.8,,hipoteca,basico,ocupado
HOG011019,1388,796.0,592.0,1.03,1425,54.9,24.1,7.3,10.3,1.7,0.0,1.7,0.0,0.0,21814.0,12639.0,677.0,48.7,4,1,0,61.0,1,2.0,11.2,-30000.0,alquiler,medio,ocupado
HOG011020,2242,1463.0,779.0,1.0,2237,27.6,23.4,18.1,14.4,4.5,7.3,4.6,0.0,0.0,10990.0,3501.0,426.0,19.0,3,1,0,60.0,2,2.0,5.2,9423.0,hipoteca,superior,ocupado
HOG011021,3629,3027.0,602.0,0.99,3603,32.4,20.6,14.2,11.1,12.6,5.8,3.4,0.3,42916.0,27232.0,12720.0,826.0,22.8,3,2,0,60.0,2,2.0,14.4,65526.0,propiedad,basico,ocupado
HOG011022,1457,958.0,499.0,1.1,1604,45.2,21.1,7.3,10.9,6.1,3.1,6.3,0.0,0.0,6631.0,5758.0,156.0,10.7,2,1,0,44.0,1,0.0,17.3,-14626.0,propiedad,basico,inactivo
HOG011023,3432,2670.0,762.0,0.94,3219,31.8,19.3,17.0,11.4,7.2,6.1,7.1,2.0,19603.0,21029.0,13713.0,594.0,17.3,3,2,0,41.0,2,5.0,11.5,-18204.0,alquiler,superior,ocupado
HOG011024,2545,,663.0,1.07,2729,35.6,23.9,12.4,10.9,12.5,3.4,1.2,0.0,0.0,22638.0,11207.0,641.0,25.2,3,1,0,33.0,2,3.0,,-16406.0,hipoteca,medio,ocupado
HOG011025,4909,3540.0,,0.76,3726,20.7,19.1,15.2,20.6,16.3,4.9,3.0,24.8,56085.0,0.0,0.0,,0.0,2,1,0,53.0,3,5.0,16.1,266279.0,alquiler,medio,ocupado
HOG011026,2789,1988.0,801.0,1.03,2885,31.5,22.0,13.3,10.5,5.3,10.3,7.2,0.0,28747.0,4013.0,2293.0,123.0,4.4,3,1,1,59.0,4,4.0,19.0,77937.0,hipoteca,medio,ocupado
HOG011027,2171,1564.0,607.0,1.06,2296,30.4,19.0,12.7,12.8,10.2,8.5,6.4,0.0,0.0,29946.0,16733.0,943.0,43.4,4,1,0,40.0,2,,27.3,-30000.0,hipoteca,basico,ocupado
HOG011028,3071,2226.0,845.0,1.04,3186,35.4,23.4,11.8,8.3,9.3,6.7,5.0,0.0,24723.0,30017.0,15042.0,887.0,28.9,4,2,1,63.0,2,,12.2,15162.0,propiedad,basico,parado
HOG011029,2143,1644.0,499.0,0.95,2036,24.8,27.0,11.9,15.5,10.1,2.0,8.7,3.3,,2686.0,1280.0,32.0,1.5,3,1,1,20.0,2,1.0,31.5,359.0,propiedad,superior,ocupado
HOG011030,3576,2954.0,622.0,0.88,3152,34.1,17.8,6.5,13.1,16.8,8.6,3.0,14.6,29502.0,7202.0,1773.0,256.0,7.2,2,1,1,33.0,2,3.0,17.5,89869.0,alquiler,superior,jubilado
HOG011031,5878,4028.0,1850.0,0.75,4396,11.1,24.5,17.2,11.1,30.8,5.3,0.0,28.5,111682.0,0.0,0.0,0.0,0.0,3,2,0,,4,10.0,8.4,450750.0,hipoteca,medio,ocupado
HOG011032,3754,2523.0,1231.0,1.01,3795,29.5,20.4,12.7,9.1,12.3,9.8,6.2,0.0,27676.0,19930.0,13864.0,636.0,16.9,4,2,1,51.0,3,4.0,12.6,52197.0,propiedad,medio,inactivo
HOG011033,3654,2325.0,1329.0,,2859,23.1,19.7,13.3,12.1,18.5,9.0,4.3,23.2,74768.0,,0.0,,0.3,2,2,0,57.0,5,6.0,10.2,245628.0,hipoteca,superior,ocupado
HOG011034,4923,3159.0,1764.0,0.77,3784,17.2,26.3,15.0,10.9,21.9,8.7,0.0,22.5,87162.0,0.0,0.0,,0.9,1,2,0,27.0,3,6.0,7.0,301389.0,propiedad,medio,inactivo
HOG011035,4169,2785.0,1384.0,1.01,4228,27.0,24.0,15.2,8.4,10.9,5.8,8.6,0.0,30246.0,22136.0,11170.0,,14.2,4,2,1,49.0,3,4.0,6.0,101851.0,propiedad,medio,ocupado
HOG011036,4002,2704.0,1298.0,0.91,3630,26.1,24.9,11.3,12.8,11.9,7.2,5.9,12.8,31251.0,16629.0,8167.0,560.0,14.0,5,1,2,37.0,2,,8.2,58289.0,hipoteca,superior,ocupado
HOG011037,5064,3926.0,1138.0,0.79,4003,17.0,16.5,17.3,20.8,18.1,3.7,6.6,16.2,66318.0,3593.0,3289.0,63.0,1.2,3,2,0,37.0,4,8.0,13.2,273718.0,hipoteca,medio,ocupado
HOG011038,3439,2304.0,1135.0,0.95,3272,23.7,30.9,19.0,9.3,8.8,2.6,5.8,3.1,0.0,22546.0,12013.0,685.0,19.9,3,2,0,55.0,1,5.0,4.5,-30000.0,propiedad,basico,ocupado
HOG011039,2802,1971.0,831.0,1.08,3035,27.7,27.6,11.8,14.4,12.6,3.3,2.6,0.0,14973.0,31245.0,18734.0,1018.0,36.3,4,2,1,41.0,2,0.0,5.0,14566.0,propiedad,basico,ocupado
HOG011040,2515,2042.0,473.0,0.97,2435,22.5,23.2,10.2,16.8,11.6,6.5,9.2,3.9,31962.0,20326.0,12696.0,546.0,21.7,4,2,2,,2,6.0,5.8,59907.0,hipoteca,medio,ocupado
HOG011041,5479,,1422.0,0.87,4754,27.0,18.5,17.9,9.7,16.5,5.9,4.6,16.2,71133.0,0.0,,1.0,0.0,2,1,0,50.0,5,7.0,4.2,291546.0,hipoteca,superior,ocupado
HOG011042,2952,2273.0,679.0,1.0,2939,20.6,19.8,15.8,8.5,11.5,10.4,13.3,2.0,14244.0,11645.0,3534.0,295.0,10.0,3,2,0,35.0,1,3.0,17.1,30695.0,alquiler,medio,jubilado
HOG011043,2860,2046.0,814.0,0.97,2788,32.2,26.8,9.7,16.4,12.5,0.0,2.5,7.6,31040.0,25824.0,15731.0,713.0,24.9,5,2,1,61.0,2,5.0,6.2,102003.0,alquiler,medio,ocupado
HOG011044,4586,3483.0,1103.0,0.8,3668,30.3,14.3,13.8,13.6,21.7,0.0,6.1,19.8,,0.0,0.0,81.0,1.8,1,1,0,40.0,4,7.0,15.4,189024.0,propiedad,medio,parado
HOG011045,2400,1902.0,498.0,0.99,2387,25.0,21.1,12.6,17.8,9.1,8.9,5.5,1.8,26240.0,12768.0,3809.0,450.0,18.7,3,2,1,35.0,3,3.0,19.7,47813.0,hipoteca,medio,ocupado
HOG011046,3001,2073.0,928.0,0.97,2907,26.8,26.3,15.9,13.4,8.0,6.3,3.4,8.5,5051.0,12303.0,6606.0,319.0,10.6,3,1,1,69.0,2,3.0,3.5,27776.0,hipoteca,superior,parado
HOG011047,2342,2133.0,209.0,0.9,2106,34.1,24.8,9.1,7.2,13.3,11.5,0.0,9.6,32753.0,8322.0,2015.0,167.0,7.1,3,2,1,69.0,1,,20.2,95180.0,propiedad,medio,ocupado
HOG011048,3404,2556.0,848.0,0.89,3046,34.4,14.0,15.2,14.9,11.4,0.3,9.7,15.9,32859.0,,4900.0,187.0,5.5,2,2,0,50.0,2,4.0,33.1,101562.0,alquiler,medio,ocupado
HOG011049,4710,3321.0,1389.0,0.94,4421,23.5,28.5,12.5,10.4,11.4,6.7,7.1,1.8,51821.0,3102.0,0.0,137.0,2.9,2,1,0,24.0,5,6.0,11.7,218914.0,propiedad,superior,ocupado
HOG011050,2061,1162.0,,0.99,2047,31.2,28.5,9.2,9.7,9.5,7.5,,1.2,0.0,3602.0,744.0,67.0,3.2,3,2,1,35.0,2,3.0,19.6,19119.0,propiedad,medio,ocupado
HOG011051,3394,2396.0,998.0,0.97,3299,35.4,19.7,12.1,13.7,14.7,1.1,3.4,2.2,40585.0,24750.0,14368.0,,22.3,4,1,2,64.0,3,4.0,5.0,86800.0,hipoteca,medio,ocupado
HOG011052,5001,3339.0,1662.0,0.91,4553,27.8,19.2,13.8,12.1,19.8,4.4,3.0,3.6,74076.0,2130.0,544.0,20.0,0.4,3,2,2,34.0,3,9.0,8.1,274491.0,propiedad,superior,ocupado
HOG011053,2121,1792.0,329.0,1.03,2177,26.2,25.9,13.5,12.2,10.1,7.9,4.3,0.0,25240.0,31918.0,20135.0,969.0,45.7,3,2,1,44.0,4,,2.8,58043.0,hipoteca,medio,ocupado
HOG011054,5043,3391.0,1652.0,0.9,4539,20.9,16.9,12.7,14.6,20.7,2.2,12.0,10.4,75597.0,0.0,0.0,24.0,0.5,1,2,0,42.0,4,6.0,17.7,315417.0,hipoteca,medio,ocupado
HOG011055,1638,711.0,927.0,1.12,1836,47.0,19.5,11.2,10.1,2.8,5.7,3.8,0.0,0.0,11985.0,6016.0,433.0,26.4,3,1,2,48.0,1,1.0,3.1,-18311.0,alquiler,superior,jubilado
HOG011056,3975,2982.0,993.0,0.71,2817,17.7,21.9,17.6,11.9,18.1,7.8,5.1,25.7,77612.0,0.0,0.0,0.0,0.0,3,2,0,30.0,3,7.0,21.2,326421.0,hipoteca,medio,ocupado
HOG011057,3758,2751.0,1007.0,1.03,3877,23.4,27.5,13.1,8.1,21.1,1.8,5.0,0.0,24475.0,16308.0,10307.0,492.0,13.1,6,2,2,41.0,2,5.0,7.2,56639.0,propiedad,medio,ocupado
HOG011058,3545,2694.0,851.0,0.96,3414,30.7,12.5,10.3,17.5,14.4,11.2,3.6,0.0,49738.0,28066.0,15372.0,928.0,26.2,4,2,1,51.0,2,4.0,23.6,130286.0,alquiler,medio,ocupado
HOG011059,2896,2116.0,780.0,1.08,3132,26.3,26.6,12.1,14.8,11.3,5.0,3.8,0.0,25117.0,30123.0,21964.0,,28.6,5,0,2,,3,,,16332.0,hipoteca,medio,parado
HOG011060,4111,,1020.0,0.82,3385,27.2,19.9,13.8,11.0,19.9,0.0,,19.2,70386.0,2734.0,0.0,200.0,4.9,3,2,1,67.0,5,10.0,6.6,225125.0,propiedad,superior,jubilado
HOG011061,874,500.0,374.0,1.2,1049,44.2,23.6,10.4,7.8,5.1,5.5,3.4,0.0,0.0,18031.0,8891.0,601.0,68.7,4,1,1,52.0,1,1.0,18.0,,hipoteca,basico,ocupado
HOG011062,2445,1509.0,936.0,0.97,2377,42.8,29.2,14.6,4.6,8.5,0.0,0.3,1.5,4573.0,7833.0,3131.0,282.0,11.5,2,1,0,78.0,1,1.0,2.0,-25051.0,propiedad,medio,ocupado
HOG011063,3302,1980.0,,0.82,2711,33.9,21.3,12.4,12.1,11.0,5.3,4.1,16.5,7237.0,11448.0,6074.0,,9.7,3,1,1,56.0,2,2.0,8.6,-30000.0,hipoteca,basico,ocupado
HOG011064,3513,2688.0,825.0,1.03,3610,37.8,29.6,12.8,11.9,4.2,2.7,1.0,0.0,5668.0,26058.0,13069.0,781.0,22.2,5,1,1,54.0,3,3.0,7.4,-14749.0,alquiler,basico,ocupado
HOG011065,4869,3634.0,1235.0,0.85,4114,33.0,16.5,11.5,12.1,20.4,0.0,6.4,10.6,55547.0,6095.0,1705.0,111.0,2.3,3,2,0,38.0,4,7.0,12.5,234221.0,hipoteca,medio,ocupado
HOG011066,2333,1980.0,353.0,1.14,2655,35.5,22.4,9.7,11.4,14.7,2.2,4.1,0.0,17453.0,20400.0,11024.0,455.0,19.5,4,1,1,56.0,3,4.0,8.1,18960.0,alquiler,superior,ocupado
HOG011067,1100,607.0,493.0,1.15,1270,45.6,20.5,10.0,14.6,0.0,7.4,2.0,0.0,0.0,3161.0,,17.0,1.5,3,1,2,73.0,0,2.0,26.8,-15230.0,alquiler,basico,parado
HOG011068,2868,1868.0,1000.0,1.05,3007,33.4,24.2,12.8,9.2,8.2,5.2,6.9,0.0,6713.0,15206.0,5801.0,410.0,14.3,3,1,1,51.0,2,4.0,32.1,-14976.0,propiedad,basico,ocupado
HOG011069,2255,821.0,1434.0,1.2,2706,54.0,26.9,9.2,6.2,0.9,0.0,2.7,0.0,0.0,19922.0,7738.0,593.0,26.3,2,2,0,49.0,0,0.0,17.1,-30000.0,alquiler,basico,inactivo
HOG011070,2498,1810.0,688.0,,2028,26.3,23.5,12.7,11.3,14.7,6.3,5.1,21.2,40614.0,2061.0,,15.0,0.6,3,1,0,,3,4.0,0.0,101546.0,hipoteca,basico,jubilado
HOG011071,2308,1895.0,413.0,1.06,2458,32.6,23.9,12.2,13.8,9.3,8.3,0.0,0.0,6188.0,16783.0,8267.0,685.0,29.7,4,2,2,42.0,1,6.0,,,alquiler,medio,ocupado
HOG011072,1483,500.0,983.0,1.2,1780,41.0,32.7,8.1,8.2,0.0,1.6,8.4,0.0,0.0,16361.0,7058.0,547.0,36.9,4,1,1,53.0,0,1.0,20.3,,propiedad,medio,inactivo
HOG011073,1690,1074.0,616.0,1.09,1834,43.4,27.5,6.2,7.3,2.8,7.0,5.8,0.0,0.0,,8590.0,,24.5,3,2,0,75.0,1,1.0,4.4,-18470.0,propiedad,basico,parado
HOG011074,2200,1687.0,513.0,1.05,2310,35.7,17.9,15.4,7.9,9.6,7.5,6.1,0.0,17196.0,21069.0,,780.0,35.4,4,1,1,48.0,2,1.0,2.0,,propiedad,medio,jubilado
HOG011075,2447,,674.0,0.99,2432,34.7,26.2,19.2,8.6,9.4,1.5,0.4,3.4,0.0,29611.0,15957.0,1003.0,41.0,4,2,2,55.0,2,4.0,0.0,-12245.0,hipoteca,basico,ocupado
HOG011076,4258,3253.0,1005.0,0.85,3617,27.6,14.9,13.0,12.8,23.3,6.8,1.7,11.6,85800.0,,,7.0,0.2,2,1,1,39.0,4,7.0,0.0,293044.0,propiedad,superior,ocupado
HOG011077,1817,752.0,1065.0,1.2,2180,54.8,22.3,7.9,4.5,1.1,4.7,4.7,0.0,0.0,,9548.0,529.0,29.1,3,2,2,52.0,0,0.0,9.5,13507.0,hipoteca,medio,ocupado
HOG011078,4008,2584.0,1424.0,,3572,29.9,29.1,12.9,11.8,6.9,5.8,3.7,10.8,,30802.0,18215.0,905.0,22.6,4,2,3,64.0,2,7.0,,33878.0,propiedad,medio,jubilado
HOG011079,1355,888.0,,1.16,1578,41.6,27.7,10.7,12.6,0.0,3.5,4.0,0.0,0.0,9279.0,,347.0,25.6,2,1,1,66.0,0,0.0,17.7,,hipoteca,basico,parado
HOG011080,2456,1968.0,488.0,0.93,2286,38.1,18.2,12.0,14.8,7.5,2.3,7.1,3.8,0.0,4173.0,,195.0,7.9,4,1,2,58.0,1,5.0,25.2,19205.0,propiedad,basico,parado
HOG011081,2131,1934.0,197.0,0.92,1955,36.5,21.4,14.3,14.2,8.2,0.9,4.5,9.8,30531.0,18569.0,10115.0,509.0,23.9,3,2,1,61.0,3,2.0,18.0,25247.0,hipoteca,medio,jubilado
HOG011082,5207,3812.0,1395.0,0.75,3918,26.0,12.4,12.7,14.9,23.2,9.6,,22.8,,9710.0,5436.0,157.0,3.0,2,1,0,33.0,3,7.0,24.5,295578.0,hipoteca,medio,ocupado
HOG011083,3466,2220.0,1246.0,0.9,3122,32.3,26.8,15.7,11.7,10.0,3.5,0.0,11.8,35085.0,0.0,86.0,119.0,3.4,3,2,1,,2,5.0,1.0,54507.0,propiedad,medio,parado
HOG011084,4960,3685.0,1275.0,0.65,3203,11.7,24.8,13.4,15.4,24.7,1.9,8.1,32.8,81971.0,3726.0,753.0,164.0,3.3,3,1,1,67.0,4,7.0,,303254.0,propiedad,superior,ocupado
HOG011085,3872,2589.0,1283.0,1.05,4070,29.0,12.5,19.0,9.2,14.8,8.9,6.5,0.0,35767.0,23976.0,16083.0,660.0,17.0,4,1,1,33.0,2,4.0,27.3,62107.0,propiedad,medio,jubilado
HOG011086,2046,1607.0,439.0,1.05,2156,39.9,20.5,9.6,11.1,5.6,8.1,5.2,0.0,9745.0,19667.0,12304.0,591.0,28.9,5,1,2,,2,3.0,15.5,-7437.0,propiedad,basico,ocupado
HOG011087,3268,2160.0,1108.0,0.78,2538,27.8,25.8,17.8,10.2,10.2,2.6,5.6,20.2,14847.0,6304.0,,162.0,5.0,4,1,1,54.0,1,4.0,12.8,26662.0,propiedad,medio,ocupado
HOG011088,2660,1938.0,722.0,1.02,2723,28.1,24.3,12.7,13.9,15.3,5.7,0.0,0.0,10112.0,12295.0,4461.0,265.0,10.0,1,1,0,57.0,2,4.0,13.0,-26088.0,propiedad,medio,ocupado
HOG011089,2841,2076.0,765.0,0.8,2262,31.0,23.4,15.2,8.8,15.3,2.0,4.3,19.9,33873.0,9052.0,5428.0,321.0,11.3,3,2,2,64.0,2,4.0,5.5,76387.0,alquiler,medio,ocupado
HOG011090,2141,,876.0,0.88,1886,33.6,22.1,13.1,11.3,9.3,6.8,3.9,11.4,19722.0,3464.0,1532.0,105.0,4.9,3,1,1,38.0,4,2.0,12.4,35122.0,propiedad,medio,ocupado
HOG011091,2041,892.0,1149.0,1.13,2296,47.3,24.5,11.5,7.8,0.2,0.9,7.7,0.0,0.0,13147.0,7981.0,332.0,16.3,2,0,0,55.0,0,2.0,13.0,-21839.0,hipoteca,superior,ocupado
HOG011092,2138,,484.0,0.96,2047,30.4,20.7,11.5,14.8,10.2,9.2,3.2,4.3,25744.0,6359.0,95.0,114.0,5.3,3,2,1,37.0,1,4.0,0.0,30328.0,hipoteca,medio,ocupado
HOG011093,2463,1755.0,708.0,1.0,2454,21.2,30.0,16.7,13.0,5.9,4.9,8.2,0.3,120.0,5213.0,1022.0,162.0,6.6,4,2,2,68.0,1,3.0,5.9,-30000.0,hipoteca,superior,ocupado
HOG011094,3098,2433.0,665.0,0.93,2896,29.0,23.2,13.4,14.2,12.3,2.3,5.7,5.8,16257.0,2854.0,1658.0,83.0,2.7,3,1,1,48.0,3,4.0,10.0,1616.0,propiedad,medio,ocupado
