id_zona,materia_organica_pct,nitrogeno_ppm,fosforo_ppm,potasio_ppm,ph_suelo,cic,profundidad_suelo_cm,humedad_suelo_pct,agua_disponible_mm,precipitacion_campana_mm,temp_media_campana_c,pendiente_pct,ndvi_medio,ndvi_max,tipo_suelo,sistema_riego,variedad,clase_productividad
ZON010928,1.9,23.0,18,161,6.5,15.0,82.0,25.3,146,520.0,16.2,0.0,0.48,0.62,franco,goteo,hibrida,media
ZON010929,1.2,11.0,9,94,6.4,6.5,24.0,,181,578.0,20.1,13.6,0.27,0.38,arenoso,aspersion,mejorada,muy_baja
ZON010930,1.5,10.0,6,94,6.5,6.4,40.0,,150,,19.9,5.1,0.47,0.56,arenoso,secano,tradicional,muy_baja
ZON010931,2.0,23.0,22,182,6.3,17.9,57.0,35.1,170,702.0,17.9,6.0,0.6,0.78,arcilloso,secano,tradicional,muy_alta
ZON010932,3.0,31.0,27,249,6.3,17.2,74.0,22.7,133,363.0,17.9,4.6,0.55,0.68,franco,secano,hibrida,alta
ZON010933,3.8,,31,254,7.0,16.1,101.0,32.3,236,738.0,16.2,5.8,0.78,0.96,franco,aspersion,tradicional,muy_alta
ZON010934,2.4,27.0,25,228,6.4,18.1,77.0,26.6,202,519.0,13.8,10.0,0.81,0.98,arcilloso,secano,mejorada,alta
ZON010935,1.4,27.0,16,197,7.1,14.3,59.0,29.1,86,349.0,20.0,14.2,0.4,0.49,arcilloso,secano,mejorada,baja
ZON010936,2.4,37.0,23,234,6.8,18.1,74.0,23.8,182,,19.9,8.2,0.56,0.66,franco,goteo,mejorada,alta
ZON010937,1.4,12.0,4,120,6.0,7.6,22.0,,20,100.0,19.0,0.0,0.28,0.32,arenoso,secano,mejorada,muy_baja
ZON010938,2.4,20.0,18,166,6.9,17.5,57.0,18.7,64,142.0,18.4,11.8,0.45,0.6,franco,secano,hibrida,muy_baja
ZON010939,2.8,39.0,26,190,6.6,20.0,63.0,23.5,155,599.0,21.3,6.2,0.48,0.59,franco,secano,tradicional,media
ZON010940,3.4,35.0,32,265,7.4,19.7,105.0,26.5,214,624.0,19.8,16.8,0.7,0.9,calcareo,aspersion,tradicional,alta
ZON010941,2.3,19.0,9,154,7.3,14.9,73.0,20.8,174,506.0,17.7,5.0,0.67,0.84,arcilloso,goteo,tradicional,alta
ZON010942,3.2,31.0,18,164,6.3,16.1,67.0,18.8,126,348.0,17.9,9.8,0.51,0.67,franco,secano,hibrida,media
ZON010943,2.2,23.0,9,137,7.0,12.5,40.0,23.3,153,435.0,17.7,8.4,0.45,0.59,arcilloso,goteo,tradicional,baja
ZON010944,2.0,,23,139,6.4,11.0,43.0,18.1,163,392.0,17.3,10.7,0.41,0.52,franco,goteo,tradicional,baja
ZON010945,2.9,28.0,26,208,6.6,23.8,88.0,,182,599.0,15.5,0.0,0.53,0.66,franco,aspersion,mejorada,alta
ZON010946,3.4,35.0,35,272,6.8,20.9,87.0,23.8,130,359.0,19.4,0.0,0.58,0.75,franco,secano,tradicional,muy_alta
ZON010947,2.4,28.0,27,208,6.2,16.8,79.0,35.8,220,,23.3,7.3,0.53,0.66,franco,goteo,mejorada,alta
ZON010948,2.4,21.0,22,209,7.1,12.1,67.0,25.3,101,494.0,20.0,7.3,0.33,0.43,arcilloso,secano,mejorada,muy_baja
ZON010949,2.0,26.0,18,195,6.3,16.2,53.0,22.5,147,434.0,17.4,4.2,0.61,0.79,arcilloso,secano,hibrida,media
ZON010950,2.6,30.0,24,214,6.5,16.3,77.0,24.9,138,507.0,18.4,5.7,0.49,0.7,franco,secano,mejorada,media
ZON010951,3.2,37.0,25,221,6.7,23.3,85.0,20.6,187,533.0,16.6,7.8,0.65,0.82,arcilloso,aspersion,hibrida,muy_alta
ZON010952,1.8,,22,169,6.7,12.3,65.0,28.8,166,584.0,11.6,2.1,0.48,0.53,arcilloso,goteo,tradicional,media
ZON010953,3.0,33.0,28,169,6.6,15.4,99.0,,121,330.0,13.7,5.1,0.54,0.65,arenoso,secano,mejorada,alta
ZON010954,2.6,,23,259,7.2,20.7,,26.3,159,575.0,20.3,2.1,0.73,0.9,calcareo,goteo,hibrida,alta
ZON010955,2.9,34.0,13,219,6.3,19.1,94.0,30.4,166,458.0,16.2,0.0,0.43,0.56,franco,secano,mejorada,alta
ZON010956,2.2,30.0,16,133,6.7,10.3,33.0,,101,251.0,15.6,0.0,0.48,0.57,calcareo,aspersion,hibrida,baja
ZON010957,2.4,21.0,12,180,,17.7,57.0,22.7,86,302.0,18.4,10.1,0.4,0.5,calcareo,secano,tradicional,muy_baja
ZON010958,4.1,40.0,27,217,6.8,16.9,70.0,29.0,184,452.0,17.4,18.6,0.61,0.75,franco,secano,mejorada,alta
ZON010959,2.8,30.0,18,198,6.4,16.9,70.0,24.0,170,447.0,20.6,6.9,0.51,0.65,arcilloso,goteo,tradicional,alta
ZON010960,3.8,50.0,36,279,5.8,22.3,99.0,,185,553.0,19.2,0.0,0.55,0.68,arenoso,goteo,hibrida,muy_alta
ZON010961,3.1,35.0,27,246,6.3,18.0,82.0,23.2,152,469.0,19.6,0.0,0.79,0.98,arcilloso,secano,tradicional,muy_alta
ZON010962,3.4,25.0,23,249,6.2,19.9,77.0,32.4,131,416.0,20.2,4.2,0.72,0.9,arenoso,secano,tradicional,alta
ZON010963,3.2,32.0,22,202,6.4,21.9,84.0,28.0,150,604.0,19.7,0.0,0.76,0.93,arcilloso,secano,mejorada,alta
ZON010964,3.8,35.0,19,236,6.4,19.2,81.0,10.9,61,210.0,16.8,16.2,0.37,0.52,franco,secano,hibrida,muy_baja
ZON010965,2.8,28.0,21,176,7.6,16.8,,18.1,118,263.0,14.8,10.1,,0.68,calcareo,secano,mejorada,baja
ZON010966,1.2,14.0,13,152,7.2,13.1,54.0,25.2,184,,19.4,1.9,0.34,0.39,arcilloso,secano,hibrida,media
ZON010967,3.7,40.0,40,274,6.4,24.1,94.0,21.1,102,,18.8,5.8,0.57,0.69,arcilloso,secano,tradicional,alta
ZON010968,2.7,30.0,11,188,6.7,16.3,71.0,,118,432.0,20.0,18.6,0.48,0.67,arcilloso,secano,tradicional,baja
ZON010969,2.0,30.0,24,229,7.3,19.6,62.0,27.2,190,641.0,16.0,7.0,0.57,0.67,franco,aspersion,tradicional,media
ZON010970,1.1,13.0,11,147,6.8,14.6,52.0,20.5,136,373.0,13.9,15.9,0.48,0.64,calcareo,goteo,tradicional,baja
ZON010971,2.5,31.0,22,223,6.1,14.9,78.0,17.2,81,275.0,19.7,12.9,0.46,0.6,franco,secano,tradicional,baja
ZON010972,1.5,20.0,13,93,6.6,10.6,42.0,24.8,116,413.0,16.6,8.3,0.45,0.51,arenoso,aspersion,tradicional,muy_baja
ZON010973,2.9,36.0,25,217,5.7,16.4,90.0,19.1,116,362.0,15.9,5.1,0.81,0.98,franco,secano,tradicional,alta
ZON010974,2.8,35.0,23,158,7.0,15.4,79.0,25.1,137,315.0,20.8,0.0,0.6,0.78,calcareo,goteo,hibrida,media
ZON010975,1.9,28.0,13,210,7.2,17.9,74.0,39.5,259,882.0,18.7,0.0,0.6,0.77,arcilloso,goteo,tradicional,alta
ZON010976,3.0,29.0,25,170,6.8,17.3,76.0,28.7,199,484.0,16.0,15.8,0.72,0.95,franco,goteo,mejorada,alta
ZON010977,2.8,29.0,8,170,6.4,11.3,,24.0,127,,22.4,10.6,0.3,0.42,arcilloso,aspersion,tradicional,muy_baja
ZON010978,3.0,36.0,27,285,6.3,20.5,75.0,34.5,213,519.0,16.3,7.7,0.71,0.89,franco,secano,mejorada,muy_alta
ZON010979,1.0,,14,201,5.9,14.0,58.0,23.6,101,388.0,22.0,11.8,0.57,0.68,arcilloso,secano,tradicional,muy_baja
ZON010980,1.5,19.0,24,173,6.3,20.4,59.0,15.7,58,199.0,14.8,8.4,0.4,0.49,arenoso,aspersion,mejorada,muy_baja
ZON010981,3.7,37.0,21,215,7.2,19.7,57.0,30.1,158,567.0,23.6,9.9,0.67,0.85,franco,goteo,tradicional,alta
ZON010982,2.8,23.0,24,249,6.2,20.6,78.0,,210,598.0,18.5,5.4,0.71,0.85,arenoso,goteo,hibrida,alta
ZON010983,2.0,19.0,20,177,6.1,13.3,62.0,,118,333.0,17.8,0.0,0.38,0.5,arenoso,goteo,hibrida,media
ZON010984,1.5,,15,129,7.1,12.1,36.0,23.3,151,607.0,17.5,8.4,0.52,0.64,arenoso,goteo,hibrida,media
ZON010985,3.1,43.0,29,237,6.5,24.3,107.0,,149,383.0,17.5,5.7,0.67,0.87,arenoso,aspersion,hibrida,alta
ZON010986,3.2,38.0,25,215,6.1,17.7,87.0,20.5,106,305.0,19.6,3.5,0.59,0.74,franco,goteo,tradicional,media
ZON010987,2.0,30.0,23,135,6.6,10.8,62.0,19.4,112,595.0,18.0,12.0,0.4,0.54,arenoso,secano,tradicional,muy_baja
ZON010988,2.2,27.0,15,188,,16.3,78.0,,145,311.0,16.3,4.7,0.72,0.92,arenoso,secano,mejorada,alta
ZON010989,0.9,,5,81,6.3,10.8,27.0,21.8,166,457.0,21.9,6.5,0.48,0.61,arenoso,goteo,tradicional,media
ZON010990,2.1,30.0,22,211,7.1,17.3,64.0,31.8,168,519.0,17.9,4.3,0.6,0.69,arcilloso,goteo,mejorada,media
ZON010991,3.7,33.0,32,252,6.5,20.2,83.0,24.8,135,459.0,22.7,15.2,0.6,0.75,franco,aspersion,tradicional,alta
ZON010992,3.0,22.0,21,237,6.2,17.2,102.0,20.9,133,474.0,19.1,4.7,0.42,0.56,arenoso,secano,hibrida,baja
ZON010993,3.3,35.0,22,238,6.5,19.7,86.0,18.0,112,271.0,19.9,9.8,0.58,0.74,franco,secano,hibrida,baja
ZON010994,1.3,,13,172,5.8,16.5,62.0,23.9,171,561.0,15.3,15.0,0.55,0.71,arenoso,secano,tradicional,media
ZON010995,2.0,17.0,16,116,6.2,9.9,42.0,30.6,156,645.0,20.5,5.0,0.47,0.6,arcilloso,secano,hibrida,media
ZON010996,3.6,35.0,23,146,5.7,18.6,85.0,15.9,120,268.0,14.6,2.0,0.5,0.64,arenoso,secano,tradicional,baja
ZON010997,1.1,31.0,19,205,5.8,16.0,77.0,17.0,107,211.0,19.4,8.6,0.59,0.74,arenoso,secano,tradicional,baja
ZON010998,3.0,38.0,31,223,,16.1,78.0,35.6,254,758.0,20.3,10.9,0.84,0.98,franco,goteo,mejorada,muy_alta
ZON010999,3.9,42.0,30,198,6.3,19.8,100.0,34.6,276,486.0,23.3,14.9,0.65,0.87,arcilloso,secano,hibrida,alta
ZON011000,3.1,43.0,34,281,6.1,22.4,90.0,30.6,192,492.0,13.3,4.2,,0.98,arcilloso,goteo,mejorada,muy_alta
ZON011001,3.4,29.0,23,238,7.2,19.6,100.0,35.9,226,,17.4,11.4,0.55,0.74,franco,goteo,hibrida,muy_alta
ZON011002,3.5,34.0,33,248,6.5,20.0,84.0,,226,605.0,18.0,14.8,0.87,0.98,arcilloso,goteo,hibrida,muy_alta
ZON011003,3.9,41.0,24,212,6.5,19.2,83.0,24.1,201,486.0,16.0,13.6,0.74,0.92,calcareo,secano,tradicional,alta
ZON011004,2.6,35.0,31,218,6.1,19.2,110.0,34.8,176,538.0,18.9,6.5,0.77,0.98,franco,goteo,tradicional,muy_alta
ZON011005,2.6,27.0,18,230,5.9,16.0,95.0,9.4,108,225.0,13.9,5.2,0.43,0.58,arenoso,aspersion,tradicional,muy_baja
ZON011006,2.4,32.0,23,192,7.0,17.5,67.0,26.3,140,518.0,18.9,5.1,0.59,0.71,franco,goteo,hibrida,media
ZON011007,5.0,45.0,40,282,6.3,25.4,136.0,21.7,148,369.0,21.7,14.9,0.61,0.74,franco,aspersion,mejorada,media
ZON011008,0.3,,2,40,6.1,3.0,15.0,23.8,116,403.0,19.5,14.8,0.38,0.47,arcilloso,goteo,tradicional,muy_baja
ZON011009,2.8,,24,172,6.5,15.2,89.0,20.6,204,576.0,14.4,5.4,0.56,0.74,arenoso,secano,mejorada,alta
ZON011010,2.7,31.0,22,211,7.0,17.0,77.0,25.8,156,453.0,19.7,0.0,0.51,0.73,franco,secano,tradicional,alta
ZON011011,3.0,38.0,27,206,5.8,19.8,,31.4,223,,20.3,1.5,0.61,0.83,arcilloso,goteo,tradicional,alta
ZON011012,1.2,20.0,8,113,7.1,14.7,40.0,22.4,120,,15.3,0.0,0.5,0.67,arcilloso,secano,tradicional,baja
ZON011013,3.3,37.0,23,265,6.5,19.3,98.0,21.5,117,398.0,21.1,3.0,0.65,0.81,arenoso,goteo,mejorada,alta
ZON011014,3.9,38.0,27,240,7.1,17.8,86.0,32.9,199,678.0,13.1,7.5,0.65,0.82,franco,secano,mejorada,muy_alta
ZON011015,2.2,27.0,24,161,7.3,19.8,82.0,19.4,119,389.0,17.3,6.5,0.65,0.82,arcilloso,secano,tradicional,media
ZON011016,1.1,2.0,13,124,6.4,9.9,15.0,,135,462.0,21.0,0.0,0.36,0.48,arenoso,goteo,tradicional,muy_baja
ZON011017,2.2,22.0,13,232,6.7,14.9,73.0,23.1,132,264.0,18.2,14.3,0.58,0.74,arenoso,goteo,mejorada,media
ZON011018,1.5,19.0,14,131,6.3,16.0,67.0,24.2,129,401.0,20.9,15.5,0.49,0.62,arenoso,secano,hibrida,media
ZON011019,3.1,35.0,25,198,6.7,17.9,100.0,,212,626.0,20.9,12.5,,0.83,franco,goteo,mejorada,alta
ZON011020,1.5,15.0,19,125,5.9,8.2,18.0,25.8,181,578.0,17.0,8.6,0.44,0.64,arenoso,goteo,mejorada,baja
ZON011021,2.1,30.0,16,183,6.6,19.1,48.0,23.5,147,364.0,21.7,12.0,0.64,0.81,arcilloso,aspersion,tradicional,media
ZON011022,3.6,34.0,20,189,7.3,16.9,77.0,20.5,106,430.0,15.6,5.6,0.35,0.49,franco,goteo,mejorada,media
ZON011023,2.7,25.0,23,168,6.1,18.6,52.0,17.3,107,261.0,20.2,10.9,0.52,0.64,franco,secano,tradicional,muy_baja
ZON011024,3.6,36.0,36,222,7.4,17.8,72.0,,196,633.0,15.6,8.2,0.81,0.96,arcilloso,secano,tradicional,alta
ZON011025,2.6,,11,217,6.8,15.6,53.0,28.0,130,478.0,13.8,12.2,0.52,0.7,franco,goteo,tradicional,alta
ZON011026,3.5,39.0,28,192,6.6,20.0,92.0,22.6,157,416.0,17.7,0.9,0.54,0.7,arcilloso,goteo,mejorada,media
ZON011027,3.3,37.0,29,162,6.8,18.6,112.0,26.2,125,317.0,18.9,11.9,0.74,0.94,franco,aspersion,tradicional,alta
ZON011028,3.4,38.0,30,200,6.8,19.6,89.0,34.2,250,817.0,18.1,6.2,0.85,0.98,franco,aspersion,tradicional,muy_alta
ZON011029,2.5,27.0,20,206,6.3,16.8,74.0,29.0,205,477.0,22.1,8.8,0.8,0.97,arcilloso,goteo,hibrida,muy_alta
ZON011030,3.1,30.0,25,247,6.8,21.8,72.0,21.0,169,461.0,15.1,16.9,0.76,0.98,arcilloso,secano,tradicional,media
ZON011031,1.9,16.0,15,89,6.5,10.3,50.0,36.6,177,699.0,20.2,2.7,0.61,0.77,franco,aspersion,mejorada,media
ZON011032,3.4,33.0,18,176,7.2,18.4,66.0,21.9,151,453.0,21.1,7.1,0.92,0.98,calcareo,secano,hibrida,muy_alta
ZON011033,2.9,28.0,20,174,6.9,18.9,52.0,16.9,107,359.0,12.6,9.4,0.36,0.47,franco,secano,tradicional,baja
ZON011034,2.3,18.0,20,176,7.2,15.7,54.0,42.6,275,802.0,19.5,6.7,0.69,0.84,franco,goteo,hibrida,muy_alta
ZON011035,0.8,10.0,12,90,7.1,7.0,31.0,31.9,171,797.0,21.2,1.8,0.59,0.81,calcareo,goteo,mejorada,alta
ZON011036,2.0,25.0,25,175,6.8,14.6,36.0,32.7,135,318.0,17.5,20.3,0.54,0.62,franco,goteo,tradicional,baja
ZON011037,1.3,12.0,13,112,6.6,6.2,26.0,19.6,171,385.0,20.4,8.3,0.38,0.45,calcareo,secano,hibrida,baja
ZON011038,2.8,28.0,11,181,7.8,18.3,76.0,36.0,211,704.0,21.0,0.0,0.69,0.86,calcareo,secano,tradicional,media
ZON011039,2.1,,23,227,6.8,13.6,72.0,19.2,166,457.0,15.7,0.0,0.49,0.64,arenoso,goteo,hibrida,media
ZON011040,2.7,29.0,14,157,6.4,18.4,91.0,30.1,155,497.0,18.2,8.0,0.55,0.72,calcareo,aspersion,tradicional,media
ZON011041,0.3,8.0,14,90,6.0,3.0,44.0,29.6,192,662.0,19.9,2.1,0.53,0.63,arenoso,goteo,mejorada,media
ZON011042,0.8,15.0,7,129,6.8,11.2,48.0,29.2,221,602.0,15.6,0.0,0.49,0.69,franco,aspersion,mejorada,baja
ZON011043,2.8,31.0,22,172,6.7,21.4,91.0,21.4,146,,16.3,9.3,0.67,0.79,franco,goteo,tradicional,media
ZON011044,4.2,43.0,34,237,5.5,24.4,,19.1,163,201.0,15.7,2.2,0.71,0.9,franco,aspersion,mejorada,muy_alta
ZON011045,3.9,28.0,23,193,6.9,17.8,51.0,19.0,64,232.0,19.1,4.6,0.57,0.7,franco,secano,mejorada,baja
ZON011046,2.0,16.0,5,117,6.6,8.0,15.0,18.3,126,339.0,19.0,13.8,0.18,0.25,arenoso,secano,mejorada,muy_baja
ZON011047,2.1,26.0,24,166,6.4,12.5,,,205,569.0,18.7,25.3,0.51,0.65,calcareo,goteo,hibrida,media
ZON011048,1.8,27.0,20,156,6.1,15.8,52.0,25.7,175,508.0,12.4,9.2,0.61,0.79,franco,goteo,mejorada,alta
ZON011049,4.3,43.0,27,239,6.7,21.0,98.0,25.5,182,460.0,18.4,5.6,0.6,0.73,arcilloso,secano,hibrida,media
ZON011050,3.9,28.0,23,205,6.8,22.3,69.0,21.1,148,460.0,17.7,16.9,0.73,0.87,calcareo,aspersion,mejorada,media
ZON011051,2.8,26.0,27,170,6.8,17.0,70.0,25.6,159,429.0,16.9,0.0,0.6,0.74,franco,secano,hibrida,alta
ZON011052,3.3,29.0,10,81,6.5,12.1,60.0,29.4,156,540.0,14.2,12.3,0.47,0.66,arcilloso,goteo,hibrida,alta
ZON011053,1.9,20.0,17,181,6.5,16.1,43.0,22.5,82,273.0,19.2,8.7,0.53,0.71,arenoso,aspersion,tradicional,baja
ZON011054,4.3,,26,235,7.4,25.2,106.0,20.8,159,404.0,18.1,8.1,0.58,0.68,calcareo,secano,tradicional,alta
ZON011055,3.2,38.0,26,173,6.6,21.8,87.0,29.2,167,586.0,20.3,2.5,0.67,0.81,arcilloso,aspersion,mejorada,alta
ZON011056,3.2,,31,215,6.8,18.7,75.0,22.6,134,401.0,18.1,12.6,0.57,0.71,franco,aspersion,tradicional,media
ZON011057,2.0,,17,188,6.2,15.4,62.0,17.9,135,375.0,20.6,9.8,,0.74,arenoso,aspersion,hibrida,media
ZON011058,1.6,17.0,12,121,6.0,10.8,63.0,25.6,150,506.0,16.6,13.3,0.59,0.71,arcilloso,aspersion,mejorada,media
ZON011059,1.5,21.0,24,180,6.5,16.8,39.0,20.7,174,303.0,14.7,17.1,0.46,0.6,arcilloso,secano,mejorada,baja
ZON011060,2.8,41.0,23,243,6.8,17.0,76.0,24.8,191,426.0,15.5,7.0,0.62,0.81,franco,secano,hibrida,alta
ZON011061,3.1,36.0,24,239,7.2,17.9,76.0,32.8,201,483.0,17.3,7.2,0.57,0.7,arcilloso,goteo,hibrida,media
ZON011062,1.8,24.0,13,190,6.5,16.1,48.0,16.8,167,407.0,19.3,2.2,0.41,0.54,franco,aspersion,mejorada,media
ZON011063,2.4,34.0,32,222,6.5,22.2,93.0,25.2,187,399.0,17.3,4.2,0.49,0.6,franco,goteo,mejorada,alta
ZON011064,3.6,37.0,22,214,6.8,21.9,84.0,19.9,168,594.0,12.8,7.7,0.57,0.75,franco,goteo,tradicional,media
ZON011065,3.3,34.0,25,197,6.3,16.6,76.0,31.0,174,,25.1,9.2,0.69,0.86,calcareo,goteo,hibrida,alta
ZON011066,3.2,28.0,28,170,,14.6,43.0,,165,536.0,12.2,6.4,0.53,0.63,arcilloso,secano,tradicional,media
ZON011067,0.8,15.0,14,80,7.4,8.6,32.0,29.3,177,537.0,20.0,13.1,0.59,0.77,franco,aspersion,mejorada,media
ZON011068,2.9,34.0,18,203,7.2,19.4,71.0,39.4,266,826.0,23.6,12.3,0.91,0.98,calcareo,goteo,hibrida,muy_alta
ZON011069,2.8,34.0,20,175,6.5,21.3,84.0,21.0,117,242.0,14.8,10.3,0.82,0.98,arcilloso,goteo,mejorada,media
ZON011070,2.9,33.0,28,264,7.1,27.5,112.0,24.0,192,419.0,18.3,14.9,0.7,0.87,franco,goteo,tradicional,alta
ZON011071,1.7,12.0,17,129,6.5,9.9,37.0,31.2,118,439.0,16.0,13.1,0.37,0.5,arcilloso,goteo,tradicional,muy_baja
ZON011072,4.6,50.0,35,358,6.5,26.6,110.0,14.0,85,165.0,14.3,0.4,0.5,0.66,franco,secano,mejorada,media
ZON011073,0.8,15.0,18,114,6.1,10.2,57.0,17.5,113,336.0,18.8,7.3,0.37,0.47,arenoso,secano,mejorada,muy_baja
ZON011074,3.0,34.0,31,210,6.9,20.2,67.0,22.3,133,603.0,17.5,7.5,0.54,0.67,arcilloso,goteo,mejorada,media
ZON011075,2.8,28.0,24,169,6.5,16.7,44.0,26.9,157,508.0,16.5,10.2,0.62,0.77,arcilloso,goteo,tradicional,media
ZON011076,1.9,13.0,18,128,6.7,12.1,53.0,24.9,189,555.0,18.6,3.6,0.47,0.66,arcilloso,secano,tradicional,media
ZON011077,0.6,16.0,5,139,5.8,11.5,,21.2,111,286.0,16.2,5.1,0.2,0.27,arenoso,aspersion,hibrida,muy_baja
ZON011078,1.3,14.0,19,153,6.9,13.8,54.0,22.9,110,,20.5,4.7,0.4,0.48,arenoso,goteo,mejorada,baja
ZON011079,2.7,26.0,25,230,7.4,19.2,70.0,,221,544.0,22.4,14.2,0.66,0.84,calcareo,goteo,hibrida,media
ZON011080,2.1,32.0,24,216,6.6,17.4,48.0,26.6,165,534.0,14.5,7.6,0.58,0.73,arenoso,aspersion,mejorada,alta
ZON011081,2.4,,30,265,6.3,17.2,67.0,27.8,125,419.0,14.6,8.4,0.51,0.68,arcilloso,goteo,mejorada,media
ZON011082,2.7,21.0,24,181,5.7,13.3,58.0,27.0,120,,14.1,9.7,0.46,0.58,arenoso,aspersion,tradicional,media
ZON011083,3.2,,28,164,6.2,20.7,63.0,38.5,214,795.0,16.3,7.3,0.65,0.84,calcareo,goteo,hibrida,alta
ZON011084,2.7,24.0,26,133,6.7,15.2,70.0,23.4,196,553.0,18.9,2.2,0.45,0.59,calcareo,goteo,tradicional,alta
ZON011085,2.1,,21,188,6.7,13.5,56.0,19.7,107,308.0,19.4,1.3,0.26,0.35,arenoso,secano,mejorada,muy_baja
ZON011086,3.1,29.0,13,187,7.4,16.8,65.0,24.0,154,539.0,15.0,0.0,0.5,0.62,calcareo,secano,hibrida,alta
ZON011087,2.7,,23,196,7.4,18.4,104.0,17.1,83,455.0,18.1,14.5,0.41,0.53,calcareo,aspersion,hibrida,baja
ZON011088,4.2,41.0,22,220,,21.6,66.0,14.4,75,300.0,15.0,10.6,0.53,0.66,arenoso,secano,tradicional,media
ZON011089,3.0,29.0,21,168,6.1,11.2,85.0,,214,610.0,20.4,14.6,0.58,0.74,arcilloso,goteo,mejorada,alta
ZON011090,4.0,42.0,28,240,6.1,22.7,93.0,27.6,156,371.0,14.3,0.9,0.61,0.74,arcilloso,goteo,mejorada,alta
ZON011091,2.5,21.0,15,147,6.9,17.0,47.0,24.9,210,,16.7,12.5,0.49,0.63,arcilloso,goteo,mejorada,media
ZON011092,2.5,25.0,25,149,6.7,19.1,,22.3,133,254.0,14.9,0.0,0.51,0.65,arcilloso,aspersion,tradicional,media
ZON011093,2.9,31.0,24,88,7.1,11.4,55.0,25.1,169,409.0,17.9,6.8,0.55,0.66,franco,goteo,mejorada,media
ZON011094,2.3,33.0,16,184,6.8,15.3,65.0,20.6,121,331.0,15.5,0.0,0.55,0.68,calcareo,secano,hibrida,media
ZON011095,4.2,42.0,24,205,6.8,20.6,104.0,27.9,161,658.0,10.3,2.4,0.65,0.88,franco,goteo,hibrida,alta
ZON011096,3.0,39.0,30,280,5.7,20.0,69.0,,164,418.0,14.4,8.7,0.68,0.87,franco,secano,hibrida,alta
ZON011097,2.0,24.0,22,177,7.3,15.2,34.0,16.4,112,278.0,15.7,0.2,0.58,0.76,calcareo,goteo,hibrida,baja
ZON011098,3.6,31.0,21,181,6.4,16.2,69.0,25.2,136,359.0,14.3,15.2,0.48,0.65,arcilloso,secano,mejorada,baja
ZON011099,1.3,13.0,18,152,6.9,16.4,24.0,24.6,77,356.0,18.0,5.3,0.49,0.66,franco,secano,tradicional,baja
ZON011100,1.6,23.0,28,204,6.9,18.9,77.0,31.8,243,536.0,19.8,6.5,0.66,0.82,franco,secano,mejorada,alta
ZON011101,3.2,32.0,23,229,5.5,20.4,87.0,17.5,108,431.0,16.2,15.5,0.57,0.7,franco,goteo,hibrida,muy_baja
ZON011102,2.2,33.0,22,184,6.5,15.0,82.0,24.4,148,426.0,17.6,0.0,0.34,0.48,franco,goteo,tradicional,baja
ZON011103,2.3,18.0,20,112,6.3,9.4,66.0,19.6,122,334.0,19.7,11.1,0.53,0.69,franco,secano,hibrida,media
ZON011104,1.9,14.0,14,119,6.2,12.9,37.0,17.8,97,,15.3,12.5,0.61,0.82,arenoso,goteo,tradicional,baja
ZON011105,1.7,30.0,23,222,6.7,17.1,45.0,35.6,210,,21.4,0.0,0.68,0.89,arcilloso,aspersion,tradicional,muy_alta
ZON011106,3.8,35.0,23,182,6.4,19.7,71.0,31.4,181,607.0,20.0,10.3,0.57,0.71,arcilloso,goteo,tradicional,muy_alta
ZON011107,2.8,34.0,13,120,6.2,13.5,79.0,24.5,161,492.0,13.7,5.0,0.41,0.53,arcilloso,secano,tradicional,baja
ZON011108,2.2,21.0,20,158,6.1,13.5,60.0,21.8,132,,11.4,15.1,0.45,0.54,arenoso,aspersion,tradicional,muy_baja
ZON011109,2.0,17.0,11,162,6.8,11.3,54.0,28.7,134,468.0,14.0,5.1,0.54,0.68,arenoso,goteo,mejorada,baja
ZON011110,2.4,27.0,16,169,6.5,20.5,62.0,,207,577.0,19.2,4.5,0.65,0.79,franco,secano,hibrida,alta
ZON011111,3.3,41.0,28,181,6.2,22.3,89.0,27.0,166,343.0,17.6,6.7,0.77,0.94,arenoso,goteo,mejorada,alta
ZON011112,3.9,40.0,27,237,7.1,19.3,94.0,26.0,146,442.0,15.6,0.0,0.58,0.8,arcilloso,goteo,tradicional,alta
ZON011113,2.0,26.0,15,172,6.3,15.3,65.0,33.0,246,811.0,16.5,4.2,0.68,0.83,arenoso,aspersion,hibrida,muy_alta
ZON011114,2.5,19.0,17,109,6.5,12.3,57.0,36.6,239,837.0,14.6,3.8,0.66,0.83,arcilloso,secano,tradicional,alta
ZON011115,1.3,16.0,4,134,6.3,14.2,49.0,26.1,144,,17.8,16.5,0.43,0.51,calcareo,secano,tradicional,baja
ZON011116,1.0,9.0,13,73,6.7,4.2,45.0,,127,394.0,19.1,0.0,0.65,0.81,calcareo,secano,hibrida,media
ZON011117,2.2,,23,190,5.8,14.9,63.0,20.3,171,480.0,15.5,24.3,0.62,0.82,arenoso,secano,tradicional,baja
ZON011118,2.6,31.0,27,200,6.7,19.8,23.0,,150,587.0,12.3,13.3,0.6,0.8,arenoso,goteo,hibrida,media
ZON011119,2.2,28.0,18,85,,11.2,39.0,24.5,69,301.0,18.9,14.1,0.44,0.58,arenoso,aspersion,tradicional,baja
ZON011120,1.8,19.0,17,174,5.9,14.8,61.0,,186,519.0,14.6,12.2,0.75,0.85,franco,aspersion,hibrida,media
